,dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
1506,wholesaleCustomers.csv,0.35,6,GaussianNB,ENN,0.1136363636363636,0.9090909090909092,0.0909090909090909
1507,wholesaleCustomers.csv,0.35,7,GaussianNB,ENN,0.0619834710743801,1.0909090909090908,0.0454545454545454
1508,wholesaleCustomers.csv,0.35,8,GaussianNB,ENN,0.1212121212121212,1.1136363636363635,0.0909090909090909
1509,wholesaleCustomers.csv,0.35,9,GaussianNB,ENN,0.034090909090909,1.318181818181818,0.0227272727272727
1520,wholesaleCustomers.csv,0.35,0,GaussianNB,ENANE,0.0898760330578512,1.1363636363636365,0.0681818181818181
1521,wholesaleCustomers.csv,0.35,1,GaussianNB,ENANE,0.0878787878787878,1.068181818181818,0.0681818181818181
1522,wholesaleCustomers.csv,0.35,2,GaussianNB,ENANE,0.0317124735729386,1.1136363636363635,0.0227272727272727
1523,wholesaleCustomers.csv,0.35,3,GaussianNB,ENANE,0.03099173553719,1.0454545454545454,0.0227272727272727
1524,wholesaleCustomers.csv,0.35,4,GaussianNB,ENANE,0.0,1.1363636363636365,0.0
1525,wholesaleCustomers.csv,0.35,5,GaussianNB,ENANE,0.0324675324675324,1.181818181818182,0.0227272727272727
1526,wholesaleCustomers.csv,0.35,6,GaussianNB,ENANE,0.1136363636363636,0.9090909090909092,0.0909090909090909
1527,wholesaleCustomers.csv,0.35,7,GaussianNB,ENANE,0.0649350649350649,1.2272727272727273,0.0454545454545454
1528,wholesaleCustomers.csv,0.35,8,GaussianNB,ENANE,0.1212121212121212,1.1136363636363635,0.0909090909090909
1529,wholesaleCustomers.csv,0.35,9,GaussianNB,ENANE,0.0634249471458773,1.1590909090909092,0.0454545454545454
1530,wifi-localization.csv,0.35,0,KNeighborsClassifier,ENN,0.0338206717868048,1.215,0.035
1531,wifi-localization.csv,0.35,1,KNeighborsClassifier,ENN,0.026054964539007,1.59,0.025
1532,wifi-localization.csv,0.35,2,KNeighborsClassifier,ENN,0.0403671617161716,1.395,0.04
1533,wifi-localization.csv,0.35,3,KNeighborsClassifier,ENN,0.0440235001405214,1.345,0.045
1534,wifi-localization.csv,0.35,4,KNeighborsClassifier,ENN,0.0354144125752781,1.595,0.035
1535,wifi-localization.csv,0.35,5,KNeighborsClassifier,ENN,0.0195068664169787,1.63,0.02
1536,wifi-localization.csv,0.35,6,KNeighborsClassifier,ENN,0.0436869158613974,1.3,0.045
1537,wifi-localization.csv,0.35,7,KNeighborsClassifier,ENN,0.0347226535166714,1.565,0.035
1538,wifi-localization.csv,0.35,8,KNeighborsClassifier,ENN,0.0098039215686274,1.62,0.01
1539,wifi-localization.csv,0.35,9,KNeighborsClassifier,ENN,0.0149059623849539,1.32,0.015
1550,wifi-localization.csv,0.35,0,KNeighborsClassifier,ENANE,0.0384955103536741,1.22,0.04
1551,wifi-localization.csv,0.35,1,KNeighborsClassifier,ENANE,0.0154672395273899,1.515,0.015
1552,wifi-localization.csv,0.35,2,KNeighborsClassifier,ENANE,0.0458404414397337,1.525,0.045
1553,wifi-localization.csv,0.35,3,KNeighborsClassifier,ENANE,0.0203566274994846,1.49,0.02
1554,wifi-localization.csv,0.35,4,KNeighborsClassifier,ENANE,0.0305754950495049,1.495,0.03
1555,wifi-localization.csv,0.35,5,KNeighborsClassifier,ENANE,0.0253050917336631,1.445,0.025
1556,wifi-localization.csv,0.35,6,KNeighborsClassifier,ENANE,0.0438775510204081,1.325,0.045
1557,wifi-localization.csv,0.35,7,KNeighborsClassifier,ENANE,0.0153641679957469,1.715,0.015
1558,wifi-localization.csv,0.35,8,KNeighborsClassifier,ENANE,0.0320316921335597,1.785,0.03
1559,wifi-localization.csv,0.35,9,KNeighborsClassifier,ENANE,0.0207403386886669,1.48,0.02
1560,wifi-localization.csv,0.35,0,DecisionTreeClassifier,ENN,0.0589360192444144,1.335,0.06
1561,wifi-localization.csv,0.35,1,DecisionTreeClassifier,ENN,0.0519955977809222,1.36,0.055
1562,wifi-localization.csv,0.35,2,DecisionTreeClassifier,ENN,0.0395583381867598,1.545,0.04
1563,wifi-localization.csv,0.35,3,DecisionTreeClassifier,ENN,0.0580958156458459,1.375,0.06
1564,wifi-localization.csv,0.35,4,DecisionTreeClassifier,ENN,0.0307894736842105,1.735,0.03
1565,wifi-localization.csv,0.35,5,DecisionTreeClassifier,ENN,0.0594131681088202,1.59,0.06
1566,wifi-localization.csv,0.35,6,DecisionTreeClassifier,ENN,0.0402992776057791,1.45,0.04
1567,wifi-localization.csv,0.35,7,DecisionTreeClassifier,ENN,0.0200622789908504,1.625,0.02
1568,wifi-localization.csv,0.35,8,DecisionTreeClassifier,ENN,0.0396194959301755,1.49,0.04
1569,wifi-localization.csv,0.35,9,DecisionTreeClassifier,ENN,0.015154576682158,1.435,0.015
1580,wifi-localization.csv,0.35,0,DecisionTreeClassifier,ENANE,0.0546059017666472,1.355,0.055
1581,wifi-localization.csv,0.35,1,DecisionTreeClassifier,ENANE,0.0254112566737422,1.655,0.025
1582,wifi-localization.csv,0.35,2,DecisionTreeClassifier,ENANE,0.0379818594104308,1.52,0.04
1583,wifi-localization.csv,0.35,3,DecisionTreeClassifier,ENANE,0.029535002554931,1.525,0.03
1584,wifi-localization.csv,0.35,4,DecisionTreeClassifier,ENANE,0.0546956530515436,1.83,0.055
1585,wifi-localization.csv,0.35,5,DecisionTreeClassifier,ENANE,0.04452492211838,1.525,0.045
1586,wifi-localization.csv,0.35,6,DecisionTreeClassifier,ENANE,0.0495901311180062,1.455,0.05
1587,wifi-localization.csv,0.35,7,DecisionTreeClassifier,ENANE,0.0508578431372548,1.58,0.05
1588,wifi-localization.csv,0.35,8,DecisionTreeClassifier,ENANE,0.0350384024577573,1.585,0.035
1589,wifi-localization.csv,0.35,9,DecisionTreeClassifier,ENANE,0.0194174757281553,1.42,0.02
1590,wifi-localization.csv,0.35,0,GaussianNB,ENN,0.0438054938956714,1.32,0.045
1591,wifi-localization.csv,0.35,1,GaussianNB,ENN,0.0146296296296296,1.3,0.015
1592,wifi-localization.csv,0.35,2,GaussianNB,ENN,0.0383198060766681,1.265,0.04
1593,wifi-localization.csv,0.35,3,GaussianNB,ENN,0.0223214285714285,1.295,0.025
1594,wifi-localization.csv,0.35,4,GaussianNB,ENN,0.0297666715200931,1.525,0.03
1595,wifi-localization.csv,0.35,5,GaussianNB,ENN,0.0285740203193033,1.29,0.03
1596,wifi-localization.csv,0.35,6,GaussianNB,ENN,0.0341276979283223,1.37,0.035
1597,wifi-localization.csv,0.35,7,GaussianNB,ENN,0.0342442686143233,1.395,0.035
1598,wifi-localization.csv,0.35,8,GaussianNB,ENN,0.0243667679837892,1.45,0.025
1599,wifi-localization.csv,0.35,9,GaussianNB,ENN,0.024256077620989,1.25,0.025
1610,wifi-localization.csv,0.35,0,GaussianNB,ENANE,0.0387391067538126,1.26,0.04
1611,wifi-localization.csv,0.35,1,GaussianNB,ENANE,0.01,1.4,0.01
1612,wifi-localization.csv,0.35,2,GaussianNB,ENANE,0.0379511953296169,1.275,0.04
1613,wifi-localization.csv,0.35,3,GaussianNB,ENANE,0.0211864406779661,1.255,0.025
1614,wifi-localization.csv,0.35,4,GaussianNB,ENANE,0.0381962115604083,1.445,0.04
1615,wifi-localization.csv,0.35,5,GaussianNB,ENANE,0.027980218636127,1.25,0.03
1616,wifi-localization.csv,0.35,6,GaussianNB,ENANE,0.0234453930086886,1.195,0.025
1617,wifi-localization.csv,0.35,7,GaussianNB,ENANE,0.0340107377212169,1.42,0.035
1618,wifi-localization.csv,0.35,8,GaussianNB,ENANE,0.0293942403177755,1.405,0.03
1619,wifi-localization.csv,0.35,9,GaussianNB,ENANE,0.019440353460972,1.31,0.02
1620,BreastTissue.csv,0.35,0,KNeighborsClassifier,LSSm,0.6909090909090909,0.8181818181818182,0.7272727272727273
1621,BreastTissue.csv,0.35,1,KNeighborsClassifier,LSSm,0.4848484848484848,2.363636363636364,0.5454545454545454
1622,BreastTissue.csv,0.35,2,KNeighborsClassifier,LSSm,0.4,5.181818181818182,0.4545454545454545
1623,BreastTissue.csv,0.35,3,KNeighborsClassifier,LSSm,0.4848484848484848,2.5454545454545454,0.5454545454545454
1624,BreastTissue.csv,0.35,4,KNeighborsClassifier,LSSm,0.5004329004329003,1.6363636363636365,0.6363636363636364
1625,BreastTissue.csv,0.35,5,KNeighborsClassifier,LSSm,0.5757575757575757,1.5454545454545454,0.5454545454545454
1626,BreastTissue.csv,0.35,6,KNeighborsClassifier,LSSm,0.6599999999999999,0.6,0.7
1627,BreastTissue.csv,0.35,7,KNeighborsClassifier,LSSm,0.58,1.0,0.6
1628,BreastTissue.csv,0.35,8,KNeighborsClassifier,LSSm,0.65,0.6,0.7
1629,BreastTissue.csv,0.35,9,KNeighborsClassifier,LSSm,0.8933333333333333,1.6,0.9
1630,BreastTissue.csv,0.35,0,DecisionTreeClassifier,LSSm,0.7181818181818183,1.6363636363636365,0.7272727272727273
1631,BreastTissue.csv,0.35,1,DecisionTreeClassifier,LSSm,0.4181818181818181,2.090909090909091,0.4545454545454545
1632,BreastTissue.csv,0.35,2,DecisionTreeClassifier,LSSm,0.4909090909090909,2.636363636363636,0.5454545454545454
1633,BreastTissue.csv,0.35,3,DecisionTreeClassifier,LSSm,0.5974025974025973,2.8181818181818183,0.5454545454545454
1634,BreastTissue.csv,0.35,4,DecisionTreeClassifier,LSSm,0.5731601731601731,1.181818181818182,0.6363636363636364
1635,BreastTissue.csv,0.35,5,DecisionTreeClassifier,LSSm,0.5004329004329005,2.272727272727273,0.5454545454545454
1636,BreastTissue.csv,0.35,6,DecisionTreeClassifier,LSSm,0.5666666666666667,0.4,0.6
1637,BreastTissue.csv,0.35,7,DecisionTreeClassifier,LSSm,0.5333333333333333,2.2,0.6
1638,BreastTissue.csv,0.35,8,DecisionTreeClassifier,LSSm,0.6799999999999999,3.6,0.7
1639,BreastTissue.csv,0.35,9,DecisionTreeClassifier,LSSm,0.5666666666666667,1.0,0.6
1640,BreastTissue.csv,0.35,0,GaussianNB,LSSm,0.6822510822510822,1.9090909090909087,0.7272727272727273
1641,BreastTissue.csv,0.35,1,GaussianNB,LSSm,0.6121212121212122,1.181818181818182,0.6363636363636364
1642,BreastTissue.csv,0.35,2,GaussianNB,LSSm,0.4727272727272727,3.4545454545454546,0.5454545454545454
1643,BreastTissue.csv,0.35,3,GaussianNB,LSSm,0.3878787878787879,3.090909090909091,0.3636363636363636
1644,BreastTissue.csv,0.35,4,GaussianNB,LSSm,0.5212121212121213,1.2727272727272727,0.5454545454545454
1645,BreastTissue.csv,0.35,5,GaussianNB,LSSm,0.5363636363636364,2.363636363636364,0.5454545454545454
1646,BreastTissue.csv,0.35,6,GaussianNB,LSSm,0.3733333333333333,1.2,0.4
1647,BreastTissue.csv,0.35,7,GaussianNB,LSSm,0.4933333333333333,1.0,0.6
1648,BreastTissue.csv,0.35,8,GaussianNB,LSSm,0.5333333333333333,2.9,0.5
1649,BreastTissue.csv,0.35,9,GaussianNB,LSSm,0.5866666666666667,0.9,0.7
1650,Modeling.csv,0.35,0,KNeighborsClassifier,LSSm,0.737540400775695,1.0384615384615383,0.7307692307692307
1651,Modeling.csv,0.35,1,KNeighborsClassifier,LSSm,0.7747863247863248,0.5384615384615384,0.8076923076923077
1652,Modeling.csv,0.35,2,KNeighborsClassifier,LSSm,0.8776134122287966,0.6538461538461539,0.8846153846153846
1653,Modeling.csv,0.35,3,KNeighborsClassifier,LSSm,0.8232595062316425,0.7307692307692307,0.8076923076923077
1654,Modeling.csv,0.35,4,KNeighborsClassifier,LSSm,0.6768819415878239,1.0769230769230769,0.6923076923076923
1655,Modeling.csv,0.35,5,KNeighborsClassifier,LSSm,0.7654085045389394,0.5384615384615384,0.8076923076923077
1656,Modeling.csv,0.35,6,KNeighborsClassifier,LSSm,0.6346153846153846,1.6923076923076923,0.6153846153846154
1657,Modeling.csv,0.35,7,KNeighborsClassifier,LSSm,0.7659442724458205,0.76,0.8
1658,Modeling.csv,0.35,8,KNeighborsClassifier,LSSm,0.731991341991342,0.6,0.76
1659,Modeling.csv,0.35,9,KNeighborsClassifier,LSSm,0.7561538461538462,0.6,0.76
1660,Modeling.csv,0.35,0,DecisionTreeClassifier,LSSm,0.7365384615384615,1.0384615384615383,0.7307692307692307
1661,Modeling.csv,0.35,1,DecisionTreeClassifier,LSSm,0.8297172912557529,0.5769230769230769,0.8461538461538461
1662,Modeling.csv,0.35,2,DecisionTreeClassifier,LSSm,0.7613412228796843,0.5769230769230769,0.7692307692307693
1663,Modeling.csv,0.35,3,DecisionTreeClassifier,LSSm,0.7419065415016833,1.0,0.7307692307692307
1664,Modeling.csv,0.35,4,DecisionTreeClassifier,LSSm,0.7701923076923076,0.5769230769230769,0.7692307692307693
1665,Modeling.csv,0.35,5,DecisionTreeClassifier,LSSm,0.5104307457248634,1.1538461538461535,0.5384615384615384
1666,Modeling.csv,0.35,6,DecisionTreeClassifier,LSSm,0.6977481919789613,0.9615384615384616,0.6923076923076923
1667,Modeling.csv,0.35,7,DecisionTreeClassifier,LSSm,0.8778070175438596,0.24,0.88
1668,Modeling.csv,0.35,8,DecisionTreeClassifier,LSSm,0.7531428571428571,0.8,0.76
1669,Modeling.csv,0.35,9,DecisionTreeClassifier,LSSm,0.7164444444444444,0.96,0.76
1670,Modeling.csv,0.35,0,GaussianNB,LSSm,0.6519914867740955,0.6923076923076923,0.6538461538461539
1671,Modeling.csv,0.35,1,GaussianNB,LSSm,0.5213675213675214,1.1923076923076923,0.6153846153846154
1672,Modeling.csv,0.35,2,GaussianNB,LSSm,0.6927514792899407,0.6538461538461539,0.6923076923076923
1673,Modeling.csv,0.35,3,GaussianNB,LSSm,0.4644078144078145,1.6538461538461535,0.4615384615384615
1674,Modeling.csv,0.35,4,GaussianNB,LSSm,0.4505494505494505,1.4230769230769231,0.4615384615384615
1675,Modeling.csv,0.35,5,GaussianNB,LSSm,0.1297181079789775,2.269230769230769,0.1538461538461538
1676,Modeling.csv,0.35,6,GaussianNB,LSSm,0.5371891266628108,1.2307692307692308,0.5769230769230769
1677,Modeling.csv,0.35,7,GaussianNB,LSSm,0.5847619047619047,1.64,0.6
1678,Modeling.csv,0.35,8,GaussianNB,LSSm,0.6658823529411765,0.68,0.68
1679,Modeling.csv,0.35,9,GaussianNB,LSSm,0.6176623376623377,1.08,0.64
1680,SPECTF.csv,0.35,0,KNeighborsClassifier,LSSm,0.75,0.25,0.75
1681,SPECTF.csv,0.35,1,KNeighborsClassifier,LSSm,0.873015873015873,0.125,0.875
1682,SPECTF.csv,0.35,2,KNeighborsClassifier,LSSm,0.7333333333333334,0.25,0.75
1683,SPECTF.csv,0.35,3,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
1684,SPECTF.csv,0.35,4,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
1685,SPECTF.csv,0.35,5,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
1686,SPECTF.csv,0.35,6,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
1687,SPECTF.csv,0.35,7,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
1688,SPECTF.csv,0.35,8,KNeighborsClassifier,LSSm,0.7333333333333334,0.25,0.75
1689,SPECTF.csv,0.35,9,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
1690,SPECTF.csv,0.35,0,DecisionTreeClassifier,LSSm,0.5,0.5,0.5
1691,SPECTF.csv,0.35,1,DecisionTreeClassifier,LSSm,0.6190476190476191,0.375,0.625
1692,SPECTF.csv,0.35,2,DecisionTreeClassifier,LSSm,0.6190476190476191,0.375,0.625
1693,SPECTF.csv,0.35,3,DecisionTreeClassifier,LSSm,1.0,0.0,1.0
1694,SPECTF.csv,0.35,4,DecisionTreeClassifier,LSSm,0.4666666666666667,0.5,0.5
1695,SPECTF.csv,0.35,5,DecisionTreeClassifier,LSSm,0.6190476190476191,0.375,0.625
1696,SPECTF.csv,0.35,6,DecisionTreeClassifier,LSSm,0.873015873015873,0.125,0.875
1697,SPECTF.csv,0.35,7,DecisionTreeClassifier,LSSm,0.5,0.5,0.5
1698,SPECTF.csv,0.35,8,DecisionTreeClassifier,LSSm,0.5,0.5,0.5
1699,SPECTF.csv,0.35,9,DecisionTreeClassifier,LSSm,0.6190476190476191,0.375,0.625
1700,SPECTF.csv,0.35,0,GaussianNB,LSSm,0.873015873015873,0.125,0.875
1701,SPECTF.csv,0.35,1,GaussianNB,LSSm,0.873015873015873,0.125,0.875
1702,SPECTF.csv,0.35,2,GaussianNB,LSSm,0.75,0.25,0.75
1703,SPECTF.csv,0.35,3,GaussianNB,LSSm,0.873015873015873,0.125,0.875
1704,SPECTF.csv,0.35,4,GaussianNB,LSSm,0.4666666666666667,0.5,0.5
1705,SPECTF.csv,0.35,5,GaussianNB,LSSm,0.5636363636363637,0.375,0.625
1706,SPECTF.csv,0.35,6,GaussianNB,LSSm,0.873015873015873,0.125,0.875
1707,SPECTF.csv,0.35,7,GaussianNB,LSSm,0.7333333333333334,0.25,0.75
1708,SPECTF.csv,0.35,8,GaussianNB,LSSm,1.0,0.0,1.0
1709,SPECTF.csv,0.35,9,GaussianNB,LSSm,0.6190476190476191,0.375,0.625
1710,ThoraricSurgery.csv,0.35,0,KNeighborsClassifier,LSSm,0.7446808510638298,0.2553191489361702,0.7446808510638298
1711,ThoraricSurgery.csv,0.35,1,KNeighborsClassifier,LSSm,0.8140731469892921,0.1489361702127659,0.851063829787234
1712,ThoraricSurgery.csv,0.35,2,KNeighborsClassifier,LSSm,0.7497467071935158,0.2127659574468085,0.7872340425531915
1713,ThoraricSurgery.csv,0.35,3,KNeighborsClassifier,LSSm,0.7718951014349332,0.1702127659574468,0.8297872340425532
1714,ThoraricSurgery.csv,0.35,4,KNeighborsClassifier,LSSm,0.7718951014349332,0.1702127659574468,0.8297872340425532
1715,ThoraricSurgery.csv,0.35,5,KNeighborsClassifier,LSSm,0.7497467071935158,0.2127659574468085,0.7872340425531915
1716,ThoraricSurgery.csv,0.35,6,KNeighborsClassifier,LSSm,0.7825874296894108,0.1489361702127659,0.851063829787234
1717,ThoraricSurgery.csv,0.35,7,KNeighborsClassifier,LSSm,0.7265179034769071,0.2553191489361702,0.7446808510638298
1718,ThoraricSurgery.csv,0.35,8,KNeighborsClassifier,LSSm,0.7718951014349332,0.1702127659574468,0.8297872340425532
1719,ThoraricSurgery.csv,0.35,9,KNeighborsClassifier,LSSm,0.7997973657548125,0.1702127659574468,0.8297872340425532
1720,ThoraricSurgery.csv,0.35,0,DecisionTreeClassifier,LSSm,0.7122060470324748,0.3191489361702128,0.6808510638297872
1721,ThoraricSurgery.csv,0.35,1,DecisionTreeClassifier,LSSm,0.7997973657548125,0.1702127659574468,0.8297872340425532
1722,ThoraricSurgery.csv,0.35,2,DecisionTreeClassifier,LSSm,0.8723404255319149,0.1276595744680851,0.8723404255319149
1723,ThoraricSurgery.csv,0.35,3,DecisionTreeClassifier,LSSm,0.702794077011849,0.3191489361702128,0.6808510638297872
1724,ThoraricSurgery.csv,0.35,4,DecisionTreeClassifier,LSSm,0.7265179034769071,0.2553191489361702,0.7446808510638298
1725,ThoraricSurgery.csv,0.35,5,DecisionTreeClassifier,LSSm,0.7858591037263173,0.1914893617021276,0.8085106382978723
1726,ThoraricSurgery.csv,0.35,6,DecisionTreeClassifier,LSSm,0.7720982528974224,0.2127659574468085,0.7872340425531915
1727,ThoraricSurgery.csv,0.35,7,DecisionTreeClassifier,LSSm,0.7505785740948114,0.2765957446808511,0.723404255319149
1728,ThoraricSurgery.csv,0.35,8,DecisionTreeClassifier,LSSm,0.7720982528974224,0.2127659574468085,0.7872340425531915
1729,ThoraricSurgery.csv,0.35,9,DecisionTreeClassifier,LSSm,0.7573649754500819,0.2553191489361702,0.7446808510638298
1730,ThoraricSurgery.csv,0.35,0,GaussianNB,LSSm,0.1211518977476424,0.8085106382978723,0.1914893617021276
1731,ThoraricSurgery.csv,0.35,1,GaussianNB,LSSm,0.080856938637632,0.8297872340425532,0.1702127659574468
1732,ThoraricSurgery.csv,0.35,2,GaussianNB,LSSm,0.8334459695649135,0.1489361702127659,0.851063829787234
1733,ThoraricSurgery.csv,0.35,3,GaussianNB,LSSm,0.3290163428923836,0.6808510638297872,0.3191489361702128
1734,ThoraricSurgery.csv,0.35,4,GaussianNB,LSSm,0.8052756003483886,0.2127659574468085,0.7872340425531915
1735,ThoraricSurgery.csv,0.35,5,GaussianNB,LSSm,0.1211518977476424,0.8085106382978723,0.1914893617021276
1736,ThoraricSurgery.csv,0.35,6,GaussianNB,LSSm,0.0386130811662726,0.851063829787234,0.1489361702127659
1737,ThoraricSurgery.csv,0.35,7,GaussianNB,LSSm,0.0386130811662726,0.851063829787234,0.1489361702127659
1738,ThoraricSurgery.csv,0.35,8,GaussianNB,LSSm,0.2870798643231575,0.723404255319149,0.2765957446808511
1739,ThoraricSurgery.csv,0.35,9,GaussianNB,LSSm,0.0337213970293054,0.8723404255319149,0.1276595744680851
1740,blood-transfusion.csv,0.35,0,KNeighborsClassifier,LSSm,0.6846666666666666,0.2933333333333333,0.7066666666666667
1741,blood-transfusion.csv,0.35,1,KNeighborsClassifier,LSSm,0.6733468559837729,0.32,0.68
1742,blood-transfusion.csv,0.35,2,KNeighborsClassifier,LSSm,0.7934731934731934,0.2,0.8
1743,blood-transfusion.csv,0.35,3,KNeighborsClassifier,LSSm,0.7706666666666666,0.2133333333333333,0.7866666666666666
1744,blood-transfusion.csv,0.35,4,KNeighborsClassifier,LSSm,0.7420000000000001,0.24,0.76
1745,blood-transfusion.csv,0.35,5,KNeighborsClassifier,LSSm,0.7335831381733021,0.24,0.76
1746,blood-transfusion.csv,0.35,6,KNeighborsClassifier,LSSm,0.7590002173440556,0.2533333333333333,0.7466666666666667
1747,blood-transfusion.csv,0.35,7,KNeighborsClassifier,LSSm,0.6970154373927958,0.32,0.68
1748,blood-transfusion.csv,0.35,8,KNeighborsClassifier,LSSm,0.6959750698974837,0.2972972972972973,0.7027027027027027
1749,blood-transfusion.csv,0.35,9,KNeighborsClassifier,LSSm,0.7951073603247516,0.2027027027027027,0.7972972972972973
1750,blood-transfusion.csv,0.35,0,DecisionTreeClassifier,LSSm,0.6933050847457627,0.2933333333333333,0.7066666666666667
1751,blood-transfusion.csv,0.35,1,DecisionTreeClassifier,LSSm,0.6901818181818182,0.32,0.68
1752,blood-transfusion.csv,0.35,2,DecisionTreeClassifier,LSSm,0.765936285936286,0.2266666666666666,0.7733333333333333
1753,blood-transfusion.csv,0.35,3,DecisionTreeClassifier,LSSm,0.6633540372670809,0.3333333333333333,0.6666666666666666
1754,blood-transfusion.csv,0.35,4,DecisionTreeClassifier,LSSm,0.7420000000000001,0.24,0.76
1755,blood-transfusion.csv,0.35,5,DecisionTreeClassifier,LSSm,0.6282517482517481,0.36,0.64
1756,blood-transfusion.csv,0.35,6,DecisionTreeClassifier,LSSm,0.7117669172932332,0.2933333333333333,0.7066666666666667
1757,blood-transfusion.csv,0.35,7,DecisionTreeClassifier,LSSm,0.6902857142857143,0.3066666666666666,0.6933333333333334
1758,blood-transfusion.csv,0.35,8,DecisionTreeClassifier,LSSm,0.761341698841699,0.2432432432432432,0.7567567567567568
1759,blood-transfusion.csv,0.35,9,DecisionTreeClassifier,LSSm,0.7173868082958992,0.2567567567567567,0.7432432432432432
1760,blood-transfusion.csv,0.35,0,GaussianNB,LSSm,0.7235235732009925,0.24,0.76
1761,blood-transfusion.csv,0.35,1,GaussianNB,LSSm,0.6928039702233251,0.2666666666666666,0.7333333333333333
1762,blood-transfusion.csv,0.35,2,GaussianNB,LSSm,0.7235235732009925,0.24,0.76
1763,blood-transfusion.csv,0.35,3,GaussianNB,LSSm,0.7137127371273713,0.2533333333333333,0.7466666666666667
1764,blood-transfusion.csv,0.35,4,GaussianNB,LSSm,0.6857142857142856,0.3333333333333333,0.6666666666666666
1765,blood-transfusion.csv,0.35,5,GaussianNB,LSSm,0.7235235732009925,0.24,0.76
1766,blood-transfusion.csv,0.35,6,GaussianNB,LSSm,0.67072,0.28,0.72
1767,blood-transfusion.csv,0.35,7,GaussianNB,LSSm,0.6620843672456576,0.2933333333333333,0.7066666666666667
1768,blood-transfusion.csv,0.35,8,GaussianNB,LSSm,0.7162925637501909,0.2702702702702703,0.7297297297297297
1769,blood-transfusion.csv,0.35,9,GaussianNB,LSSm,0.7273099076377765,0.2432432432432432,0.7567567567567568
1770,dermatology.csv,0.35,0,KNeighborsClassifier,LSSm,0.0,1.2972972972972974,0.0
1771,dermatology.csv,0.35,1,KNeighborsClassifier,LSSm,0.0,1.0,0.0
1772,dermatology.csv,0.35,2,KNeighborsClassifier,LSSm,0.0,1.0,0.0
1773,dermatology.csv,0.35,3,KNeighborsClassifier,LSSm,0.0,1.2162162162162162,0.0
1774,dermatology.csv,0.35,4,KNeighborsClassifier,LSSm,0.027027027027027,0.972972972972973,0.027027027027027
1775,dermatology.csv,0.35,5,KNeighborsClassifier,LSSm,0.0,1.0,0.0
1776,dermatology.csv,0.35,6,KNeighborsClassifier,LSSm,0.0,1.0,0.0
1777,dermatology.csv,0.35,7,KNeighborsClassifier,LSSm,0.0,1.0,0.0
1778,dermatology.csv,0.35,8,KNeighborsClassifier,LSSm,0.0,1.2222222222222223,0.0
1779,dermatology.csv,0.35,9,KNeighborsClassifier,LSSm,0.0,1.2222222222222223,0.0
1780,dermatology.csv,0.35,0,DecisionTreeClassifier,LSSm,0.033033033033033,1.1891891891891893,0.027027027027027
1781,dermatology.csv,0.35,1,DecisionTreeClassifier,LSSm,0.0231660231660231,1.1891891891891893,0.027027027027027
1782,dermatology.csv,0.35,2,DecisionTreeClassifier,LSSm,0.0,1.5135135135135136,0.0
1783,dermatology.csv,0.35,3,DecisionTreeClassifier,LSSm,0.0,2.5135135135135136,0.0
1784,dermatology.csv,0.35,4,DecisionTreeClassifier,LSSm,0.0,1.4324324324324325,0.0
1785,dermatology.csv,0.35,5,DecisionTreeClassifier,LSSm,0.0,1.5135135135135136,0.0
1786,dermatology.csv,0.35,6,DecisionTreeClassifier,LSSm,0.0,1.6666666666666667,0.0
1787,dermatology.csv,0.35,7,DecisionTreeClassifier,LSSm,0.0,1.2222222222222223,0.0
1788,dermatology.csv,0.35,8,DecisionTreeClassifier,LSSm,0.0648148148148148,1.6111111111111112,0.0555555555555555
1789,dermatology.csv,0.35,9,DecisionTreeClassifier,LSSm,0.0,1.6666666666666667,0.0
1790,dermatology.csv,0.35,0,GaussianNB,LSSm,0.0,1.0,0.0
1791,dermatology.csv,0.35,1,GaussianNB,LSSm,0.0,1.5135135135135136,0.0
1792,dermatology.csv,0.35,2,GaussianNB,LSSm,0.0,1.0,0.0
1793,dermatology.csv,0.35,3,GaussianNB,LSSm,0.0579150579150579,1.0,0.081081081081081
1794,dermatology.csv,0.35,4,GaussianNB,LSSm,0.0,1.0,0.0
1795,dermatology.csv,0.35,5,GaussianNB,LSSm,0.0,1.0810810810810811,0.0
1796,dermatology.csv,0.35,6,GaussianNB,LSSm,0.0,1.0,0.0
1797,dermatology.csv,0.35,7,GaussianNB,LSSm,0.0,2.638888888888889,0.0
1798,dermatology.csv,0.35,8,GaussianNB,LSSm,0.0,2.4722222222222223,0.0
1799,dermatology.csv,0.35,9,GaussianNB,LSSm,0.0,1.4444444444444444,0.0
1800,ecoli.csv,0.35,0,KNeighborsClassifier,LSSm,0.0,6.911764705882353,0.0
1801,ecoli.csv,0.35,1,KNeighborsClassifier,LSSm,0.523479980227385,6.352941176470588,0.5294117647058824
1802,ecoli.csv,0.35,2,KNeighborsClassifier,LSSm,0.0852941176470588,10.735294117647058,0.088235294117647
