@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.715415,0.516667,0,0,0,0.144487,0.001138,0.024845,0.00074,0.227989,0.208266,0.271723,0.200312,0.625,0.395294,0.366224,0.271723,0.308824,0.159649,4
0.928854,0.379167,0,0,0,0.036122,0.000063,0.039752,0.000887,0.360444,0.337115,0.426362,0.312549,0.557836,0.532941,0.212524,0.426362,0.307007,0.173641,4
0.086957,0.3375,0,0,0.5,0.140684,0.004675,0.156522,0.004103,0.088304,0.064019,0.123711,0.074045,0.63806,0.322353,0.470588,0.123711,0.564898,0.128195,3
0.12253,0.35,0,0,0,0.043726,0.001049,0.049689,0.002233,0.021947,0.005673,0.049337,0.008574,0.714552,0.268235,0.480076,0.049337,0.919597,0.149785,3
0.557312,0.7125,0,0,0,0.085551,0.001109,0.050932,0.00261,0.24064,0.230146,0.279823,0.208885,0.684701,0.376471,0.335863,0.279823,0.293208,0.184858,6
0.916996,0.720833,0,0,0,0.01711,0.000078,0.017391,0.000566,0.082623,0.071313,0.065538,0.111458,0.729478,0.069412,0.785579,0.105302,0.405556,0.86841,7
0.798419,0.208333,0,0,0,0.005703,0.000281,0.016149,0.00032,0.048799,0.032415,0.081738,0.029618,0.705224,0.301176,0.436433,0.081738,0.66626,0.163846,5
0.383399,0.4,0,0,0,0.159696,0.003765,0.088199,0.012356,0.060676,0.035656,0.096465,0.046765,0.641791,0.317647,0.474383,0.096465,0.697226,0.128265,3
0.146245,0.741667,0,0,0,0.034221,0.000224,0.13913,0.024034,0.202685,0.192058,0.233432,0.180047,0.695896,0.327059,0.404175,0.233432,0.271208,0.167045,6
0.146245,0.5625,0,0,0,0.01711,0.000123,0.014907,0.000192,0.035631,0.041329,0.044919,0.020265,0.86194,0.184706,0.464896,0.045655,0.571429,0.299802,1
0.335968,0.758333,0,0,0,0.112167,0.001666,0.049689,0.001305,0.428092,0.39141,0.507364,0.3788,0.44403,0.612941,0.199241,0.507364,0.299579,0.156934,6
0.407115,0.2375,0,0,0,0.034221,0.000583,0.019876,0.000598,0.737413,0.693679,0.827688,0.682775,0.296642,0.738824,0.14611,0.827688,0.239143,0.146756,2
0.233202,0.170833,0,0,0,0.024715,0.000601,0.017391,0.000534,0.778208,0.736629,0.856407,0.734217,0.298507,0.690588,0.222011,0.856407,0.218379,0.136736,2
0.241107,0.795833,0,0,0,0.087452,0.001723,0.03354,0.000815,0.421637,0.39141,0.496318,0.371005,0.490672,0.589412,0.189753,0.496318,0.29788,0.16512,6
0.956522,0.345833,0,0,0,0.022814,0.000314,0.004969,0.000021,0.008262,0.001621,0.021355,0.000779,0.785448,0.196471,0.523719,0.021355,0.977778,0.163336,5
0.083004,0.316667,0,0,0,0.064639,0.00127,0.026087,0.00045,0.446424,0.406807,0.532401,0.392829,0.41791,0.649412,0.166983,0.532401,0.3097,0.157656,4
0.466403,0.591667,0,0,0,0.173004,0.005586,0.001242,0.000098,0.023496,0.02188,0.025773,0.022603,0.815299,0.148235,0.571158,0.025773,0.085017,0.138074,5
0.335968,0.7625,0,0,0,0.060837,0.001285,0.042236,0.000278,0.116964,0.096434,0.110457,0.143414,0.654851,0.128235,0.766603,0.135493,0.352132,0.946384,7
0.019763,0.679167,0,0,0,0.064639,0.001016,0.064596,0.002907,0.132972,0.110211,0.11782,0.170694,0.634328,0.090588,0.848197,0.161267,0.381867,0.913129,7
0.086957,0.566667,0,0,0,0.011407,0.000134,0.016149,0.000302,0.032017,0.029984,0.049337,0.015588,0.809701,0.222353,0.457306,0.05081,0.698445,0.248868,1
0.976285,0.175,0,0,0,0.024715,0.000288,0.018634,0.000505,0.939582,0.93517,0.966127,0.914263,0.503731,0.481176,0.351044,0.966127,0.121119,0.138784,2
0.126482,0.370833,0,0,0,0.024715,0.000538,0.014907,0.000263,0.008521,0.00081,0.018409,0.005456,0.777985,0.181176,0.555977,0.018409,0.977778,0.118704,3
0.403162,0.854167,0,0,0,0.030418,0.000657,0.048447,0.000826,0.101472,0.079417,0.090574,0.134061,0.649254,0.103529,0.812144,0.126657,0.431696,0.921947,7
0.086957,0.058333,0,0,0,0.038023,0.000757,0.013665,0.000467,0.491092,0.442464,0.589838,0.43258,0.341418,0.721176,0.129032,0.589838,0.318191,0.153401,4
0.29249,0.266667,0,0,0,0.096958,0.00465,0.049689,0.002682,0.180997,0.170178,0.230486,0.138737,0.701493,0.411765,0.26186,0.230486,0.429663,0.202895,1
0.873518,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.944664,0.216667,0,0,0,0.019011,0.000549,0.008696,0.000281,0.062484,0.046191,0.092784,0.045986,0.701493,0.291765,0.455408,0.092784,0.5477,0.154842,5
0.833992,0.345833,0,0,0,0.058935,0.002394,0.027329,0.000695,0.108959,0.076985,0.164948,0.080281,0.578358,0.425882,0.364326,0.164948,0.57666,0.148524,5
0.335968,0.733333,0,0,0,0.038023,0.000726,0.032298,0.000541,0.095791,0.085089,0.068483,0.13484,0.729478,0.023529,0.859583,0.127393,0.463329,0.836986,7
0.778656,0.716667,0,0,0,0.036122,0.001192,0.075776,0.001152,0.376711,0.356564,0.44109,0.327358,0.574627,0.529412,0.201139,0.44109,0.298622,0.179499,6
0.466403,0.308333,0,0,0,0.01711,0.000303,0.019876,0.000438,0.704364,0.647488,0.812224,0.643804,0.216418,0.815294,0.104364,0.812224,0.275467,0.144013,2
0.849802,0.658333,0,0,0,0.028517,0.000392,0.043478,0.000302,0.115673,0.093193,0.103829,0.149649,0.641791,0.102353,0.821632,0.141384,0.400756,0.921651,7
0.090909,0.808333,0,0,0,0.076046,0.0016,0.053416,0.001796,0.390911,0.363047,0.462445,0.341387,0.516791,0.567059,0.199241,0.462445,0.303912,0.168872,6
0.312253,0.4375,0,0,0,0.051331,0.001647,0.034783,0.00063,0.151304,0.154781,0.182621,0.114575,0.809701,0.317647,0.303605,0.182621,0.407364,0.237034,1
0.047431,0.75,0,0,0,0.121673,0.005453,0.173913,0.028875,0.176349,0.171799,0.198085,0.157443,0.746269,0.277647,0.432638,0.199558,0.237113,0.19909,6
0.403162,0.895833,0,0,0,0.058935,0.001722,0.036025,0.001264,0.093984,0.074554,0.078792,0.128605,0.669776,0.081176,0.827324,0.121502,0.442456,0.897824,7
0.913043,0.083333,0,0,0,0.019011,0.000347,0.017391,0.000248,0.801446,0.743112,0.878498,0.774747,0.175373,0.690588,0.347249,0.878498,0.23132,0.110683,2
0.482213,0.55,0,0,0,0.009506,0.000393,0.006211,0.000098,0.00284,0,0.0081,0,0.813433,0.157647,0.557875,0.0081,0.777778,0.159449,3
0.541502,0.554167,0,0,0,0.030418,0.000868,0.006211,0.000385,0.004648,0.004052,0.006627,0.003118,0.828358,0.142353,0.567362,0.006627,0.37037,0.191367,5
0.166008,0.525,0,0,0,0.005703,0.000078,0.031056,0.001264,0.011619,0.004862,0.025037,0.003897,0.783582,0.198824,0.521822,0.025037,0.917989,0.163336,5
0.936759,0.445833,0,0,0,0.011407,0.000179,0.017391,0.000053,0.034857,0.045381,0.041237,0.017927,0.895522,0.170588,0.45351,0.044183,0.617063,0.335251,1
0.075099,0.741667,0,0,0,0.058935,0.001766,0.059627,0.002757,0.2378,0.219611,0.283505,0.206547,0.632463,0.407059,0.339658,0.283505,0.309884,0.167862,6
0.225296,0.416667,0,0,0,0.110266,0.003481,0.045963,0.000687,0.134779,0.113452,0.173785,0.113796,0.643657,0.350588,0.419355,0.173785,0.409226,0.149489,5
0.189723,0.533333,0,0,0,0.005703,0.000078,0.007453,0.000064,0.003098,0,0.008837,0,0.811567,0.16,0.555977,0.008837,0.777778,0.159449,3
0.083004,0.316667,0,0,0,0.064639,0.00127,0.026087,0.00045,0.446424,0.406807,0.532401,0.392829,0.41791,0.649412,0.166983,0.532401,0.3097,0.157656,4
0.924901,0.3125,0,0,0,0.009506,0.000019,0.006211,0.000045,0.08598,0.056726,0.139912,0.056898,0.604478,0.410588,0.362429,0.139912,0.630928,0.155124,5
0.130435,0.3,0,0,0,0.04943,0.000344,0.054658,0.00031,0.135554,0.142626,0.162003,0.100546,0.839552,0.290588,0.316888,0.162003,0.410073,0.258059,1
0.083004,0.191667,0,0,0,0.030418,0.000747,0.014907,0.000353,0.879163,0.844408,0.930781,0.856586,0.313433,0.587059,0.373814,0.930781,0.175605,0.114437,2
0.375494,0.345833,0,0,0,0.024715,0.000288,0.009938,0.00031,0.140976,0.116694,0.190722,0.111458,0.621269,0.403529,0.356736,0.190722,0.451546,0.161044,5
0.27668,0.35,0,0,0,0.072243,0.00366,0.059627,0.002565,0.066357,0.034846,0.102356,0.058457,0.595149,0.32,0.518027,0.102356,0.698902,0.100587,3
0.849802,0.279167,0,0,0,0.045627,0.000359,0.096894,0.004584,0.251743,0.228525,0.30486,0.217459,0.593284,0.445882,0.316888,0.30486,0.33971,0.166258,4
0.988142,0.675,0,0.333333,0,0.074145,0.00185,0.053416,0.000892,0.395817,0.363857,0.474227,0.342946,0.48694,0.601176,0.174573,0.474227,0.318367,0.167204,6
0.675889,0.204167,0,0,0,0.028517,0.000392,0.023602,0.000238,0.862122,0.831442,0.916789,0.832424,0.347015,0.597647,0.322581,0.916789,0.175844,0.126042,2
0.264822,0.483333,0,0,0,0.036122,0.000984,0.028571,0.000597,0.114123,0.079417,0.175258,0.082619,0.557836,0.451765,0.343454,0.175258,0.601444,0.169284,3
0.320158,0.408333,0,0.333333,0,0.024715,0.000243,0.029814,0.000577,0.123935,0.140194,0.139175,0.091972,0.906716,0.234118,0.339658,0.139175,0.376024,0.296746,1
0.652174,0.104167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.849802,0.583333,0,0,0,0.005703,0.000281,0.002484,0.000124,0.000775,0,0.002209,0,0.828358,0.138824,0.573055,0.002209,0.222222,0.159449,5
0.711462,0.629167,0,0,0,0.091255,0.007215,0.299379,0.00697,0.294087,0.265802,0.340206,0.272019,0.544776,0.422353,0.404175,0.340206,0.285523,0.120318,6
0.660079,0.120833,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.181818,0.920833,0,0,0,0.043726,0.001265,0.02236,0.000645,0.088562,0.080227,0.059647,0.127046,0.748134,0.014118,0.855787,0.120029,0.500966,0.825889,7
0.383399,0.554167,0,0,0,0.007605,0.00003,0.007453,0.000064,0.006971,0,0.019882,0,0.783582,0.195294,0.527514,0.019882,1,0.159449,3
0.70751,0.541667,0,0,0,0.001901,0.000137,0.001242,0.000098,0.000258,0,0.000736,0,0.83209,0.134118,0.57685,0.000736,0.111111,0.159449,5
0.332016,0.7875,0,0,0,0.153992,0.00436,0.135404,0.003122,0.408469,0.380875,0.481591,0.356976,0.51306,0.578824,0.184061,0.481591,0.300181,0.170452,6
0.592885,0.733333,0,0,0,0.041825,0.000747,0.045963,0.000751,0.081074,0.068071,0.064065,0.111458,0.718284,0.069412,0.796964,0.105302,0.428363,0.87311,7
0.545455,0.425,0,0,0,0.032319,0.000984,0.014907,0.000304,0.204493,0.181524,0.245214,0.183164,0.610075,0.375294,0.413662,0.245214,0.327385,0.141749,5
0.577075,0.166667,0,0.333333,0,0.039924,0.001109,0.03354,0.001403,0.880713,0.853323,0.929308,0.854248,0.363806,0.572941,0.345351,0.929308,0.16555,0.123809,2
0.051383,0.5625,0,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.703358,0.292941,0.451613,0.103829,0.487864,0.157012,4
0.019763,0.454167,0,0,0,0.011407,0.00009,0.01118,0.000056,0.008004,0.001621,0.019882,0.001559,0.787313,0.190588,0.531309,0.019882,1,0.165678,3
0.367589,0.520833,0,0,0,0.007605,0.00003,0.004969,0.000021,0.017816,0.007293,0.038292,0.006235,0.755597,0.234118,0.493359,0.038292,0.84709,0.163336,5
0.885375,0.104167,0,0,0,0.015209,0.000274,0.008696,0.000236,0.055254,0.036467,0.090574,0.035853,0.686567,0.314118,0.434535,0.090574,0.634921,0.157281,5
0.794466,0.758333,0,0,0,0.038023,0.000757,0.075776,0.001796,0.290731,0.276337,0.335788,0.25643,0.641791,0.416471,0.314991,0.335788,0.278387,0.176471,6
0.249012,0.770833,0,0,0,0.091255,0.002396,0.077019,0.001643,0.347792,0.323339,0.407216,0.307872,0.554104,0.498824,0.271347,0.407216,0.289997,0.164574,6
0.086957,0.308333,0,0,0,0.04943,0.001061,0.039752,0.000695,0.125226,0.137763,0.145066,0.091972,0.880597,0.256471,0.330171,0.145066,0.399751,0.278228,1
0.181818,0.683333,0,0,0,0.045627,0.000795,0.026087,0.000641,0.165505,0.136143,0.157585,0.201871,0.578358,0.132941,0.836812,0.190722,0.351487,0.952604,7
0.142292,0.279167,0,0,0,0.034221,0.000179,0.057143,0.002073,0.305448,0.299838,0.343888,0.26968,0.697761,0.388235,0.303605,0.343888,0.258916,0.194422,4
0.56917,0.6,0,0,0.5,0.169202,0.035916,0.22236,0.087567,0.07875,0.056726,0.116348,0.060016,0.656716,0.330588,0.43833,0.116348,0.747294,0.151703,5
0.667984,0.725,0,0,0,0.020913,0.000447,0.032298,0.000755,0.074877,0.059157,0.064801,0.100546,0.701493,0.101176,0.762808,0.094993,0.435185,0.907722,7
0.909091,0.079167,0,0,0.5,0.024715,0.000718,0.067081,0.002017,0.049058,0.034846,0.07732,0.032736,0.720149,0.278824,0.457306,0.07732,0.613718,0.167359,5
0.256917,0.6,0,0,0,0.127376,0.021978,0.172671,0.051628,0.057578,0.04295,0.083947,0.043648,0.714552,0.271765,0.474383,0.083947,0.300624,0.150513,5
0.731225,0.145833,0,0,0,0.022814,0.000403,0.023603,0.000622,0.944746,0.944084,0.964654,0.922837,0.527985,0.450588,0.375712,0.964654,0.110653,0.136244,2
0.245059,0.4625,0,0,0,0,0,0,0,0.002324,0,0.006627,0,0.817164,0.152941,0.56167,0.006627,1,0.159449,3
0.126482,0.545833,0,0,0,0.064639,0.001389,0.019876,0.001016,0.026853,0.012156,0.047865,0.018706,0.723881,0.238824,0.518027,0.047865,0.81358,0.128188,3
0.743083,0.720833,0,0,0.5,0.057034,0.00085,0.062112,0.001448,0.352698,0.334684,0.413107,0.305534,0.597015,0.504706,0.218216,0.413107,0.300945,0.181259,6
0.549407,0.258333,0,0,0,0.058935,0.000835,0.017391,0.000724,0.322747,0.333063,0.338733,0.295401,0.802239,0.284706,0.364326,0.338733,0.176156,0.22875,4
0.051383,0.5625,0,0.333333,0,0.030418,0.000478,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.703358,0.292941,0.451613,0.103829,0.487864,0.157012,4
0.438735,0.1125,0,0,0,0.378327,0.011167,0.024845,0.00077,0.450555,0.424635,0.519882,0.401403,0.511194,0.570588,0.199241,0.519882,0.271659,0.168778,4
0.217391,0.4,0,0,0.5,0.155894,0.013519,0.151553,0.016724,0.055513,0.033225,0.086156,0.044427,0.662313,0.291765,0.495256,0.086156,0.730592,0.126315,3
0.98419,0.6875,0,0,0.5,0.055133,0.001072,0.077019,0.001223,0.374129,0.343598,0.448454,0.32424,0.503731,0.576471,0.197343,0.448454,0.318137,0.166522,6
0.067194,0.804167,0,0,0,0.087452,0.001215,0.062112,0.000828,0.403563,0.375203,0.477172,0.352299,0.509328,0.58,0.185958,0.477172,0.302525,0.168825,6
0.438735,0.1,0,0,0,0.038023,0.00124,0.032298,0.000598,0.889233,0.856564,0.944772,0.860483,0.324627,0.608235,0.328273,0.944772,0.176083,0.123077,2
0.003953,0.1375,0,0,0,0.074145,0.002409,0.053416,0.001103,0.130648,0.126418,0.167158,0.095869,0.76306,0.337647,0.318786,0.167158,0.457681,0.21664,1
0.324111,0.3,0,0.333333,0,0.026616,0.000792,0.037267,0.002244,0.347534,0.335494,0.394698,0.308652,0.639925,0.44,0.278937,0.394698,0.260605,0.182259,4
0.517787,0.7125,0,0,0,0.030418,0.000661,0.047205,0.001278,0.303382,0.293355,0.348306,0.265004,0.66791,0.418824,0.28463,0.348306,0.280764,0.189171,6
0.909091,0.008333,0,0,0,0.043726,0.000579,0.02236,0.00076,0.827266,0.777148,0.899853,0.79735,0.223881,0.675294,0.322581,0.899853,0.215088,0.116219,2
0.363636,0.766667,0,0,0,0.062738,0.001217,0.090683,0.001531,0.429383,0.398703,0.5081,0.374903,0.485075,0.610588,0.16129,0.5081,0.305593,0.169065,6
0.581028,0.408333,0,0,0,0.034221,0.001221,0.027329,0.000473,0.344436,0.310373,0.416789,0.300078,0.488806,0.56,0.239089,0.416789,0.325138,0.157588,4
0.209486,0.508333,0,0,0,0.053232,0.001016,0.01118,0.000248,0.037439,0.026742,0.059647,0.024162,0.748134,0.247059,0.480076,0.059647,0.630471,0.167237,5
0.197628,0.433333,0,0,0,0.022814,0.000493,0.031056,0.000494,0.018848,0.004052,0.037555,0.01325,0.725746,0.225882,0.537002,0.037555,0.917989,0.11513,3
0.332016,0.891667,0,0,0,0.051331,0.001014,0.036025,0.00093,0.112832,0.105348,0.084683,0.149649,0.746269,0.023529,0.842505,0.141384,0.401151,0.828517,7
0.241107,0.554167,0,0,0,0.009506,0.000063,0.016149,0.000238,0.033566,0.04376,0.038292,0.018706,0.893657,0.162353,0.468691,0.041237,0.574603,0.348359,1
0.924901,0.145833,0,0,0,0.039924,0.000629,0.029814,0.00043,0.799122,0.735818,0.880707,0.772408,0.141791,0.711765,0.347249,0.880707,0.240722,0.108978,2
0.656126,0.741667,0,0,0,0.129278,0.002256,0.084472,0.001114,0.407178,0.374392,0.480118,0.360873,0.477612,0.577647,0.222011,0.480118,0.295523,0.158285,6
0.873518,0.741667,0,0,0,0.028517,0.001014,0.02236,0.00086,0.120578,0.106159,0.09352,0.162899,0.695896,0.030588,0.882353,0.153903,0.41042,0.85696,7
0.822134,0.345833,0,0,0,0.034221,0.000766,0.013665,0.000354,0.063517,0.04295,0.100884,0.043648,0.671642,0.325882,0.43074,0.100884,0.619713,0.153582,5
0.699605,0.133333,0,0,0,0.039924,0.001109,0.024845,0.000534,0.873225,0.843598,0.929308,0.840998,0.350746,0.607059,0.303605,0.929308,0.174948,0.129858,2
0.15415,0.025,0,0,0,0.043726,0.000961,0.032298,0.0008,0.491609,0.455429,0.573638,0.438815,0.427239,0.641176,0.170778,0.573638,0.286238,0.158756,4
0.612648,0.158333,0,0,0,0.036122,0.000579,0.027329,0.000393,0.265169,0.26013,0.292342,0.240842,0.714552,0.324706,0.388994,0.292342,0.221187,0.183732,4
0.608696,0.0375,0,0,0,0.020913,0.00033,0.013665,0.000236,0.778725,0.71799,0.858616,0.751364,0.166045,0.698824,0.343454,0.858616,0.240108,0.110626,2
0.683794,0.275,0,0,0,0.034221,0.000314,0.028571,0.000975,0.947586,0.937601,0.976436,0.925175,0.462687,0.494118,0.371917,0.976436,0.127385,0.128768,2
0.41502,0.75,0,0,0,0.108365,0.003057,0.063354,0.002089,0.439194,0.401945,0.527246,0.381138,0.436567,0.657647,0.134725,0.527246,0.317523,0.164839,6
0.960474,0.404167,0,0,0,0.222433,0.005145,0.038509,0.000597,0.165247,0.145867,0.201767,0.144973,0.647388,0.345882,0.42315,0.201767,0.365332,0.149376,5
0.616601,0.720833,0,0,0,0.043726,0.000781,0.029814,0.000609,0.135554,0.111021,0.120766,0.174591,0.621269,0.092941,0.857685,0.164948,0.38821,0.91723,7
0.083004,0.429167,0,0.333333,0,0.032319,0.001172,0.026087,0.000294,0.212497,0.178282,0.27025,0.183944,0.529851,0.458824,0.360531,0.27025,0.400536,0.140518,5
0.84585,0.933333,0,0,0,0.047529,0.001072,0.023602,0.000354,0.064033,0.049433,0.053019,0.089634,0.712687,0.094118,0.762808,0.084683,0.482192,0.898983,7
0.909091,0.925,0,0,0,0.04943,0.000747,0.026087,0.000248,0.087787,0.06483,0.078792,0.119252,0.647388,0.109412,0.804554,0.112666,0.478222,0.92934,7
0.201581,0.770833,0,0,0,0.04943,0.001339,0.151553,0.003021,0.321198,0.294976,0.378498,0.285269,0.550373,0.482353,0.301708,0.378498,0.294045,0.157554,6
0.438735,0.775,0,0,0,0.144487,0.003019,0.110559,0.002253,0.350891,0.32577,0.412371,0.309431,0.548507,0.509412,0.259962,0.412371,0.296328,0.163339,6
0.142292,0.65,0,0,0,0.030418,0.000568,0.168944,0.003323,0.098115,0.085089,0.111193,0.096648,0.712687,0.217647,0.563567,0.117084,0.314507,0.004884,7
0.075099,0.5125,0,0,0,0.022814,0.00009,0.013665,0.000174,0.020656,0.008104,0.04271,0.009353,0.740672,0.242353,0.495256,0.04271,0.829233,0.152952,5
0.44664,0.708333,0,0,0,0.038023,0.000388,0.019876,0.000791,0.13891,0.115883,0.124448,0.17615,0.630597,0.095294,0.844402,0.166421,0.366581,0.917461,7
0.794466,0.5375,0,0,0,0.024715,0.000495,0.009938,0.000248,0.00723,0.005673,0.012518,0.003118,0.820896,0.158824,0.548387,0.012518,0.814815,0.202345,5
0.371542,0.15,0,0,0,0.024715,0.000332,0.03354,0.000345,0.746708,0.679903,0.853461,0.696804,0.134328,0.82,0.180266,0.853461,0.275957,0.129788,2
0.422925,0.425,0,0,0,0.015209,0.000209,0.009938,0.000085,0.038471,0.050243,0.044183,0.021044,0.902985,0.168235,0.449715,0.045655,0.566138,0.34497,1
0.948617,0.245833,0,0,0,0.036122,0.000718,0.091925,0.001987,0.278595,0.265802,0.320324,0.246298,0.656716,0.397647,0.330171,0.320324,0.274051,0.176905,4
0.130435,0.008333,0,0,0,0.007604,0.000174,0.034783,0.000393,0.490576,0.442464,0.583947,0.437256,0.345149,0.695294,0.166983,0.583947,0.311437,0.149276,4
0.727273,0.7375,0,0,0,0.060836,0.001138,0.04472,0.0009,0.349858,0.328201,0.411635,0.304754,0.572761,0.510588,0.233397,0.411635,0.30043,0.174057,6
0.185771,0.754167,0,0,0,0.041825,0.001016,0.064596,0.003484,0.069455,0.063209,0.049337,0.096648,0.768657,0.051765,0.774194,0.091311,0.476236,0.831445,7
0.55336,0.2375,0,0,0,0.04943,0.001016,0.048447,0.000633,0.189517,0.176661,0.244477,0.143414,0.684701,0.44,0.233397,0.244477,0.445652,0.200725,1
0.628458,0.733333,0,0.333333,0,0.089354,0.001953,0.114286,0.002552,0.344952,0.32577,0.403535,0.300857,0.591418,0.494118,0.240987,0.403535,0.297341,0.176869,6
0.881423,0.9625,0,0,0,0.064639,0.000837,0.049689,0.002362,0.081849,0.063209,0.071429,0.110678,0.679104,0.101176,0.785579,0.104566,0.454547,0.911715,7
0.747036,0.629167,0,0,0,0.072243,0.004018,0.311801,0.1119,0.288149,0.255267,0.338733,0.265783,0.514925,0.442353,0.402277,0.340206,0.298471,0.092261,6
0.636364,0.9,0,0,0,0.047529,0.001005,0.070807,0.006211,0.097341,0.073744,0.095729,0.12159,0.639925,0.147059,0.751423,0.115611,0.425501,0.965513,7
0.786561,0.85,0,0,0,0.053232,0.000966,0.10559,0.001908,0.160599,0.124797,0.149485,0.206547,0.535448,0.116471,0.907021,0.19514,0.420767,0.941002,7
0.652174,0.7125,0,0,0,0.104563,0.004248,0.089441,0.001707,0.407178,0.383306,0.480854,0.35152,0.539179,0.581176,0.1537,0.480854,0.311201,0.178906,6
0.225296,0.4625,0,0,0,0.009506,0.000108,0.012422,0.000085,0.039246,0.051053,0.044183,0.022603,0.902985,0.164706,0.455408,0.047865,0.551587,0.349085,1
0.640316,0.2375,0,0,0,0.062738,0.00223,0.034783,0.000695,0.395817,0.379254,0.452135,0.35152,0.593284,0.495294,0.237192,0.452135,0.265053,0.17793,4
0.980237,0.816667,0,0.666667,0,0.093156,0.000937,0.019876,0.000196,0.084689,0.069692,0.068483,0.116134,0.703358,0.074118,0.804554,0.10972,0.432389,0.883287,7
0.177866,0.933333,0,0,0,0.06654,0.001856,0.038509,0.002578,0.07591,0.055105,0.061856,0.110678,0.666045,0.082353,0.829222,0.104566,0.520399,0.899904,7
0.304348,0.079167,0,0,0,0.022814,0.000672,0.021118,0.000557,0.787503,0.724473,0.868925,0.760717,0.147388,0.708235,0.347249,0.868925,0.242337,0.108972,2
0.750988,0.704167,0,0.333333,0,0.121673,0.001196,0.049689,0.0008,0.418797,0.388169,0.5,0.361652,0.488806,0.62,0.142315,0.5,0.31801,0.171577,6
0.44664,0.458333,0,0,0,0.015209,0.00012,0.013665,0.000077,0.044668,0.058347,0.049337,0.0265,0.914179,0.164706,0.444023,0.053019,0.528219,0.357558,1
0.332016,0.375,0,0,0,0.045627,0.0013,0.028571,0.000879,0.148464,0.154781,0.177467,0.111458,0.830224,0.305882,0.301708,0.177467,0.404792,0.249398,1
0.142292,0.479167,0,0,0,0.013308,0.000063,0.009938,0.000182,0.040279,0.054295,0.044919,0.021824,0.91791,0.163529,0.442125,0.049337,0.581349,0.360667,1
0.422925,0.8375,0,0,0,0.068441,0.001434,0.034783,0.001432,0.056029,0.04376,0.044919,0.079501,0.731343,0.091765,0.747628,0.07511,0.513395,0.887549,7
0.126482,0.441667,0,0,0,0.01711,0.000123,0.02236,0.000224,0.044926,0.053485,0.054492,0.0265,0.878731,0.188235,0.442125,0.054492,0.53858,0.304016,1
0.426877,0.495833,0,0,0,0.038023,0.000747,0.218634,0.015698,0.090886,0.072123,0.125184,0.072486,0.675373,0.317647,0.440228,0.125184,0.548124,0.152234,4
0.233202,0.708333,0,0.333333,0,0.057034,0.00121,0.059627,0.001507,0.136845,0.124797,0.118557,0.167576,0.70709,0.076471,0.796964,0.158321,0.285691,0.878565,7
0.86166,0.508333,0,0,0,0.028517,0.000303,0.009938,0.000021,0.068681,0.045381,0.110457,0.046765,0.651119,0.348235,0.41556,0.110457,0.627269,0.152003,5
0.162055,0.970833,0,0.333333,0,0.038023,0.001483,0.024845,0.000908,0.089336,0.069692,0.07732,0.120811,0.669776,0.095294,0.804554,0.114138,0.446035,0.912578,7
0.27668,0.329167,0,0,0,0.095057,0.002091,0.114286,0.002362,0.157759,0.160454,0.192931,0.117693,0.802239,0.337647,0.278937,0.192931,0.420486,0.238698,1
0.490119,0.575,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.312253,0.35,0,0,0,0.041825,0.001016,0.021118,0.000398,0.149238,0.155592,0.17673,0.113796,0.830224,0.298824,0.313093,0.17673,0.390436,0.247932,1
0.581028,0.4375,0,0,0,0.01711,0.000482,0.026087,0.000441,0.042603,0.051864,0.05081,0.024942,0.884328,0.181176,0.447818,0.051546,0.544733,0.315769,1
0.549407,0.095833,0,0,0,0.01711,0.000123,0.019876,0.00015,0.735347,0.665316,0.843888,0.686672,0.115672,0.825882,0.189753,0.843888,0.283524,0.127175,2
