@relation texture-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
0.41277,0.624837,0.470979,0.600707,0.597855,0.633677,0.589729,0.621786,0.636546,0.522629,0.41277,0.520962,0.390536,0.63234,0.570912,0.600971,0.61745,0.553887,0.575897,0.387276,0.41277,0.487939,0.414102,0.482038,0.513251,0.548213,0.45705,0.488579,0.46916,0.347941,0.41277,0.53383,0.434687,0.575905,0.514391,0.456155,0.557707,0.522076,0.467919,0.342262,2
0.254946,0.48366,0.459492,0.501178,0.540885,0.580756,0.467398,0.513532,0.55087,0.441414,0.254946,0.380756,0.422463,0.40766,0.470641,0.494175,0.403523,0.44523,0.486661,0.411365,0.254946,0.29989,0.258534,0.328686,0.344538,0.426163,0.297677,0.317893,0.362861,0.310982,0.254946,0.379014,0.392426,0.387187,0.401476,0.350759,0.373045,0.412858,0.402973,0.350595,2
0.101619,0.248366,0.285973,0.276796,0.345174,0.383505,0.234276,0.299053,0.342035,0.270304,0.101619,0.145704,0.22862,0.191489,0.264679,0.297087,0.184564,0.245583,0.273229,0.227918,0.101619,0.193531,0.215445,0.258445,0.333549,0.436952,0.19557,0.265228,0.33399,0.247096,0.101619,0.219037,0.295829,0.28273,0.335055,0.385329,0.274013,0.341596,0.381847,0.333929,2
0.129047,0.222876,0.247279,0.219081,0.27882,0.318213,0.208309,0.257781,0.269746,0.203968,0.129047,0.178007,0.231471,0.208511,0.298103,0.341748,0.205537,0.277385,0.299908,0.220506,0.129047,0.194079,0.232233,0.223592,0.312217,0.362778,0.19557,0.27665,0.291339,0.234952,0.129047,0.216743,0.257409,0.256964,0.307011,0.323777,0.247952,0.317583,0.332551,0.260714,2
0.119155,0.326797,0.350665,0.337456,0.406836,0.459107,0.276976,0.369418,0.407631,0.32982,0.119155,0.169072,0.224629,0.211915,0.272809,0.329126,0.192953,0.243816,0.299908,0.259419,0.119155,0.172149,0.227196,0.229491,0.314156,0.420094,0.200972,0.279822,0.339895,0.294615,0.119155,0.262041,0.356202,0.32312,0.400738,0.430017,0.322413,0.416731,0.43975,0.389286,2
0.176709,0.405229,0.427449,0.39576,0.479893,0.498969,0.335257,0.426252,0.445783,0.362058,0.176709,0.298969,0.295895,0.356596,0.389341,0.395146,0.326342,0.357774,0.390064,0.291538,0.176709,0.222039,0.210409,0.260054,0.297996,0.38503,0.224203,0.26269,0.312992,0.260296,0.176709,0.288417,0.298024,0.347493,0.351292,0.371838,0.349218,0.364833,0.383412,0.314881,2
0.135791,0.266013,0.284764,0.248528,0.321716,0.339519,0.227928,0.297023,0.291165,0.197768,0.135791,0.142955,0.157355,0.151489,0.170732,0.190291,0.151007,0.152827,0.149034,0.101915,0.135791,0.182566,0.155568,0.211796,0.24693,0.318274,0.187466,0.224619,0.248688,0.192714,0.135791,0.267202,0.250823,0.318245,0.346863,0.348229,0.317945,0.374903,0.388889,0.297024,2
0.170414,0.328758,0.300484,0.301531,0.344504,0.354639,0.264859,0.320704,0.320616,0.228766,0.170414,0.205498,0.191562,0.220426,0.218609,0.217476,0.200503,0.187279,0.179393,0.127239,0.170414,0.235197,0.259653,0.253083,0.318035,0.347269,0.213938,0.276015,0.286745,0.232313,0.170414,0.290711,0.324369,0.3461,0.373432,0.38027,0.340283,0.3811,0.377934,0.299405,2
0.06295,0.15817,0.173519,0.160777,0.210456,0.243986,0.147144,0.195535,0.210174,0.138872,0.06295,0.030241,0.083238,0.024681,0.060524,0.11068,0.037752,0.047703,0.068077,0.077208,0.06295,0.090461,0.118635,0.121716,0.166128,0.225219,0.104268,0.147208,0.177165,0.170539,0.06295,0.164564,0.22393,0.199164,0.266421,0.290894,0.192852,0.278079,0.302034,0.25,2
0.148381,0.377778,0.344619,0.377503,0.442359,0.481787,0.330063,0.401894,0.424364,0.279603,0.148381,0.243986,0.31927,0.298723,0.399277,0.427184,0.286074,0.376325,0.402024,0.308215,0.148381,0.252193,0.256855,0.306166,0.375566,0.468645,0.26148,0.333122,0.383202,0.274023,0.148381,0.325115,0.388035,0.369081,0.430996,0.428331,0.376768,0.457785,0.471049,0.4125,2
0.205935,0.39281,0.386336,0.378681,0.456434,0.506529,0.35026,0.439107,0.480589,0.411035,0.205935,0.301718,0.387685,0.368511,0.506775,0.587379,0.358221,0.477032,0.543698,0.419395,0.205935,0.288377,0.313374,0.347989,0.447317,0.546864,0.331713,0.41434,0.463911,0.367476,0.205935,0.348624,0.443469,0.418524,0.517343,0.586847,0.4207,0.525949,0.56651,0.466667,2
0.165018,0.326797,0.35006,0.318021,0.396113,0.453608,0.296595,0.38295,0.412985,0.349039,0.165018,0.221306,0.300456,0.266383,0.364047,0.434951,0.263423,0.337456,0.376265,0.303891,0.165018,0.223684,0.25014,0.278284,0.35682,0.448415,0.251216,0.310279,0.355643,0.284583,0.165018,0.290138,0.372667,0.347493,0.445756,0.50253,0.338049,0.440744,0.480438,0.38869,2
0.188399,0.379739,0.379686,0.365135,0.423592,0.43299,0.33468,0.402571,0.411647,0.3385,0.188399,0.256357,0.283922,0.279149,0.336947,0.353398,0.263423,0.303004,0.322907,0.248301,0.188399,0.240132,0.191382,0.268097,0.296703,0.368173,0.252836,0.285533,0.310367,0.24604,0.188399,0.327408,0.379802,0.362813,0.406642,0.385329,0.359643,0.424477,0.417058,0.364881,2
0.136241,0.39085,0.416566,0.401649,0.47185,0.501718,0.345066,0.443843,0.474565,0.370118,0.136241,0.243299,0.320981,0.282553,0.35953,0.380583,0.25755,0.340106,0.357866,0.310686,0.136241,0.258772,0.230554,0.30563,0.362637,0.440324,0.256618,0.324239,0.366142,0.262936,0.136241,0.34633,0.407245,0.395543,0.464207,0.407251,0.408786,0.512781,0.507042,0.427976,2
0.134892,0.213725,0.228537,0.194346,0.229893,0.228179,0.195615,0.229364,0.226238,0.200868,0.134892,0.165636,0.146522,0.174468,0.167118,0.175728,0.161074,0.143993,0.142594,0.093885,0.134892,0.191338,0.170118,0.223056,0.258565,0.338503,0.179363,0.217005,0.253937,0.191658,0.134892,0.206995,0.255763,0.233983,0.281181,0.314503,0.21519,0.273431,0.29421,0.235714,2
0.182554,0.392157,0.349456,0.396349,0.465818,0.517526,0.34045,0.407307,0.439759,0.300062,0.182554,0.257732,0.242873,0.307234,0.344173,0.358252,0.28943,0.320671,0.351426,0.239654,0.182554,0.22807,0.207051,0.251475,0.303167,0.374241,0.233928,0.277919,0.286089,0.211193,0.182554,0.319381,0.32876,0.366992,0.391144,0.38027,0.370067,0.420604,0.421753,0.353571,2
0.182554,0.386928,0.324667,0.381625,0.41689,0.442612,0.347374,0.395129,0.400937,0.258524,0.182554,0.281787,0.323831,0.323404,0.388437,0.414563,0.295302,0.357774,0.384545,0.302656,0.182554,0.315789,0.308898,0.353887,0.434389,0.521241,0.290654,0.38198,0.435039,0.310982,0.182554,0.344037,0.42865,0.382312,0.433948,0.440135,0.382725,0.45701,0.451487,0.419643,2
0.096673,0.207843,0.208585,0.219081,0.259383,0.298969,0.19446,0.234777,0.257028,0.17359,0.096673,0.1189,0.179019,0.148085,0.215899,0.274757,0.141779,0.189929,0.227231,0.178505,0.096673,0.172149,0.171796,0.217158,0.278604,0.371544,0.171799,0.235406,0.286089,0.209609,0.096673,0.212156,0.257409,0.256964,0.292989,0.288364,0.245719,0.303641,0.321596,0.275,2
0.169964,0.372549,0.370617,0.356302,0.441689,0.465292,0.321408,0.420162,0.423025,0.317421,0.169964,0.265292,0.305587,0.30383,0.380307,0.408738,0.285235,0.35424,0.380865,0.298332,0.169964,0.240132,0.233912,0.273458,0.334195,0.410654,0.243652,0.304569,0.33399,0.257656,0.169964,0.296445,0.33809,0.347493,0.385978,0.393761,0.349218,0.402014,0.407668,0.33869,2
0.127248,0.307843,0.379081,0.308009,0.394772,0.417869,0.270629,0.359269,0.374163,0.3261,0.127248,0.197938,0.292474,0.228936,0.325203,0.367961,0.208893,0.290636,0.319227,0.279802,0.127248,0.177632,0.219922,0.216086,0.274725,0.33648,0.186926,0.244924,0.290682,0.274023,0.127248,0.224771,0.358946,0.268802,0.363838,0.415683,0.259121,0.357088,0.369327,0.32619,2
0.110162,0.224837,0.235187,0.242638,0.294236,0.346392,0.226197,0.279432,0.311245,0.236206,0.110162,0.138144,0.154504,0.178723,0.204155,0.254369,0.181208,0.194346,0.233671,0.180358,0.110162,0.158443,0.178511,0.190349,0.241112,0.310182,0.155592,0.203046,0.234908,0.203273,0.110162,0.210436,0.226125,0.236769,0.264945,0.25801,0.218913,0.265686,0.276213,0.227381,2
0.116457,0.27451,0.319831,0.272674,0.363271,0.404811,0.247548,0.344384,0.36747,0.296962,0.116457,0.158763,0.257127,0.188936,0.29991,0.376699,0.183725,0.269435,0.317387,0.263743,0.116457,0.186952,0.241186,0.232172,0.324499,0.397168,0.200972,0.28236,0.320866,0.277191,0.116457,0.268349,0.357849,0.321727,0.427306,0.437605,0.314222,0.436871,0.455399,0.369643,2
0.142536,0.223529,0.240629,0.204947,0.244638,0.24811,0.208886,0.244249,0.242303,0.212647,0.142536,0.170447,0.133409,0.182128,0.154472,0.166019,0.171141,0.136926,0.137994,0.087091,0.142536,0.197917,0.168439,0.23378,0.264383,0.350641,0.192869,0.225254,0.264436,0.193242,0.142536,0.219037,0.278814,0.251393,0.310701,0.347386,0.235294,0.306739,0.327856,0.261905,2
0.217626,0.419608,0.430472,0.409894,0.462466,0.476976,0.395845,0.474966,0.478581,0.421575,0.217626,0.324399,0.425884,0.364255,0.497742,0.545631,0.360738,0.462898,0.5023,0.411365,0.217626,0.253838,0.248461,0.28311,0.32967,0.397168,0.268504,0.314086,0.346457,0.309926,0.217626,0.310206,0.365532,0.324513,0.352768,0.360034,0.30752,0.347792,0.338028,0.316071,2
0.091727,0.215033,0.294438,0.203769,0.294236,0.312715,0.171956,0.248309,0.263722,0.208927,0.091727,0.152577,0.262258,0.175319,0.298103,0.343689,0.154362,0.261484,0.308188,0.260655,0.091727,0.192434,0.22272,0.235925,0.32967,0.406608,0.184225,0.272843,0.312992,0.222809,0.091727,0.175459,0.270582,0.212396,0.290775,0.328836,0.206255,0.297444,0.328638,0.292857,2
0.184353,0.414379,0.399033,0.402827,0.493968,0.556701,0.368148,0.464141,0.486613,0.355859,0.184353,0.300344,0.389396,0.335319,0.444444,0.450485,0.322148,0.424912,0.436983,0.361334,0.184353,0.270285,0.242306,0.310992,0.358759,0.427512,0.266883,0.318528,0.356955,0.260824,0.184353,0.340596,0.420417,0.365599,0.445018,0.435919,0.357409,0.453912,0.462441,0.395833,2
0.267536,0.494118,0.459492,0.485277,0.522788,0.545704,0.46105,0.50203,0.53012,0.448853,0.267536,0.390378,0.476625,0.408511,0.527552,0.55534,0.40604,0.4947,0.539098,0.452131,0.267536,0.308114,0.306659,0.338874,0.369748,0.431558,0.316045,0.346447,0.382546,0.338437,0.267536,0.393349,0.406147,0.416435,0.419188,0.370152,0.405808,0.425252,0.399061,0.339286,2
0.201439,0.402614,0.336759,0.365724,0.413539,0.430241,0.344489,0.412043,0.392236,0.274644,0.201439,0.271478,0.352908,0.314043,0.433604,0.473786,0.297819,0.391343,0.416743,0.323657,0.201439,0.256031,0.217124,0.302413,0.33161,0.401214,0.285251,0.320431,0.347769,0.278775,0.201439,0.326835,0.35236,0.366295,0.401476,0.39882,0.384214,0.439194,0.444444,0.3875,2
0.192896,0.350327,0.340387,0.353357,0.38874,0.424742,0.347374,0.382273,0.38822,0.309981,0.192896,0.234364,0.275941,0.268085,0.315266,0.365049,0.262584,0.272085,0.294388,0.230389,0.192896,0.235197,0.224958,0.262735,0.299289,0.37087,0.242031,0.284264,0.328084,0.291975,0.192896,0.306766,0.38584,0.331476,0.39631,0.395447,0.310499,0.397366,0.396714,0.344643,2
0.197392,0.403268,0.285973,0.388104,0.421582,0.478351,0.348529,0.388363,0.38822,0.200868,0.197392,0.282474,0.287913,0.310638,0.353207,0.350485,0.28104,0.320671,0.317387,0.22483,0.197392,0.235746,0.191382,0.262198,0.2883,0.353338,0.246353,0.28236,0.307087,0.26188,0.197392,0.326261,0.288145,0.356546,0.362362,0.319562,0.363366,0.395043,0.395149,0.302976,2
0.056655,0.159477,0.255139,0.161955,0.254021,0.283162,0.128679,0.200947,0.222892,0.17359,0.056655,0.095533,0.216078,0.114043,0.238482,0.297087,0.098993,0.204947,0.25851,0.223595,0.056655,0.153509,0.186905,0.204826,0.296057,0.393122,0.15235,0.240482,0.298556,0.212777,0.056655,0.154243,0.233809,0.193593,0.247232,0.284992,0.183917,0.25639,0.29734,0.266667,2
0.18795,0.346405,0.331923,0.310365,0.344504,0.314089,0.291979,0.338972,0.321285,0.265344,0.18795,0.223368,0.188141,0.241702,0.218609,0.206796,0.232383,0.199647,0.187672,0.129092,0.18795,0.248904,0.217683,0.266488,0.298643,0.358732,0.242572,0.282995,0.299869,0.232313,0.18795,0.298739,0.373216,0.340529,0.40738,0.458685,0.333582,0.404338,0.423318,0.360119,2
0.057554,0.229412,0.348247,0.256184,0.382038,0.428866,0.199077,0.31935,0.366801,0.309981,0.057554,0.108591,0.2252,0.126809,0.251129,0.28835,0.099832,0.207597,0.24287,0.200741,0.057554,0.121162,0.185786,0.163003,0.253394,0.33176,0.116694,0.206218,0.259843,0.220169,0.057554,0.201835,0.341383,0.251393,0.360886,0.395447,0.238273,0.36251,0.391236,0.352381,2
0.143435,0.249673,0.269045,0.226148,0.283512,0.283849,0.219273,0.278078,0.276439,0.231866,0.143435,0.187629,0.157355,0.201702,0.193315,0.194175,0.184564,0.174912,0.173873,0.108091,0.143435,0.208882,0.182429,0.247721,0.288946,0.381659,0.205835,0.246827,0.286745,0.206969,0.143435,0.225917,0.285401,0.263928,0.318081,0.348229,0.253909,0.319132,0.333333,0.267857,2
0.129496,0.289542,0.317412,0.306832,0.366622,0.398625,0.271783,0.334912,0.379518,0.32858,0.129496,0.193127,0.296465,0.213617,0.315266,0.308738,0.198826,0.287102,0.302668,0.265596,0.129496,0.205044,0.202574,0.248257,0.305753,0.392448,0.19611,0.260152,0.313648,0.244456,0.129496,0.250573,0.302964,0.299443,0.350554,0.363406,0.285927,0.360186,0.395149,0.328571,2
0.156475,0.401307,0.374849,0.425206,0.465818,0.540893,0.366994,0.433694,0.493976,0.375697,0.156475,0.307904,0.423603,0.344681,0.483288,0.483495,0.329698,0.465548,0.486661,0.406424,0.156475,0.277412,0.264689,0.324933,0.393665,0.478759,0.284711,0.366117,0.410105,0.300422,0.156475,0.336009,0.449506,0.374652,0.475277,0.437605,0.377513,0.498838,0.489045,0.432143,2
0.196493,0.468627,0.451028,0.454064,0.524799,0.538144,0.386613,0.470907,0.486613,0.377557,0.196493,0.342955,0.309008,0.39234,0.399277,0.376699,0.353188,0.365724,0.390064,0.294009,0.196493,0.270285,0.246223,0.308311,0.363284,0.461902,0.254997,0.314721,0.365486,0.266103,0.196493,0.350344,0.391877,0.415042,0.460517,0.448567,0.417722,0.487994,0.486698,0.395238,2
0.147932,0.370588,0.357316,0.37338,0.461796,0.55189,0.313329,0.399865,0.445114,0.306262,0.147932,0.259107,0.328962,0.302979,0.417344,0.45534,0.275168,0.384276,0.445262,0.34651,0.147932,0.176535,0.188584,0.221448,0.26309,0.344572,0.197191,0.227157,0.270341,0.231785,0.147932,0.25172,0.291438,0.284123,0.334317,0.373524,0.269546,0.329977,0.36698,0.31369,2
0.217626,0.395425,0.333132,0.365724,0.400804,0.391065,0.349683,0.393775,0.372825,0.263484,0.217626,0.266667,0.229761,0.288511,0.274616,0.270874,0.276846,0.250883,0.237351,0.163064,0.217626,0.283991,0.246782,0.302949,0.334842,0.397168,0.274986,0.312817,0.332677,0.243928,0.217626,0.356078,0.394072,0.409471,0.460517,0.482293,0.410276,0.478699,0.492175,0.402976,2
0.195594,0.424837,0.392987,0.408716,0.465818,0.498969,0.362377,0.434371,0.444444,0.309981,0.195594,0.285223,0.326682,0.308085,0.37579,0.383495,0.286074,0.335689,0.355106,0.279185,0.195594,0.295504,0.273643,0.328686,0.389787,0.457181,0.292274,0.357234,0.394357,0.318902,0.195594,0.334862,0.384742,0.379526,0.402952,0.413153,0.392405,0.442293,0.459311,0.424405,2
0.120054,0.342484,0.376663,0.350412,0.440349,0.489347,0.299481,0.407307,0.441767,0.352139,0.120054,0.204124,0.247434,0.237447,0.296296,0.314563,0.213087,0.266784,0.304508,0.240889,0.120054,0.212171,0.255736,0.265952,0.353588,0.430883,0.21718,0.300761,0.348425,0.288279,0.120054,0.293578,0.40944,0.341922,0.442066,0.459528,0.34624,0.470953,0.483568,0.447024,2
0.148831,0.295425,0.295042,0.295053,0.350536,0.391065,0.27813,0.341678,0.358099,0.272784,0.148831,0.197251,0.198974,0.24,0.259259,0.293204,0.236577,0.25,0.266789,0.201359,0.148831,0.224781,0.206491,0.268633,0.323206,0.407957,0.223663,0.281726,0.322835,0.230201,0.148831,0.268922,0.306806,0.309889,0.338007,0.338111,0.305287,0.355538,0.358372,0.300595,2
0.084083,0.224837,0.233978,0.218492,0.284853,0.322337,0.192152,0.259134,0.269746,0.16863,0.084083,0.113402,0.154504,0.123404,0.188799,0.22233,0.108221,0.160777,0.183073,0.12971,0.084083,0.138706,0.13878,0.168365,0.218487,0.28321,0.136683,0.188452,0.208661,0.156283,0.084083,0.189794,0.241493,0.225627,0.291513,0.29511,0.214445,0.303641,0.317684,0.257738,2
0.342626,0.54183,0.392987,0.510601,0.495308,0.516838,0.471437,0.472936,0.46921,0.297582,0.342626,0.437801,0.303307,0.521702,0.449864,0.469903,0.5,0.435512,0.449862,0.285979,0.342626,0.409539,0.343593,0.438606,0.477052,0.549562,0.435981,0.48033,0.494094,0.375396,0.342626,0.462156,0.47146,0.536212,0.563838,0.613828,0.544304,0.584043,0.593114,0.482738,2
0.252248,0.342484,0.330109,0.306243,0.321046,0.327148,0.320254,0.339648,0.33668,0.32982,0.252248,0.267354,0.209236,0.290213,0.246612,0.261165,0.297819,0.239399,0.231831,0.179741,0.252248,0.29057,0.269166,0.315282,0.341952,0.378962,0.299838,0.331853,0.353018,0.315206,0.252248,0.31422,0.374314,0.346797,0.393358,0.424115,0.340283,0.376452,0.364632,0.295238,2
0.188399,0.4,0.294438,0.376914,0.412869,0.461168,0.345643,0.401894,0.39826,0.220707,0.188399,0.245361,0.253136,0.276596,0.33243,0.360194,0.26594,0.308304,0.325667,0.227918,0.188399,0.240132,0.176273,0.263271,0.285068,0.351989,0.244192,0.280457,0.296588,0.219641,0.188399,0.344037,0.297475,0.377437,0.364576,0.321248,0.382725,0.411309,0.399061,0.322024,2
0.231565,0.377124,0.327086,0.355713,0.382708,0.395189,0.34622,0.397158,0.39759,0.314321,0.231565,0.256357,0.205815,0.294468,0.261969,0.281553,0.309564,0.261484,0.25023,0.180976,0.231565,0.282346,0.301623,0.297587,0.358112,0.394471,0.273906,0.330584,0.347113,0.300422,0.231565,0.357798,0.328211,0.397632,0.372694,0.309444,0.385704,0.388846,0.340376,0.244048,2
0.096673,0.252941,0.328295,0.282097,0.379357,0.412371,0.238892,0.326793,0.364793,0.295102,0.096673,0.162199,0.245154,0.203404,0.29449,0.323301,0.19547,0.272968,0.298988,0.23533,0.096673,0.203947,0.230554,0.277748,0.37298,0.477411,0.211777,0.300127,0.362205,0.25396,0.096673,0.245413,0.315038,0.320334,0.36679,0.382799,0.315711,0.39117,0.419405,0.352381,2
0.144784,0.408497,0.472793,0.421084,0.542225,0.609622,0.365263,0.496617,0.540161,0.438314,0.144784,0.3189,0.525656,0.363404,0.560976,0.619417,0.36745,0.545053,0.592456,0.544781,0.144784,0.222039,0.27812,0.277212,0.358759,0.465947,0.236089,0.316624,0.371391,0.310982,0.144784,0.271216,0.415477,0.299443,0.419188,0.453626,0.291139,0.411309,0.43036,0.40119,2
0.124101,0.30915,0.426844,0.312132,0.419571,0.450859,0.245817,0.368065,0.405622,0.382517,0.124101,0.179381,0.339225,0.209362,0.365854,0.464078,0.193792,0.313604,0.378105,0.342804,0.124101,0.148575,0.196978,0.194102,0.24499,0.304113,0.180983,0.216371,0.252625,0.244984,0.124101,0.195528,0.332053,0.237465,0.322509,0.400506,0.231571,0.309063,0.343505,0.329762,2
0.086331,0.321569,0.404474,0.338634,0.479893,0.531271,0.288517,0.433018,0.465863,0.362678,0.086331,0.228866,0.367731,0.285106,0.451671,0.499029,0.272651,0.429329,0.482981,0.4021,0.086331,0.156798,0.237829,0.218767,0.317388,0.412003,0.180443,0.269036,0.330052,0.295671,0.086331,0.21789,0.341932,0.263231,0.378598,0.406408,0.256888,0.387297,0.416275,0.367262,2
0.088129,0.284967,0.391173,0.293875,0.410188,0.428866,0.246971,0.376184,0.39826,0.364538,0.088129,0.138832,0.242873,0.16766,0.282746,0.330097,0.151007,0.243816,0.276909,0.229771,0.088129,0.128838,0.189703,0.16193,0.234648,0.308159,0.136683,0.208756,0.250656,0.23548,0.088129,0.213876,0.340285,0.256964,0.352768,0.384486,0.244229,0.351665,0.366197,0.328571,2
0.130845,0.258824,0.233374,0.267962,0.298257,0.345017,0.242354,0.277402,0.309906,0.228146,0.130845,0.187629,0.178449,0.228936,0.234869,0.259223,0.215604,0.222615,0.25207,0.188388,0.130845,0.207785,0.210409,0.24504,0.307692,0.397842,0.192328,0.253173,0.290026,0.204329,0.130845,0.235665,0.248079,0.281337,0.308487,0.313659,0.2621,0.309063,0.327856,0.259524,2
0.096673,0.261438,0.285369,0.277974,0.349866,0.390378,0.242354,0.314614,0.33668,0.227526,0.096673,0.149828,0.205245,0.188085,0.255646,0.296117,0.169463,0.232332,0.269549,0.207536,0.096673,0.219298,0.245104,0.265416,0.358759,0.447067,0.204214,0.300127,0.349738,0.24868,0.096673,0.260894,0.329857,0.311978,0.364576,0.362563,0.309754,0.398141,0.410798,0.365476,2
0.079586,0.227451,0.202539,0.233216,0.281501,0.340206,0.19446,0.255074,0.286479,0.180409,0.079586,0.096907,0.122577,0.111489,0.142728,0.168932,0.111577,0.140459,0.153634,0.126621,0.079586,0.087719,0.142138,0.107775,0.158371,0.197572,0.103728,0.147208,0.163386,0.189018,0.079586,0.177179,0.225027,0.231198,0.290037,0.316189,0.228593,0.305964,0.330986,0.259524,2
0.126799,0.271895,0.243652,0.272674,0.307641,0.347079,0.234276,0.274696,0.301874,0.207688,0.126799,0.2,0.190992,0.230638,0.243902,0.246602,0.206376,0.225265,0.24839,0.185917,0.126799,0.195724,0.20873,0.224665,0.287654,0.356709,0.179363,0.241751,0.26706,0.20169,0.126799,0.218463,0.237651,0.254178,0.276015,0.287521,0.23455,0.268784,0.280125,0.22619,2
0.091727,0.25817,0.324063,0.284452,0.390751,0.448797,0.239469,0.336942,0.381526,0.293242,0.091727,0.147766,0.248005,0.195745,0.308943,0.369903,0.192114,0.287986,0.340386,0.277949,0.091727,0.177632,0.198097,0.235925,0.31351,0.4147,0.19503,0.26269,0.316929,0.232841,0.091727,0.240252,0.329857,0.306407,0.380074,0.41231,0.303797,0.396592,0.428013,0.364286,2
0.169065,0.328758,0.280532,0.31861,0.372654,0.41512,0.301212,0.359269,0.36747,0.257285,0.169065,0.178007,0.168187,0.205106,0.210479,0.259223,0.213087,0.20318,0.223551,0.162446,0.169065,0.223136,0.183548,0.24933,0.285068,0.36143,0.233928,0.279188,0.299869,0.219641,0.169065,0.327982,0.342481,0.364206,0.413284,0.388702,0.362621,0.444617,0.456182,0.356548,2
0.048561,0.172549,0.292624,0.200824,0.323056,0.394502,0.171956,0.280108,0.327979,0.280223,0.048561,0.116151,0.240593,0.156596,0.28907,0.351456,0.154362,0.274735,0.326587,0.276714,0.048561,0.124452,0.198657,0.183378,0.281189,0.349966,0.136143,0.22335,0.261155,0.219641,0.048561,0.150803,0.250274,0.195682,0.280443,0.319562,0.180938,0.281177,0.310642,0.258929,2
0.185252,0.413072,0.432285,0.411661,0.479223,0.479038,0.379688,0.436401,0.458501,0.373838,0.185252,0.304467,0.379133,0.318298,0.403794,0.41068,0.317953,0.382509,0.416743,0.37554,0.185252,0.228618,0.238388,0.252547,0.303814,0.354012,0.234468,0.286802,0.313648,0.290919,0.185252,0.317661,0.357849,0.341226,0.357196,0.3457,0.329859,0.369481,0.362285,0.323214,2
0.18795,0.40719,0.328295,0.408716,0.436997,0.478351,0.353722,0.396482,0.429719,0.301302,0.18795,0.293471,0.337514,0.324255,0.36766,0.385437,0.298658,0.349823,0.371665,0.322421,0.18795,0.304825,0.265809,0.33941,0.385262,0.483479,0.296596,0.363579,0.408136,0.294087,0.18795,0.362385,0.429748,0.405292,0.456827,0.466273,0.413999,0.494965,0.517997,0.445238,2
0.226169,0.398693,0.293229,0.368669,0.373324,0.389691,0.35026,0.373478,0.374833,0.276503,0.226169,0.281787,0.239453,0.298723,0.282746,0.276699,0.286074,0.266784,0.26219,0.202594,0.226169,0.270833,0.233352,0.285791,0.303167,0.324343,0.276067,0.301396,0.301181,0.270855,0.226169,0.330849,0.341932,0.352368,0.361624,0.348229,0.345495,0.361735,0.361502,0.308929,2
