@relation page-blocks-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}

@data
0.009963,0.056159,0.001952,0.006609,0.330169,0.766525,0.000248,0.00315,0.004726,0.014326,1
0.009963,0.146739,0.005077,0.016954,0.300633,0.804904,0.000204,0.007512,0.012921,0.038306,1
0.011208,0.181159,0.006966,0.018795,0.436709,0.885928,0.000408,0.014236,0.019403,0.048272,1
0.013699,0.208333,0.009619,0.017989,0.204641,0.687633,0.0002,0.010359,0.021181,0.053254,1
0.009963,0.153986,0.005327,0.017782,0.262658,0.623667,0.000246,0.007027,0.01071,0.032389,1
0.012453,0.206522,0.008737,0.019456,0.225738,0.704691,0.000159,0.010177,0.019685,0.058237,1
0.003736,0.001812,0.000007,0.000918,0.868143,0.866738,0.001211,0.000182,0,0,4
0.009963,0.077899,0.002702,0.009091,0.435654,0.940299,0.000474,0.005543,0.007956,0.016817,1
0.008717,0.081522,0.002507,0.010695,0.312236,0.91258,0.000196,0.003847,0.007176,0.019931,1
0.008717,0.070652,0.002174,0.009298,0.357595,0.990405,0.000218,0.003756,0.006721,0.018374,1
0.008717,0.07971,0.002452,0.010462,0.332278,0.890192,0.000291,0.003968,0.006851,0.016506,1
0.008717,0.072464,0.002229,0.009531,0.392405,0.963753,0.000309,0.00418,0.006721,0.016817,1
0,0.032609,0.000083,0.035369,0.777426,1,0.000555,0.000424,0.00026,0.000934,2
0,0.014493,0.000014,0.016747,0.765823,1,0.001211,0.000182,0.000043,0,2
0.008717,0.074275,0.002285,0.009764,0.328059,0.968017,0.000238,0.003665,0.006916,0.017129,1
0.016189,0.612319,0.032913,0.045079,0.206751,0.517058,0.000291,0.035559,0.056129,0.149486,1
0.001245,0.806159,0.006146,0.415262,0.408228,0.576759,0.003395,0.011843,0.011512,0.00654,2
0.080946,0.003623,0.001327,0.000071,0.638186,0.902985,0.000323,0.003907,0.003751,0.01526,4
0.011208,0.235507,0.009049,0.024382,0.42616,0.841151,0.000404,0.018052,0.024021,0.061663,1
0.11457,0.005435,0.002535,0.000067,0.387131,0.536247,0.000382,0.004695,0.004401,0.016506,4
0.053549,0.003623,0.000868,0.000114,0.575949,0.83049,0.000297,0.002362,0.002255,0.009654,4
0.051059,0.01087,0.001993,0.000298,0.242616,0.394456,0.000238,0.002484,0.002602,0.011523,4
0.001245,0.425725,0.003229,0.219729,0.542194,0.668443,0.001871,0.008057,0.006894,0.007786,2
0,0.108696,0.000375,0.113582,1,1,0.012111,0.001817,0.001171,0,2
0.008717,0.023551,0.000729,0.003246,0.18038,0.638593,0.000519,0.000727,0.001453,0.001869,1
0.009963,0.313406,0.010827,0.035989,0.132911,0.719616,0.000143,0.00842,0.024867,0.050452,1
0.008717,0.07971,0.002452,0.010462,0.109705,0.706823,0.000176,0.001666,0.005507,0.009031,1
0.007472,0.047101,0.001264,0.00717,0.051688,0.593817,0.000565,0.000545,0.002385,0.001246,1
0.008717,0.219203,0.00673,0.028386,0.184599,0.626866,0.000089,0.006694,0.013593,0.047649,1
0.012453,0.172101,0.007285,0.016239,0.294304,0.950959,0.00067,0.010571,0.02168,0.024914,1
0.058531,0.726449,0.133964,0.015583,0.003165,0.034115,0.000632,0.032015,0.039175,0.079415,5
0.377335,0.836957,0.977491,0.002823,0.011603,0.0629,0.000587,0.269475,0.37016,0.707568,5
0.011208,0.03442,0.00134,0.003711,0.404008,0.882729,0.000384,0.002605,0.003707,0.009031,1
0.009963,0.173913,0.006014,0.020058,0.436709,0.971215,0.000287,0.012297,0.018254,0.052009,1
0.009963,0.036232,0.001264,0.004332,0.318565,0.869936,0.000339,0.001999,0.003447,0.007474,1
0.009963,0.143116,0.004952,0.01654,0.301688,0.950959,0.00021,0.00733,0.014742,0.036749,1
0.012453,0.152174,0.006445,0.014376,0.208861,0.641791,0.000147,0.007057,0.013311,0.041732,1
0.009963,0.13587,0.004702,0.015712,0.328059,0.865672,0.000238,0.007481,0.012813,0.035192,1
0.009963,0.057971,0.002014,0.006816,0.218354,0.759062,0.000135,0.002302,0.004835,0.014014,1
0.009963,0.21558,0.007452,0.024816,0.294304,0.84968,0.000198,0.010813,0.019967,0.056057,1
0.013699,0.211957,0.009786,0.018298,0.212025,0.751599,0.000192,0.010813,0.023392,0.056992,1
0.009963,0.166667,0.005764,0.019229,0.285865,0.880597,0.000214,0.008148,0.015956,0.040486,1
0.009963,0.076087,0.002639,0.008885,0.342827,0.916844,0.000252,0.004392,0.007588,0.019931,1
0.002491,0.384058,0.004389,0.132205,0.280591,0.337953,0.002208,0.006118,0.005095,0.004983,2
0.379826,0.84058,0.988172,0.002818,0.003165,0.065032,0.000341,0.238066,0.378203,0.91062,5
0.054795,0.141304,0.024641,0.003257,0.03692,0.141791,0.000769,0.009299,0.014872,0.01962,5
0.007472,0.014493,0.000389,0.002382,0.296414,0.458422,0.004037,0.000606,0.00052,0,1
0.002491,0.01087,0.000097,0.004332,0.598101,0.593817,0.002422,0.000363,0.00013,0,1
0,0.09058,0.000306,0.09496,0.441983,1,0.000283,0.000697,0.000954,0.002803,2
0.006227,0.028986,0.00066,0.005263,0.235232,0.812367,0.000202,0.000818,0.001669,0.004049,1
0.006227,0.050725,0.00116,0.008987,0.254219,0.914712,0.000101,0.001514,0.003317,0.010277,1
0.004981,0.081522,0.001549,0.017119,0.238397,0.824094,0.000244,0.001908,0.004011,0.00872,1
0.004981,0.052536,0.000993,0.01116,0.113924,0.637527,0.000143,0.000697,0.001995,0.004049,1
0.003736,0.027174,0.000396,0.007436,0.357595,0.933902,0.000135,0.000727,0.001149,0.00436,1
0.007472,0.07971,0.002139,0.011959,0.156118,0.760128,0.000184,0.001878,0.005138,0.009966,1
0.007472,0.047101,0.001264,0.00717,0.196203,0.723881,0.000365,0.001333,0.002883,0.004671,1
0.011208,0.219203,0.008424,0.022706,0.233122,0.509595,0.000208,0.010056,0.014135,0.050763,1
0.012453,0.086957,0.003695,0.008283,0.306962,0.643923,0.000666,0.005573,0.007631,0.01308,1
0.012453,0.061594,0.002625,0.005913,0.298523,0.556503,0.000763,0.003877,0.004726,0.008097,1
0.022416,0.835145,0.060916,0.045269,0.496835,0.667377,0.003205,0.139024,0.130686,0.084397,2
0.011208,0.067029,0.002591,0.007063,0.402954,0.884861,0.000382,0.004967,0.007198,0.01744,1
0.009963,0.063406,0.002202,0.007436,0.527426,0.921109,0.000507,0.005391,0.006352,0.015571,1
0.011208,0.175725,0.006758,0.018237,0.417722,0.873134,0.000351,0.013266,0.018558,0.049517,1
0.009963,0.036232,0.001264,0.004332,0.503165,0.955224,0.00047,0.002999,0.003772,0.009031,1
0.011208,0.086957,0.003354,0.009112,0.526371,0.939232,0.000418,0.008148,0.009864,0.027094,1
0,0.086957,0.000292,0.091236,0.246835,1,0.001211,0.000394,0.000911,0.000311,1
0,0.092391,0.000313,0.096822,0.512658,1,0.002624,0.000818,0.000976,0.000311,2
0.011208,0.041667,0.001618,0.004456,0.226793,0.809168,0.000214,0.001908,0.004119,0.009343,1
0.009963,0.063406,0.002202,0.007436,0.388186,0.881663,0.000202,0.004089,0.006092,0.020866,1
0.009963,0.036232,0.001264,0.004332,0.35865,0.892324,0.000351,0.002211,0.003534,0.008097,1
0.009963,0.139493,0.004827,0.016127,0.313291,0.853945,0.000236,0.00739,0.012986,0.03488,1
0.012453,0.119565,0.00507,0.01133,0.294304,0.833689,0.000258,0.00736,0.013333,0.033012,1
0.011208,0.057971,0.002243,0.006132,0.332278,0.855011,0.000192,0.003635,0.006027,0.018997,1
0.011208,0.143116,0.005507,0.014885,0.276371,0.785714,0.000214,0.007572,0.013702,0.037683,1
0.012453,0.173913,0.007362,0.016408,0.258439,0.643923,0.000283,0.009571,0.015263,0.040797,1
0.009963,0.146739,0.005077,0.016954,0.355485,0.914712,0.000268,0.008662,0.014569,0.037994,1
0.009963,0.123188,0.004264,0.014265,0.306962,0.867804,0.000151,0.006421,0.011642,0.037683,1
0.013699,0.150362,0.006952,0.013023,0.242616,0.763326,0.000184,0.008572,0.016845,0.046092,1
0.009963,0.146739,0.005077,0.016954,0.344937,0.871002,0.000273,0.00845,0.013918,0.036749,1
0.011208,0.112319,0.004327,0.011719,0.255274,0.88806,0.000242,0.005573,0.012076,0.025849,1
0.012453,0.182971,0.007744,0.017255,0.25,0.817697,0.000176,0.009783,0.02001,0.053566,1
0.009963,0.146739,0.005077,0.016954,0.351266,0.930704,0.00026,0.008572,0.014807,0.038306,1
0.026152,0.04529,0.003924,0.002188,0.243671,0.91258,0.000188,0.004876,0.01123,0.025849,1
0.026152,0.083333,0.007133,0.003965,0.281646,0.736674,0.000228,0.009965,0.016737,0.04796,1
0.011208,0.094203,0.003632,0.009857,0.303797,0.89339,0.000166,0.005422,0.010189,0.03052,1
0.011208,0.070652,0.002729,0.007436,0.301688,0.869936,0.000182,0.004059,0.007458,0.0218,1
0.008717,0.146739,0.004507,0.019075,0.248945,0.996802,0.0002,0.005694,0.014027,0.029274,1
0.011208,0.059783,0.002313,0.006319,0.320675,0.789979,0.000168,0.003635,0.005767,0.020243,1
0.009963,0.144928,0.005014,0.016747,0.312236,0.922175,0.000244,0.007663,0.014504,0.035503,1
0.012453,0.021739,0.000945,0.002188,0.388186,0.977612,0.000246,0.001787,0.002883,0.008097,1
0.012453,0.012681,0.000563,0.001341,0.208861,1,0.000291,0.000636,0.001756,0.002491,1
0.012453,0.076087,0.003236,0.007266,0.297468,0.866738,0.000297,0.004755,0.008824,0.01962,1
0.009963,0.134058,0.004639,0.015505,0.362869,0.908316,0.000244,0.008057,0.013225,0.037372,1
0.012453,0.153986,0.006521,0.014546,0.243671,0.748401,0.000184,0.008087,0.015523,0.043289,1
0,0.057971,0.000181,0.06144,1,1,0.006459,0.000969,0.000564,0,2
0,0.222826,0.000813,0.230902,0.413502,1,0.001385,0.001636,0.002537,0.001869,2
0,0.134058,0.000472,0.139654,0.915612,1,0.002119,0.00206,0.001474,0.001557,2
0.009963,0.009058,0.000326,0.001229,0.472574,0.566098,0.002523,0.000787,0.000542,0.000311,1
0.011208,0.11413,0.004396,0.011905,0.487342,0.963753,0.000371,0.009935,0.013246,0.035814,1
0.009963,0.063406,0.002202,0.007436,0.589662,0.921109,0.000476,0.005967,0.006352,0.018063,1
0.009963,0.059783,0.002077,0.007022,0.248945,0.617271,0.000222,0.002635,0.004097,0.012769,1
0.011208,0.175725,0.006758,0.018237,0.433544,0.941365,0.000347,0.013721,0.019924,0.051697,1
0.009963,0.217391,0.007515,0.025023,0.320675,0.804904,0.000242,0.011722,0.019143,0.0545,1
0.012453,0.179348,0.007591,0.016916,0.42616,0.8742,0.000412,0.015174,0.020878,0.051074,1
0.029888,0.211957,0.020439,0.008777,0.227848,0.728145,0.000206,0.023928,0.0475,0.121769,1
0.011208,0.226449,0.008702,0.023451,0.42616,0.875267,0.000373,0.017386,0.023978,0.062597,1
0.011208,0.152174,0.005855,0.015816,0.296414,0.675906,0.000258,0.008541,0.012683,0.038306,1
0.009963,0.076087,0.002639,0.008885,0.482068,0.95629,0.000521,0.005937,0.007891,0.016817,1
0.011208,0.070652,0.002729,0.007436,0.396624,0.88806,0.000414,0.005149,0.00761,0.017129,1
0.009963,0.077899,0.002702,0.009091,0.437764,0.940299,0.000432,0.005573,0.007956,0.018063,1
0.009963,0.083333,0.002889,0.009711,0.272152,0.765458,0.00027,0.003937,0.007003,0.017129,1
0.009963,0.072464,0.002514,0.008471,0.39346,0.959488,0.000345,0.004725,0.007545,0.017751,1
0,0.012681,0.000007,0.014885,0.868143,1,0.001211,0.000182,0.000022,0,2
0,0.070652,0.000229,0.074476,1,1,0.007872,0.001181,0.000715,0,2
0,0.097826,0.000333,0.102409,0.540084,1,0.001883,0.000909,0.001041,0.000623,2
0.009963,0.068841,0.002389,0.008056,0.254219,0.932836,0.000214,0.003089,0.006981,0.01526,1
0.016189,0.61413,0.03301,0.045213,0.218354,0.565032,0.000293,0.037285,0.060963,0.156338,1
0.009963,0.221014,0.00764,0.025438,0.361814,0.990405,0.000371,0.013206,0.023631,0.047649,1
0,0.206522,0.00075,0.214142,0.156118,1,0.000727,0.000666,0.002341,0.001246,2
0.011208,0.235507,0.009049,0.024382,0.408228,0.834755,0.000361,0.017386,0.023848,0.063843,1
0,0.018116,0.000028,0.020471,1,1,0.002019,0.000303,0.000087,0,2
0,0.081522,0.000271,0.085649,0.771097,1,0.00222,0.00106,0.000846,0.000623,2
0.001245,0.11413,0.00084,0.059578,0.505274,0.558635,0.00323,0.002029,0.001474,0.000934,2
0.007472,0.083333,0.002236,0.01249,0.231013,0.869936,0.000248,0.002665,0.006114,0.012146,1
0.007472,0.028986,0.000778,0.00451,0.379747,0.928571,0.000347,0.001454,0.002255,0.005294,1
0.008717,0.105072,0.003229,0.013721,0.28481,0.873134,0.000285,0.004574,0.008867,0.019309,1
0.008717,0.083333,0.002563,0.010928,0.327004,0.872068,0.000202,0.004089,0.007024,0.020866,1
0.008717,0.056159,0.001729,0.007436,0.299578,0.775053,0.000295,0.002575,0.004228,0.010589,1
0.008717,0.027174,0.00084,0.003711,0.448312,0.899787,0.000291,0.001817,0.002363,0.007474,1
0.003736,0.206522,0.003146,0.053526,0.394515,0.453092,0.003395,0.005906,0.004705,0.003114,2
0.007472,0.027174,0.000729,0.004244,0.388186,0.752665,0.00023,0.001393,0.001713,0.00654,1
0.007472,0.179348,0.004813,0.026591,0.378692,0.839019,0.000168,0.008693,0.012726,0.048583,1
0.013699,0.012681,0.000618,0.001229,0.417722,0.633262,0.000666,0.001272,0.001214,0.002803,1
0.013699,0.012681,0.000618,0.001229,0.593882,0.966951,0.000989,0.001757,0.001864,0.002803,1
0.013699,0.012681,0.000618,0.001229,0.450422,0.466951,0.009084,0.001363,0.000889,0,1
0.013699,0.012681,0.000618,0.001229,0.780591,1,0.002866,0.002272,0.001929,0.001246,1
0.013699,0.01087,0.000535,0.001073,0.535865,1,0.000852,0.001393,0.001669,0.002491,1
0.013699,0.039855,0.001868,0.003557,0.385021,0.598081,0.001455,0.003453,0.003577,0.004049,1
0.016189,0.030797,0.001702,0.002382,0.112869,0.581023,0.00047,0.001181,0.003165,0.003426,1
0.011208,0.09058,0.003493,0.009484,0.267932,0.845416,0.00026,0.004695,0.009301,0.020866,1
0.009963,0.041667,0.001452,0.004954,0.511603,1,0.000384,0.003483,0.004531,0.012146,1
0.011208,0.038043,0.001479,0.004084,0.299578,0.82516,0.000351,0.002211,0.003837,0.008097,1
0.044832,0.181159,0.025905,0.005071,0.242616,0.67484,0.000291,0.031863,0.056129,0.134226,1
0.011208,0.059783,0.002313,0.006319,0.389241,0.899787,0.000204,0.004301,0.006526,0.0218,1
0.012453,0.175725,0.007438,0.016577,0.279536,0.619403,0.000363,0.010328,0.014872,0.037683,1
0.013699,0.148551,0.006869,0.012868,0.262658,0.801706,0.0002,0.009056,0.017431,0.046714,1
0.041096,0.20471,0.026871,0.006231,0.055907,0.254797,0.000321,0.012267,0.025127,0.048583,1
0.011208,0.175725,0.006758,0.018237,0.341772,0.851812,0.000222,0.011116,0.018146,0.054189,1
0.009963,0.083333,0.002889,0.009711,0.464135,0.944563,0.000287,0.00627,0.008542,0.026472,1
0.009963,0.057971,0.002014,0.006816,0.42827,0.981876,0.00024,0.004089,0.006179,0.018997,1
0.011208,0.139493,0.005369,0.014512,0.347046,0.846482,0.000307,0.008965,0.01433,0.036437,1
0.013699,0.012681,0.000618,0.001229,0.253165,1,0.000426,0.000818,0.001929,0.002491,1
0.013699,0.076087,0.003535,0.006659,0.32173,0.839019,0.000345,0.005543,0.009344,0.020866,1
0.012453,0.153986,0.006521,0.014546,0.295359,0.795309,0.000242,0.00948,0.016412,0.044223,1
0.013699,0.262681,0.012119,0.022645,0.041139,0.070362,0.005182,0.004816,0.004726,0.001557,5
0.019925,0.001812,0.000188,0.000207,0.689873,0.686567,0.004643,0.000697,0.000369,0,4
0.009963,0.01087,0.000389,0.001436,0.313291,0.662047,0.000242,0.000636,0.00078,0.002803,1
0.008717,0.036232,0.001118,0.004875,0.272152,0.727079,0.000137,0.001545,0.002558,0.009343,1
0.009963,0.217391,0.007515,0.025023,0.366034,0.832623,0.000283,0.013115,0.01975,0.056057,1
0.012453,0.211957,0.008966,0.019963,0.312236,0.783582,0.000345,0.01366,0.022287,0.051697,1
0.011208,0.065217,0.002521,0.006877,0.318565,0.688699,0.000444,0.003937,0.005528,0.012457,1
0.012453,0.164855,0.00698,0.015563,0.325949,0.841151,0.000262,0.011025,0.018515,0.049206,1
0.011208,0.036232,0.00141,0.003898,0.327004,0.807036,0.000224,0.002272,0.003577,0.0109,1
0.009963,0.083333,0.002889,0.009711,0.336498,0.856077,0.000353,0.004725,0.007783,0.01744,1
0.009963,0.072464,0.002514,0.008471,0.479958,0.991471,0.00046,0.005634,0.007783,0.01744,1
0.011208,0.030797,0.001202,0.003339,0.484177,0.863539,0.000398,0.002756,0.003252,0.009343,1
0.009963,0.083333,0.002889,0.009711,0.351266,0.911514,0.000305,0.004907,0.00826,0.019931,1
0.009963,0.072464,0.002514,0.008471,0.413502,0.974414,0.000379,0.004937,0.007653,0.01744,1
0.009963,0.07971,0.002764,0.009298,0.39346,0.933902,0.000357,0.005179,0.008087,0.018997,1
0,0.085145,0.000285,0.089374,0.868143,1,0.001918,0.001242,0.000889,0.000934,2
0,0.050725,0.000153,0.053991,0.563291,1,0.000228,0.000485,0.000477,0.00218,2
0,0.028986,0.000069,0.031645,0.379747,1,0.000151,0.000182,0.000217,0.000934,2
0.008717,0.081522,0.002507,0.010695,0.280591,0.80597,0.00022,0.003513,0.006374,0.017129,1
0.007472,0.054348,0.001458,0.008235,0.256329,0.847548,0.000129,0.001908,0.003881,0.011834,1
0.006227,0.028986,0.00066,0.005263,0.276371,0.665245,0.00026,0.000939,0.001366,0.004049,1
0.008717,0.105072,0.003229,0.013721,0.253165,0.880597,0.000166,0.00415,0.008932,0.023357,1
0.007472,0.028986,0.000778,0.00451,0.353376,0.847548,0.000345,0.001363,0.00206,0.004983,1
0.008717,0.048913,0.001507,0.006505,0.218354,0.833689,0.000188,0.001726,0.003946,0.009031,1
0.008717,0.07971,0.002452,0.010462,0.162447,0.775053,0.000161,0.002211,0.006005,0.012457,1
0.012453,0.221014,0.009348,0.02081,0.208861,0.481876,0.000192,0.010207,0.014916,0.053566,1
0.012453,0.014493,0.000639,0.00151,0.435654,0.752665,0.000571,0.001363,0.001496,0.003426,1
0.012453,0.012681,0.000563,0.001341,0.580169,1,0.000622,0.001575,0.001756,0.003737,1
0.012453,0.108696,0.004612,0.010313,0.325949,0.588486,0.000816,0.007299,0.00878,0.014637,1
0.033624,0.596014,0.064124,0.021935,0.005274,0.004264,0.006056,0.015932,0.01316,0.004983,2
0.262765,0.838768,0.683129,0.004063,0,0.008529,0.002188,0.15341,0.149092,0.13298,5
0.011208,0.067029,0.002591,0.007063,0.400844,0.934968,0.000359,0.004937,0.007588,0.018063,1
0.009963,0.063406,0.002202,0.007436,0.531646,0.91791,0.000446,0.005422,0.00633,0.017129,1
0.009963,0.175725,0.006077,0.020265,0.46308,0.972281,0.000359,0.013085,0.018471,0.048272,1
0.009963,0.036232,0.001264,0.004332,0.458861,0.847548,0.000462,0.002756,0.00336,0.008409,1
0.011208,0.086957,0.003354,0.009112,0.567511,0.98081,0.000426,0.008723,0.010276,0.028652,1
0.002491,0.516304,0.00591,0.177518,0.373418,0.389126,0.01736,0.01051,0.007783,0.000934,2
0.009963,0.039855,0.001389,0.004747,0.261603,1,0.000103,0.001848,0.004336,0.012457,1
0.011208,0.036232,0.00141,0.003898,0.312236,0.740938,0.000438,0.002181,0.003295,0.006851,1
0.009963,0.141304,0.004889,0.016334,0.306962,0.892324,0.000242,0.00736,0.013702,0.034257,1
0.011208,0.117754,0.004535,0.012278,0.28692,0.765458,0.000252,0.006451,0.011013,0.029274,1
0.009963,0.059783,0.002077,0.007022,0.379747,0.895522,0.000184,0.003786,0.005832,0.020243,1
0.009963,0.146739,0.005077,0.016954,0.396624,0.93177,0.000279,0.009541,0.014829,0.041109,1
0.011208,0.141304,0.005438,0.014699,0.311181,0.769723,0.000252,0.008269,0.013268,0.037683,1
0.013699,0.175725,0.008119,0.015196,0.226793,0.602345,0.000268,0.00948,0.015826,0.041732,1
0.011208,0.148551,0.005716,0.015443,0.32173,0.80064,0.000258,0.008935,0.014482,0.040174,1
0.011208,0.018116,0.000715,0.002035,0.39557,1,0.000105,0.001393,0.002233,0.009343,1
0.011208,0.094203,0.003632,0.009857,0.306962,0.798507,0.000202,0.005482,0.009171,0.028029,1
0.009963,0.146739,0.005077,0.016954,0.375527,0.918977,0.000281,0.009087,0.014634,0.038929,1
0.011208,0.143116,0.005507,0.014885,0.270042,0.827292,0.000206,0.007421,0.014374,0.037683,1
0.013699,0.182971,0.008452,0.015816,0.253165,0.748401,0.00022,0.010783,0.020119,0.052943,1
0.009963,0.146739,0.005077,0.016954,0.339662,0.857143,0.000262,0.008329,0.013702,0.03706,1
0.027397,0.04529,0.004105,0.002091,0.238397,0.957356,0.000161,0.004998,0.012292,0.02834,1
0.027397,0.083333,0.007459,0.003791,0.277426,0.730277,0.000242,0.010298,0.017365,0.04796,1
0.009963,0.148551,0.005139,0.01716,0.253165,0.902985,0.000287,0.006573,0.014569,0.027717,1
0.011208,0.059783,0.002313,0.006319,0.35443,0.883795,0.000222,0.003968,0.006417,0.019309,1
0.009963,0.146739,0.005077,0.016954,0.335443,0.918977,0.000281,0.008238,0.014634,0.035192,1
0.013699,0.021739,0.001035,0.002004,0.357595,0.979744,0.000273,0.001817,0.003165,0.007786,1
0.013699,0.012681,0.000618,0.001229,0.263713,1,0.000384,0.000848,0.001929,0.002803,1
0.013699,0.074275,0.003452,0.006505,0.31962,0.773987,0.000345,0.005391,0.008455,0.020243,1
0.011208,0.153986,0.005924,0.016002,0.28903,0.833689,0.000172,0.00845,0.015588,0.046714,1
0.009963,0.13587,0.004702,0.015712,0.345992,0.946695,0.000242,0.007845,0.01394,0.036437,1
0.009963,0.009058,0.000326,0.001229,0.648734,0.74307,0.003432,0.00106,0.000737,0.000311,1
0.011208,0.115942,0.004466,0.012091,0.446203,0.969083,0.000355,0.009329,0.013528,0.034569,1
0.009963,0.063406,0.002202,0.007436,0.563291,0.944563,0.000495,0.005724,0.006504,0.016817,1
0.009963,0.038043,0.001327,0.004538,0.355485,0.832623,0.000188,0.002302,0.003469,0.012146,1
0.009963,0.152174,0.005264,0.017574,0.361814,0.835821,0.000266,0.009117,0.013875,0.040174,1
0.009963,0.056159,0.001952,0.006609,0.348101,0.778252,0.000234,0.003301,0.004791,0.015571,1
0.012453,0.179348,0.007591,0.016916,0.444093,0.8742,0.000462,0.01572,0.020878,0.048894,1
0.027397,0.211957,0.0188,0.00954,0.254219,0.769723,0.000214,0.024049,0.046004,0.119589,1
0.012453,0.224638,0.009501,0.021149,0.400844,0.791045,0.00041,0.017961,0.023804,0.060729,1
0.011208,0.076087,0.002938,0.007995,0.42827,0.936034,0.000521,0.005937,0.008607,0.016817,1
0.011208,0.085145,0.003285,0.008926,0.294304,0.724947,0.000277,0.004786,0.007566,0.020554,1
0.009963,0.070652,0.002452,0.008263,0.454641,0.991471,0.000373,0.00524,0.007588,0.018686,1
0.009963,0.077899,0.002702,0.009091,0.418776,0.871002,0.000398,0.005361,0.007393,0.018374,1
0.009963,0.083333,0.002889,0.009711,0.336498,0.813433,0.000353,0.004725,0.007414,0.01744,1
0.009963,0.074275,0.002577,0.008678,0.397679,0.974414,0.000353,0.004876,0.007848,0.018063,1
0,0.030797,0.000076,0.033507,0.940928,1,0.00323,0.000485,0.000238,0,2
0,0.01087,0,0.013023,1,1,0.001211,0.000182,0,0,2
0.011208,0.074275,0.002868,0.007808,0.279536,0.840085,0.000246,0.003998,0.007588,0.018374,1
0.028643,0.61413,0.056624,0.026369,0.167722,0.432836,0.000337,0.052005,0.082708,0.199938,1
0,0.137681,0.000486,0.143378,0.370253,1,0.000842,0.000909,0.001518,0.001557,2
0,0.070652,0.000229,0.074476,0.868143,1,0.002154,0.00103,0.000715,0.000623,2
0.011208,0.233696,0.00898,0.024196,0.457806,0.846482,0.00044,0.019112,0.023978,0.061663,1
0,0.048913,0.000146,0.052129,0.962025,1,0.005248,0.000787,0.000455,0,2
0,0.061594,0.000194,0.065165,0.81962,1,0.00175,0.000848,0.000607,0.000623,2
