@relation satimage-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.815385,0.772727,0.862069,0.487603,0.815385,0.772727,0.715789,0.523438,0.8125,0.825243,0.663158,0.460938,0.830769,0.763636,0.663158,0.504,0.828125,0.864078,0.715789,0.492188,0.753846,0.815534,0.715789,0.492188,0.784615,0.788462,0.688889,0.48,0.784615,0.796117,0.652632,0.46875,0.784615,0.747573,0.705263,0.492188,3
0.815385,0.772727,0.747126,0.520661,0.815385,0.772727,0.663158,0.460938,0.75,0.737864,0.663158,0.4375,0.830769,0.809091,0.715789,0.504,0.75,0.815534,0.715789,0.492188,0.830769,0.776699,0.663158,0.453125,0.784615,0.788462,0.688889,0.48,0.784615,0.747573,0.705263,0.492188,0.784615,0.796117,0.652632,0.46875,3
0.815385,0.772727,0.689655,0.454545,0.753846,0.690909,0.663158,0.4375,0.890625,0.776699,0.663158,0.460938,0.753846,0.763636,0.715789,0.504,0.828125,0.776699,0.663158,0.453125,0.830769,0.776699,0.663158,0.453125,0.784615,0.740385,0.744444,0.504,0.784615,0.796117,0.652632,0.46875,0.784615,0.796117,0.652632,0.46875,3
0.753846,0.690909,0.689655,0.429752,0.892308,0.727273,0.663158,0.460938,0.8125,0.825243,0.715789,0.492188,0.830769,0.727273,0.663158,0.464,0.828125,0.776699,0.663158,0.453125,0.830769,0.776699,0.621053,0.453125,0.784615,0.788462,0.688889,0.48,0.784615,0.796117,0.652632,0.46875,0.784615,0.747573,0.652632,0.4375,3
0.892308,0.727273,0.689655,0.454545,0.815385,0.772727,0.715789,0.492188,0.8125,0.825243,0.715789,0.492188,0.830769,0.727273,0.663158,0.464,0.828125,0.776699,0.621053,0.453125,0.753846,0.776699,0.621053,0.492188,0.784615,0.788462,0.688889,0.48,0.784615,0.747573,0.652632,0.4375,0.784615,0.747573,0.652632,0.46875,3
0.815385,0.772727,0.747126,0.487603,0.815385,0.772727,0.715789,0.492188,0.8125,0.776699,0.663158,0.492188,0.830769,0.727273,0.621053,0.464,0.75,0.776699,0.621053,0.492188,0.753846,0.776699,0.621053,0.453125,0.784615,0.740385,0.688889,0.448,0.784615,0.747573,0.652632,0.46875,0.723077,0.747573,0.610526,0.46875,3
0.815385,0.727273,0.689655,0.487603,0.815385,0.727273,0.715789,0.460938,0.75,0.776699,0.715789,0.460938,0.753846,0.727273,0.621053,0.464,0.75,0.776699,0.621053,0.453125,0.753846,0.776699,0.621053,0.453125,0.723077,0.740385,0.644444,0.48,0.784615,0.747573,0.610526,0.492188,0.784615,0.796117,0.610526,0.46875,3
0.815385,0.727273,0.747126,0.454545,0.753846,0.727273,0.715789,0.460938,0.75,0.776699,0.715789,0.460938,0.753846,0.727273,0.621053,0.464,0.75,0.776699,0.621053,0.453125,0.753846,0.737864,0.621053,0.453125,0.784615,0.740385,0.644444,0.504,0.784615,0.796117,0.610526,0.46875,0.723077,0.747573,0.652632,0.4375,3
0.753846,0.690909,0.632184,0.396694,0.753846,0.690909,0.610526,0.460938,0.6875,0.699029,0.568421,0.4375,0.753846,0.727273,0.663158,0.464,0.75,0.776699,0.663158,0.453125,0.753846,0.776699,0.621053,0.421875,0.784615,0.788462,0.688889,0.504,0.723077,0.796117,0.610526,0.46875,0.723077,0.796117,0.652632,0.46875,3
0.692308,0.654545,0.586207,0.429752,0.692308,0.690909,0.610526,0.40625,0.75,0.699029,0.568421,0.4375,0.753846,0.727273,0.621053,0.432,0.6875,0.699029,0.568421,0.453125,0.615385,0.699029,0.526316,0.390625,0.723077,0.788462,0.688889,0.48,0.784615,0.796117,0.652632,0.492188,0.723077,0.747573,0.610526,0.46875,3
0.692308,0.690909,0.632184,0.396694,0.753846,0.654545,0.568421,0.4375,0.6875,0.737864,0.610526,0.4375,0.692308,0.654545,0.568421,0.464,0.609375,0.699029,0.526316,0.390625,0.753846,0.660194,0.526316,0.390625,0.784615,0.788462,0.688889,0.504,0.723077,0.747573,0.610526,0.46875,0.723077,0.747573,0.568421,0.4375,3
0.753846,0.654545,0.586207,0.429752,0.692308,0.690909,0.610526,0.4375,0.75,0.660194,0.568421,0.40625,0.615385,0.654545,0.526316,0.4,0.75,0.660194,0.526316,0.390625,0.753846,0.660194,0.526316,0.421875,0.723077,0.740385,0.644444,0.48,0.723077,0.747573,0.568421,0.4375,0.661538,0.708738,0.526316,0.4375,3
0.692308,0.654545,0.632184,0.429752,0.753846,0.690909,0.663158,0.4375,0.75,0.776699,0.663158,0.4375,0.753846,0.690909,0.526316,0.432,0.75,0.737864,0.621053,0.421875,0.753846,0.737864,0.663158,0.421875,0.661538,0.701923,0.6,0.392,0.723077,0.708738,0.484211,0.40625,0.661538,0.708738,0.568421,0.40625,3
0.753846,0.690909,0.689655,0.429752,0.753846,0.727273,0.663158,0.4375,0.75,0.737864,0.610526,0.4375,0.753846,0.690909,0.621053,0.432,0.75,0.737864,0.663158,0.421875,0.692308,0.737864,0.568421,0.421875,0.723077,0.701923,0.511111,0.416,0.661538,0.708738,0.568421,0.40625,0.661538,0.708738,0.568421,0.40625,3
0.753846,0.727273,0.689655,0.429752,0.753846,0.690909,0.610526,0.4375,0.75,0.737864,0.663158,0.4375,0.753846,0.690909,0.663158,0.432,0.6875,0.737864,0.568421,0.421875,0.692308,0.699029,0.621053,0.421875,0.661538,0.701923,0.6,0.416,0.661538,0.708738,0.568421,0.40625,0.723077,0.708738,0.568421,0.40625,3
0.753846,0.690909,0.632184,0.429752,0.753846,0.690909,0.663158,0.4375,0.75,0.699029,0.568421,0.4375,0.692308,0.690909,0.568421,0.432,0.6875,0.699029,0.621053,0.421875,0.692308,0.737864,0.568421,0.421875,0.661538,0.701923,0.6,0.416,0.723077,0.708738,0.568421,0.40625,0.661538,0.669903,0.526316,0.40625,3
0.753846,0.690909,0.689655,0.429752,0.753846,0.654545,0.568421,0.4375,0.6875,0.699029,0.568421,0.4375,0.692308,0.654545,0.621053,0.432,0.6875,0.737864,0.568421,0.421875,0.753846,0.699029,0.526316,0.390625,0.723077,0.701923,0.6,0.416,0.661538,0.669903,0.526316,0.40625,0.661538,0.708738,0.610526,0.40625,3
0.692308,0.654545,0.54023,0.396694,0.630769,0.581818,0.484211,0.382813,0.625,0.582524,0.484211,0.351563,0.615385,0.618182,0.526316,0.4,0.609375,0.699029,0.526316,0.421875,0.615385,0.660194,0.526316,0.421875,0.661538,0.663462,0.555556,0.416,0.723077,0.669903,0.568421,0.40625,0.661538,0.669903,0.526316,0.40625,3
0.630769,0.545455,0.494253,0.338843,0.492308,0.436364,0.389474,0.382813,0.3125,0.262136,0.389474,0.351563,0.615385,0.618182,0.526316,0.432,0.609375,0.621359,0.568421,0.390625,0.553846,0.504854,0.484211,0.390625,0.661538,0.663462,0.555556,0.416,0.661538,0.708738,0.568421,0.382813,0.661538,0.669903,0.568421,0.40625,3
0.492308,0.472727,0.54023,0.396694,0.630769,0.618182,0.526316,0.4375,0.625,0.621359,0.526316,0.40625,0.692308,0.654545,0.568421,0.432,0.6875,0.699029,0.568421,0.421875,0.615385,0.660194,0.526316,0.359375,0.661538,0.701923,0.6,0.448,0.723077,0.708738,0.610526,0.4375,0.723077,0.708738,0.652632,0.4375,3
0.630769,0.581818,0.54023,0.396694,0.630769,0.581818,0.526316,0.382813,0.5625,0.543689,0.431579,0.351563,0.615385,0.618182,0.526316,0.368,0.546875,0.582524,0.452632,0.328125,0.553846,0.543689,0.368421,0.328125,0.723077,0.701923,0.688889,0.448,0.723077,0.708738,0.652632,0.4375,0.661538,0.669903,0.526316,0.40625,7
0.630769,0.581818,0.54023,0.371901,0.569231,0.509091,0.431579,0.351563,0.484375,0.504854,0.389474,0.320313,0.553846,0.545455,0.452632,0.336,0.546875,0.543689,0.368421,0.328125,0.492308,0.466019,0.368421,0.296875,0.723077,0.701923,0.688889,0.448,0.661538,0.669903,0.526316,0.40625,0.6,0.543689,0.357895,0.320313,7
0.492308,0.472727,0.344828,0.280992,0.492308,0.472727,0.305263,0.265625,0.4375,0.466019,0.305263,0.296875,0.492308,0.436364,0.326316,0.304,0.421875,0.436893,0.326316,0.296875,0.430769,0.359223,0.326316,0.296875,0.476923,0.5,0.422222,0.296,0.476923,0.466019,0.273684,0.289063,0.415385,0.427184,0.315789,0.289063,7
0.492308,0.472727,0.298851,0.247934,0.446154,0.436364,0.305263,0.296875,0.3125,0.398058,0.305263,0.296875,0.430769,0.409091,0.326316,0.304,0.421875,0.359223,0.326316,0.296875,0.307692,0.330097,0.284211,0.328125,0.476923,0.461538,0.288889,0.296,0.415385,0.427184,0.315789,0.289063,0.415385,0.349515,0.273684,0.289063,5
0.446154,0.436364,0.298851,0.280992,0.323077,0.372727,0.305263,0.296875,0.203125,0.262136,0.263158,0.320313,0.430769,0.336364,0.326316,0.304,0.296875,0.330097,0.284211,0.328125,0.246154,0.262136,0.368421,0.296875,0.415385,0.423077,0.333333,0.296,0.415385,0.349515,0.273684,0.289063,0.307692,0.320388,0.242105,0.265625,5
0.323077,0.372727,0.298851,0.280992,0.215385,0.245455,0.263158,0.320313,0.203125,0.262136,0.221053,0.265625,0.307692,0.309091,0.284211,0.336,0.234375,0.262136,0.368421,0.296875,0.246154,0.23301,0.252632,0.296875,0.415385,0.346154,0.288889,0.296,0.307692,0.320388,0.242105,0.265625,0.307692,0.281553,0.273684,0.289063,5
0.215385,0.245455,0.252874,0.305785,0.215385,0.245455,0.221053,0.265625,0.25,0.262136,0.221053,0.265625,0.246154,0.245455,0.368421,0.304,0.234375,0.23301,0.252632,0.296875,0.246154,0.203883,0.210526,0.257813,0.307692,0.317308,0.255556,0.272,0.307692,0.281553,0.273684,0.289063,0.307692,0.252427,0.273684,0.320313,5
0.215385,0.245455,0.206897,0.247934,0.261538,0.245455,0.221053,0.265625,0.25,0.23301,0.178947,0.265625,0.246154,0.218182,0.252632,0.304,0.234375,0.203883,0.210526,0.257813,0.184615,0.203883,0.210526,0.296875,0.307692,0.278846,0.288889,0.296,0.307692,0.252427,0.273684,0.320313,0.261538,0.213592,0.242105,0.320313,5
0.261538,0.245455,0.206897,0.247934,0.261538,0.218182,0.178947,0.265625,0.203125,0.23301,0.178947,0.296875,0.246154,0.190909,0.210526,0.264,0.171875,0.203883,0.210526,0.296875,0.184615,0.203883,0.210526,0.296875,0.307692,0.25,0.288889,0.328,0.261538,0.213592,0.242105,0.320313,0.153846,0.126214,0.2,0.289063,5
0.892308,0.9,0.862069,0.586777,0.969231,1,0.936842,0.617188,0.96875,0.961165,0.884211,0.585938,0.784615,0.745455,0.652632,0.48,0.78125,0.796117,0.652632,0.46875,0.784615,0.834951,0.705263,0.492188,0.876923,0.778846,0.766667,0.488,0.815385,0.737864,0.631579,0.445313,0.738462,0.786408,0.673684,0.445313,3
0.969231,1,0.988506,0.619835,0.969231,0.9,0.884211,0.585938,0.75,0.912621,0.821053,0.554688,0.784615,0.745455,0.652632,0.48,0.78125,0.834951,0.705263,0.492188,0.784615,0.834951,0.757895,0.523438,0.815385,0.730769,0.666667,0.456,0.738462,0.786408,0.673684,0.445313,0.738462,0.737864,0.673684,0.476563,3
0.969231,0.9,0.931034,0.586777,0.753846,0.854545,0.821053,0.554688,0.6875,0.776699,0.663158,0.453125,0.784615,0.781818,0.705263,0.504,0.78125,0.834951,0.757895,0.523438,0.861538,0.980583,0.810526,0.578125,0.738462,0.778846,0.711111,0.456,0.738462,0.737864,0.673684,0.476563,0.815385,0.92233,0.894737,0.625,3
0.692308,0.727273,0.689655,0.446281,0.692308,0.654545,0.568421,0.390625,0.6875,0.699029,0.568421,0.390625,0.861538,0.918182,0.810526,0.592,0.859375,0.932039,0.810526,0.554688,0.661538,0.708738,0.610526,0.4375,0.815385,0.913462,0.944444,0.64,0.876923,0.970874,0.842105,0.59375,0.815385,0.786408,0.673684,0.445313,3
0.692308,0.654545,0.586207,0.380165,0.692308,0.654545,0.568421,0.390625,0.6875,0.737864,0.568421,0.390625,0.861538,0.872727,0.810526,0.568,0.65625,0.708738,0.610526,0.4375,0.661538,0.708738,0.610526,0.40625,0.876923,0.961538,0.888889,0.608,0.815385,0.786408,0.673684,0.445313,0.676923,0.737864,0.578947,0.421875,3
0.692308,0.654545,0.586207,0.380165,0.692308,0.690909,0.568421,0.390625,0.609375,0.776699,0.621053,0.453125,0.661538,0.663636,0.610526,0.448,0.65625,0.708738,0.610526,0.40625,0.661538,0.708738,0.568421,0.382813,0.815385,0.778846,0.711111,0.456,0.676923,0.737864,0.578947,0.421875,0.615385,0.737864,0.631579,0.421875,3
0.692308,0.690909,0.586207,0.380165,0.615385,0.727273,0.621053,0.453125,0.609375,0.776699,0.621053,0.453125,0.661538,0.663636,0.610526,0.416,0.65625,0.708738,0.568421,0.382813,0.6,0.708738,0.568421,0.40625,0.676923,0.730769,0.611111,0.432,0.615385,0.737864,0.631579,0.421875,0.615385,0.699029,0.578947,0.421875,3
0.615385,0.727273,0.643678,0.446281,0.615385,0.727273,0.621053,0.453125,0.609375,0.776699,0.663158,0.453125,0.661538,0.663636,0.568421,0.392,0.59375,0.708738,0.568421,0.40625,0.661538,0.747573,0.568421,0.4375,0.615385,0.730769,0.666667,0.432,0.615385,0.699029,0.578947,0.421875,0.676923,0.737864,0.673684,0.445313,3
0.615385,0.690909,0.586207,0.413223,0.615385,0.690909,0.568421,0.390625,0.609375,0.660194,0.526316,0.390625,0.661538,0.7,0.610526,0.448,0.65625,0.708738,0.610526,0.4375,0.6,0.669903,0.484211,0.382813,0.615385,0.692308,0.611111,0.432,0.615385,0.660194,0.536842,0.390625,0.676923,0.660194,0.452632,0.359375,3
0.615385,0.618182,0.54023,0.380165,0.615385,0.618182,0.484211,0.359375,0.609375,0.660194,0.526316,0.359375,0.6,0.627273,0.484211,0.392,0.59375,0.621359,0.442105,0.320313,0.538462,0.621359,0.442105,0.320313,0.676923,0.653846,0.477778,0.368,0.676923,0.621359,0.494737,0.335938,0.676923,0.621359,0.494737,0.335938,4
0.615385,0.618182,0.54023,0.347107,0.553846,0.618182,0.526316,0.390625,0.546875,0.621359,0.484211,0.359375,0.538462,0.581818,0.442105,0.328,0.59375,0.621359,0.484211,0.351563,0.538462,0.582524,0.442105,0.320313,0.676923,0.615385,0.522222,0.344,0.615385,0.621359,0.452632,0.335938,0.615385,0.621359,0.421053,0.304688,4
0.615385,0.545455,0.45977,0.31405,0.615385,0.545455,0.452632,0.296875,0.546875,0.582524,0.484211,0.328125,0.6,0.545455,0.357895,0.328,0.53125,0.582524,0.4,0.289063,0.538462,0.582524,0.442105,0.320313,0.615385,0.615385,0.477778,0.344,0.553846,0.621359,0.452632,0.304688,0.615385,0.592233,0.452632,0.304688,4
0.553846,0.545455,0.494253,0.31405,0.553846,0.581818,0.484211,0.328125,0.546875,0.582524,0.452632,0.296875,0.538462,0.545455,0.442105,0.328,0.59375,0.582524,0.4,0.289063,0.6,0.582524,0.442105,0.289063,0.615385,0.586538,0.477778,0.312,0.553846,0.553398,0.421053,0.304688,0.553846,0.553398,0.452632,0.335938,4
0.553846,0.545455,0.45977,0.280992,0.492308,0.545455,0.410526,0.296875,0.484375,0.504854,0.326316,0.257813,0.6,0.545455,0.442105,0.296,0.53125,0.543689,0.442105,0.289063,0.476923,0.543689,0.442105,0.289063,0.553846,0.548077,0.477778,0.344,0.553846,0.592233,0.421053,0.304688,0.553846,0.621359,0.494737,0.359375,4
0.492308,0.545455,0.413793,0.280992,0.492308,0.472727,0.326316,0.257813,0.484375,0.504854,0.368421,0.257813,0.538462,0.509091,0.442105,0.296,0.46875,0.543689,0.442105,0.289063,0.476923,0.543689,0.4,0.320313,0.553846,0.586538,0.444444,0.312,0.553846,0.621359,0.494737,0.359375,0.553846,0.592233,0.452632,0.335938,4
0.492308,0.436364,0.321839,0.280992,0.492308,0.436364,0.326316,0.257813,0.421875,0.466019,0.368421,0.328125,0.415385,0.4,0.4,0.328,0.296875,0.320388,0.484211,0.40625,0.261538,0.213592,0.568421,0.554688,0.153846,0.173077,0.766667,0.696,0.107692,0.097087,0.726316,0.765625,0.107692,0.048544,0.726316,0.796875,2
0.492308,0.436364,0.321839,0.239669,0.430769,0.436364,0.368421,0.328125,0.421875,0.466019,0.484211,0.390625,0.307692,0.3,0.484211,0.416,0.25,0.213592,0.568421,0.554688,0.153846,0.126214,0.652632,0.664063,0.107692,0.096154,0.766667,0.784,0.107692,0.048544,0.726316,0.796875,0.107692,0.067961,0.726316,0.796875,2
0.430769,0.436364,0.367816,0.31405,0.430769,0.436364,0.484211,0.390625,0.546875,0.543689,0.484211,0.421875,0.261538,0.2,0.568421,0.568,0.140625,0.126214,0.652632,0.664063,0.107692,0.067961,0.757895,0.75,0.107692,0.048077,0.766667,0.816,0.107692,0.067961,0.726316,0.796875,0.046154,0.067961,0.726316,0.796875,2
0.615385,0.654545,0.586207,0.413223,0.692308,0.654545,0.663158,0.453125,0.6875,0.699029,0.621053,0.453125,0.153846,0.118182,0.705263,0.68,0.359375,0.38835,0.568421,0.4375,0.661538,0.669903,0.568421,0.382813,0.107692,0.067308,0.766667,0.816,0.2,0.203883,0.631579,0.59375,0.492308,0.485437,0.494737,0.359375,2
0.692308,0.654545,0.689655,0.446281,0.692308,0.654545,0.621053,0.453125,0.6875,0.737864,0.621053,0.421875,0.369231,0.363636,0.568421,0.448,0.65625,0.669903,0.568421,0.382813,0.723077,0.708738,0.610526,0.4375,0.2,0.201923,0.666667,0.608,0.492308,0.485437,0.494737,0.359375,0.676923,0.699029,0.578947,0.421875,3
0.692308,0.654545,0.643678,0.446281,0.692308,0.690909,0.621053,0.421875,0.75,0.776699,0.663158,0.453125,0.661538,0.627273,0.568421,0.392,0.71875,0.708738,0.610526,0.4375,0.784615,0.747573,0.652632,0.4375,0.492308,0.480769,0.522222,0.368,0.676923,0.699029,0.578947,0.421875,0.738462,0.737864,0.578947,0.445313,3
0.692308,0.690909,0.643678,0.413223,0.753846,0.727273,0.663158,0.453125,0.75,0.776699,0.568421,0.453125,0.723077,0.663636,0.610526,0.448,0.78125,0.747573,0.652632,0.4375,0.723077,0.747573,0.610526,0.4375,0.676923,0.692308,0.611111,0.432,0.738462,0.737864,0.578947,0.445313,0.738462,0.660194,0.578947,0.421875,3
0.753846,0.727273,0.689655,0.446281,0.753846,0.727273,0.568421,0.453125,0.75,0.776699,0.621053,0.421875,0.784615,0.7,0.652632,0.448,0.71875,0.747573,0.610526,0.4375,0.723077,0.747573,0.610526,0.4375,0.738462,0.730769,0.611111,0.456,0.738462,0.660194,0.578947,0.421875,0.676923,0.699029,0.631579,0.421875,3
0.753846,0.727273,0.643678,0.413223,0.692308,0.654545,0.621053,0.421875,0.75,0.737864,0.621053,0.453125,0.723077,0.7,0.610526,0.448,0.71875,0.747573,0.610526,0.4375,0.723077,0.708738,0.610526,0.4375,0.676923,0.692308,0.666667,0.432,0.738462,0.699029,0.578947,0.445313,0.738462,0.737864,0.578947,0.445313,3
0.692308,0.654545,0.643678,0.413223,0.753846,0.690909,0.621053,0.453125,0.75,0.737864,0.621053,0.453125,0.723077,0.7,0.610526,0.448,0.71875,0.708738,0.610526,0.4375,0.784615,0.747573,0.652632,0.46875,0.738462,0.692308,0.611111,0.456,0.738462,0.737864,0.578947,0.445313,0.738462,0.786408,0.673684,0.445313,3
0.753846,0.690909,0.643678,0.446281,0.753846,0.690909,0.621053,0.453125,0.6875,0.737864,0.663158,0.453125,0.723077,0.663636,0.610526,0.448,0.78125,0.747573,0.652632,0.46875,0.784615,0.747573,0.652632,0.4375,0.738462,0.730769,0.611111,0.456,0.738462,0.786408,0.673684,0.445313,0.815385,0.786408,0.673684,0.476563,3
0.753846,0.690909,0.643678,0.446281,0.692308,0.690909,0.663158,0.453125,0.75,0.815534,0.663158,0.492188,0.784615,0.7,0.652632,0.48,0.78125,0.747573,0.652632,0.4375,0.784615,0.796117,0.652632,0.4375,0.738462,0.778846,0.711111,0.456,0.815385,0.786408,0.673684,0.476563,0.876923,0.786408,0.673684,0.476563,3
0.692308,0.690909,0.689655,0.446281,0.753846,0.763636,0.663158,0.492188,0.828125,0.776699,0.621053,0.492188,0.784615,0.7,0.652632,0.448,0.78125,0.796117,0.652632,0.4375,0.784615,0.796117,0.705263,0.46875,0.815385,0.778846,0.711111,0.488,0.876923,0.786408,0.673684,0.476563,0.876923,0.825243,0.673684,0.476563,3
0.753846,0.763636,0.689655,0.487603,0.830769,0.727273,0.621053,0.492188,0.828125,0.815534,0.663158,0.492188,0.784615,0.745455,0.652632,0.448,0.78125,0.796117,0.705263,0.46875,0.784615,0.796117,0.652632,0.46875,0.876923,0.778846,0.711111,0.488,0.876923,0.825243,0.673684,0.476563,0.815385,0.786408,0.631579,0.476563,3
0.830769,0.727273,0.643678,0.487603,0.830769,0.763636,0.663158,0.492188,0.828125,0.864078,0.715789,0.492188,0.784615,0.745455,0.705263,0.48,0.78125,0.796117,0.652632,0.46875,0.784615,0.796117,0.652632,0.46875,0.876923,0.817308,0.711111,0.488,0.815385,0.786408,0.631579,0.476563,0.738462,0.786408,0.631579,0.476563,3
0.830769,0.809091,0.747126,0.487603,0.753846,0.763636,0.715789,0.492188,0.828125,0.776699,0.663158,0.453125,0.784615,0.745455,0.652632,0.48,0.78125,0.747573,0.705263,0.492188,0.784615,0.796117,0.652632,0.46875,0.738462,0.778846,0.666667,0.488,0.815385,0.786408,0.631579,0.445313,0.738462,0.737864,0.631579,0.476563,3
0.753846,0.763636,0.747126,0.487603,0.830769,0.727273,0.663158,0.453125,0.828125,0.776699,0.663158,0.453125,0.784615,0.7,0.705263,0.504,0.78125,0.796117,0.652632,0.46875,0.784615,0.796117,0.652632,0.46875,0.815385,0.778846,0.666667,0.456,0.738462,0.737864,0.631579,0.476563,0.738462,0.737864,0.673684,0.445313,3
0.830769,0.727273,0.689655,0.446281,0.830769,0.727273,0.663158,0.453125,0.828125,0.776699,0.621053,0.453125,0.784615,0.745455,0.652632,0.48,0.78125,0.796117,0.652632,0.46875,0.784615,0.747573,0.652632,0.4375,0.738462,0.730769,0.666667,0.488,0.738462,0.737864,0.673684,0.445313,0.815385,0.786408,0.673684,0.445313,3
0.830769,0.727273,0.643678,0.446281,0.753846,0.727273,0.621053,0.492188,0.75,0.776699,0.621053,0.453125,0.784615,0.7,0.652632,0.448,0.78125,0.747573,0.652632,0.46875,0.723077,0.747573,0.610526,0.46875,0.815385,0.778846,0.711111,0.456,0.815385,0.786408,0.631579,0.445313,0.815385,0.786408,0.631579,0.445313,3
0.753846,0.727273,0.643678,0.487603,0.753846,0.727273,0.621053,0.453125,0.75,0.776699,0.621053,0.453125,0.784615,0.7,0.652632,0.48,0.71875,0.747573,0.610526,0.46875,0.784615,0.747573,0.610526,0.492188,0.815385,0.778846,0.666667,0.456,0.815385,0.786408,0.631579,0.445313,0.815385,0.737864,0.578947,0.445313,3
0.753846,0.727273,0.643678,0.446281,0.753846,0.727273,0.621053,0.453125,0.75,0.776699,0.621053,0.453125,0.723077,0.7,0.610526,0.48,0.78125,0.747573,0.610526,0.492188,0.784615,0.796117,0.610526,0.46875,0.815385,0.778846,0.666667,0.456,0.815385,0.737864,0.578947,0.445313,0.738462,0.737864,0.578947,0.421875,3
0.753846,0.727273,0.643678,0.446281,0.753846,0.727273,0.621053,0.453125,0.75,0.737864,0.621053,0.453125,0.784615,0.7,0.610526,0.504,0.78125,0.796117,0.610526,0.46875,0.723077,0.747573,0.652632,0.4375,0.815385,0.730769,0.611111,0.456,0.738462,0.737864,0.578947,0.421875,0.815385,0.737864,0.631579,0.421875,3
0.753846,0.727273,0.643678,0.446281,0.753846,0.690909,0.621053,0.453125,0.828125,0.737864,0.621053,0.453125,0.784615,0.745455,0.610526,0.48,0.71875,0.747573,0.652632,0.4375,0.723077,0.747573,0.568421,0.40625,0.738462,0.730769,0.611111,0.432,0.815385,0.737864,0.631579,0.421875,0.815385,0.737864,0.631579,0.445313,3
0.830769,0.690909,0.643678,0.446281,0.753846,0.727273,0.621053,0.453125,0.75,0.815534,0.663158,0.492188,0.723077,0.7,0.568421,0.416,0.71875,0.669903,0.568421,0.40625,0.723077,0.747573,0.610526,0.4375,0.815385,0.730769,0.666667,0.456,0.738462,0.699029,0.578947,0.421875,0.738462,0.737864,0.578947,0.445313,3
0.753846,0.727273,0.643678,0.446281,0.753846,0.763636,0.663158,0.492188,0.75,0.776699,0.663158,0.453125,0.723077,0.627273,0.568421,0.416,0.71875,0.747573,0.610526,0.4375,0.784615,0.796117,0.652632,0.492188,0.738462,0.692308,0.611111,0.432,0.738462,0.737864,0.578947,0.445313,0.815385,0.786408,0.631579,0.476563,3
0.753846,0.763636,0.689655,0.487603,0.753846,0.727273,0.663158,0.453125,0.75,0.776699,0.663158,0.453125,0.723077,0.7,0.610526,0.448,0.78125,0.796117,0.652632,0.492188,0.723077,0.796117,0.610526,0.46875,0.738462,0.730769,0.611111,0.456,0.815385,0.786408,0.631579,0.476563,0.815385,0.786408,0.631579,0.476563,3
0.753846,0.727273,0.689655,0.446281,0.753846,0.727273,0.621053,0.421875,0.6875,0.699029,0.568421,0.453125,0.723077,0.745455,0.610526,0.48,0.71875,0.796117,0.652632,0.46875,0.784615,0.796117,0.652632,0.492188,0.815385,0.778846,0.666667,0.488,0.738462,0.786408,0.631579,0.445313,0.738462,0.786408,0.726316,0.476563,3
0.753846,0.727273,0.643678,0.413223,0.692308,0.654545,0.568421,0.453125,0.609375,0.699029,0.526316,0.390625,0.723077,0.745455,0.652632,0.48,0.78125,0.796117,0.652632,0.492188,0.723077,0.747573,0.610526,0.46875,0.738462,0.778846,0.666667,0.456,0.738462,0.786408,0.726316,0.476563,0.738462,0.737864,0.631579,0.445313,3
0.692308,0.654545,0.586207,0.446281,0.615385,0.654545,0.526316,0.390625,0.75,0.660194,0.526316,0.390625,0.784615,0.745455,0.652632,0.504,0.71875,0.747573,0.610526,0.46875,0.723077,0.747573,0.568421,0.4375,0.738462,0.778846,0.766667,0.488,0.738462,0.737864,0.631579,0.445313,0.676923,0.737864,0.578947,0.445313,3
0.615385,0.654545,0.54023,0.380165,0.753846,0.618182,0.526316,0.390625,0.75,0.660194,0.526316,0.421875,0.723077,0.7,0.610526,0.48,0.71875,0.747573,0.568421,0.4375,0.661538,0.708738,0.526316,0.4375,0.738462,0.730769,0.666667,0.456,0.676923,0.737864,0.578947,0.445313,0.676923,0.737864,0.631579,0.421875,3
