@relation phoneme-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Aa numeric
@attribute Ao numeric
@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.306871,0.300789,0.438272,0.218743,0.709218,0
0.522473,0.418405,0.60912,0.610393,0.491132,0
0.355089,0.523926,0.830944,0.214432,0.320759,0
0.399518,0.431025,0.782557,0.758793,0.320759,1
0.51834,0.66433,0.296495,0.325165,0.295029,0
0.309626,0.291323,0.475309,0.560018,0.785911,1
0.364732,0.3383,0.790522,0.587021,0.113165,1
0.336663,0.42156,0.92732,0.182891,0.320759,0
0.273119,0.145486,0.193548,0.173134,0.206095,1
0.313243,0.284838,0.487853,0.704107,0.554084,0
0.319786,0.308326,0.529669,0.790334,0.102173,0
0.347167,0.475372,0.630227,0.267756,0.269798,0
0.343723,0.334969,0.473317,0.595643,0.633275,1
0.331152,0.339351,0.664875,0.498979,0.320759,1
0.441536,0.496407,0.315014,0.329249,0.344991,0
0.323919,0.545136,0.771804,0.208759,0.258306,0
0.438609,0.533567,0.465751,0.429544,0.24032,0
0.466162,0.731288,0.278574,0.454504,0.474894,0
0.800069,0.505171,0.313819,0.336737,0.304272,0
0.345101,0.408764,0.516926,0.783299,0.65326,1
0.499914,0.713059,0.550976,0.429771,0.285536,0
0.537627,0.632252,0.252688,0.311096,0.349238,0
0.421388,0.336547,0.637993,0.798049,0.621784,1
0.366282,0.503067,0.477698,0.314953,0.290032,0
0.368004,0.484137,0.462963,0.427502,0.320759,0
0.386258,0.448028,0.656113,0.790334,0.185611,1
0.572585,0.519369,0.440462,0.328341,0.351986,0
0.333563,0.410342,0.825169,0.166099,0.320759,0
0.346478,0.607011,0.296296,0.316996,0.29378,0
0.306699,0.299387,0.473118,0.569775,0.320759,0
0.368004,0.740929,0.247909,0.624234,0.224582,0
0.318064,0.375811,0.668459,0.745632,0.320759,0
0.345273,0.727082,0.278773,0.260722,0.627529,0
0.473911,0.63085,0.276782,0.316542,0.50662,0
0.673153,0.462927,0.451215,0.478784,0.50687,0
0.368865,0.363541,0.449821,0.603812,0.569573,1
0.525573,0.692726,0.556551,0.312231,0.290782,1
0.329602,0.44312,0.50458,0.678693,0.511616,1
0.416222,0.57213,0.554759,0.300431,0.37297,0
0.65421,0.388431,0.328156,0.37917,0.301774,0
0.335802,0.320245,0.799881,0.547311,0.474644,0
0.390219,0.751797,0.23875,0.446789,0.275543,0
0.65731,0.521122,0.558542,0.29022,0.288534,0
0.31066,0.31376,0.572481,0.883594,0.320759,0
0.324608,0.395968,0.820191,0.219877,0.256308,0
0.317376,0.264855,0.536041,0.246199,0.116663,1
0.36146,0.789483,0.261649,0.310642,0.285536,0
0.252282,0.35986,0.535444,0.687316,0.320759,1
0.320131,0.295004,0.480685,0.758793,0.676493,0
0.773721,0.329185,0.477897,0.514409,0.420684,0
0.332013,0.315162,0.69096,0.627184,0.496628,0
0.399346,0.529711,0.24771,0.305877,0.28004,0
0.312898,0.280982,0.473317,0.674382,0.594304,0
0.384019,0.754251,0.241537,0.513728,0.488384,0
0.330463,0.48624,0.859419,0.161788,0.22708,0
0.34579,0.430149,0.929311,0.180849,0.22658,0
0.33098,0.350394,0.236161,0.908328,0.058206,1
0.429482,0.553024,0.518718,0.313138,0.350737,0
0.346995,0.445223,0.516129,0.596551,0.517112,1
0.365421,0.561262,0.675826,0.254141,0.388708,0
0.323575,0.311131,0.615492,0.764012,0.163128,0
0.628896,0.56319,0.440064,0.43204,0.422933,0
0.481832,0.70447,0.524691,0.437713,0.320759,0
0.349578,0.502717,0.758264,0.236442,0.320759,0
0.391941,0.706398,0.574074,0.494668,0.263552,0
0.517307,0.446275,0.316408,0.385977,0.344242,0
0.657138,0.607362,0.471326,0.488087,0.38696,0
0.363871,0.622261,0.613501,0.520536,0.558331,1
0.30911,0.319544,0.428515,0.477422,0.58631,0
0.315826,0.291148,0.448228,0.628545,0.320759,0
0.40434,0.844172,0.255476,0.436805,0.388958,0
0.331669,0.356004,0.506173,0.753801,0.320759,0
0.39263,0.327607,0.667264,0.547992,0.44017,1
0.310487,0.313059,0.559339,0.358747,0.320759,0
0.251593,0.795443,0.226802,0.288178,0.278541,0
0.820561,0.294829,0.340502,0.342183,0.336498,0
0.388841,0.788256,0.221426,0.294985,0.369973,0
0.753401,0.286766,0.453007,0.582029,0.264552,0
0.494748,0.55057,0.669056,0.526889,0.268798,1
0.671259,0.27993,0.465153,0.776719,0.188609,0
0.385914,0.738826,0.228992,0.301112,0.282788,0
0.74393,0.422261,0.648746,0.304516,0.294029,0
0.378681,0.610517,0.698526,0.225323,0.320759,0
0.367143,0.401052,0.611111,0.555026,0.849363,1
0.69244,0.385451,0.463162,0.633764,0.22708,0
0.502669,0.585802,0.279968,0.316315,0.35973,0
0.345273,0.421911,0.531262,0.868164,0.153385,1
0.426899,0.602279,0.719634,0.263671,0.281039,1
0.408473,0.338124,0.499602,0.842296,0.178616,1
0.333735,0.374408,0.782358,0.221693,0.143143,1
0.389702,0.853812,0.222222,0.462219,0.441669,0
0.362666,0.683786,0.763043,0.265033,0.276543,1
0.322542,0.298335,0.467941,0.285228,0.320759,0
0.627174,0.339001,0.390283,0.404811,0.286035,0
0.335802,0.361437,0.550976,0.877241,0.320759,1
0.305149,0.279053,0.434488,0.587248,0.320759,0
0.340796,0.611394,0.531262,0.603812,0.22708,1
0.327019,0.334969,0.648945,0.49966,0.649263,1
0.460134,0.496407,0.316806,0.335829,0.345991,0
0.32788,0.36915,0.542413,0.666667,0.320759,1
0.281901,0.364417,0.688969,0.659179,0.568324,1
0.439297,0.587555,0.542812,0.477649,0.479141,1
0.395729,0.395968,0.798487,0.764239,0.198351,1
0.338557,0.377213,0.857626,0.239165,0.241069,0
0.154641,0.387555,0.305456,0.436124,0.207844,0
0.389702,0.660473,0.667065,0.248695,0.320759,0
0.414672,0.621911,0.25448,0.316088,0.320759,0
0.501119,0.550044,0.541418,0.463808,0.395953,0
0.345617,0.720245,0.277977,0.312004,0.286285,0
0.793697,0.36319,0.32955,0.418879,0.297777,0
0.375753,0.449255,0.870171,0.198775,0.249063,0
0.819873,0.334794,0.407607,0.432721,0.298776,0
0.333391,0.537774,0.526683,0.445428,0.277042,0
0.445152,0.73567,0.280566,0.319492,0.291531,0
0.628552,0.512708,0.461569,0.415929,0.446415,0
0.382297,0.405259,0.60912,0.601997,0.766175,1
0.308076,0.289045,0.480685,0.476968,0.246065,1
0.552609,0.495706,0.474512,0.702065,0.219086,0
0.404856,0.706924,0.54102,0.563649,0.240819,1
0.306182,0.294479,0.447431,0.715907,0.107669,0
0.489754,0.704645,0.280366,0.319265,0.294779,0
0.358705,0.454689,0.591,0.489222,0.267799,0
0.322886,0.32305,0.534648,0.794418,0.127155,1
0.312726,0.358633,0.606133,0.358747,0.320759,1
0.329086,0.370202,0.482477,0.849331,0.087185,1
0.816428,0.475022,0.310235,0.515543,0.276043,0
0.358877,0.464505,0.146555,0.218516,0.198851,1
0.318064,0.38177,0.661489,0.945314,0.071946,0
0.384364,0.418405,0.548188,0.911278,0.143892,1
0.408128,0.780193,0.248307,0.294078,0.229328,0
0.635268,0.578791,0.486858,0.317903,0.295279,0
0.457723,0.517791,0.302867,0.402541,0.298526,0
0.549337,0.484137,0.313421,0.337191,0.343492,0
0.550198,0.634882,0.481083,0.409803,0.354234,0
0.333907,0.387379,0.892075,0.191967,0.456658,0
0.398312,0.419106,0.736758,0.232585,0.245316,1
0.546237,0.543383,0.293907,0.330837,0.301524,0
0.335629,0.419457,0.831939,0.17926,0.320759,0
0.310487,0.337248,0.557945,0.875652,0.101174,1
0.408817,0.704996,0.545599,0.428863,0.366725,0
0.837438,0.186152,0.384309,0.380531,0.299276,0
0.394868,0.617704,0.640382,0.279101,0.283038,0
0.648011,0.296231,0.344883,0.37917,0.307769,0
0.467023,0.515162,0.303266,0.404811,0.297777,0
0.460995,0.677125,0.256272,0.594963,0.248813,0
0.314104,0.307274,0.551772,0.519855,0.320759,1
0.440331,0.465907,0.77957,0.235081,0.255059,1
0.439125,0.649255,0.275787,0.445201,0.665001,0
0.317031,0.421735,0.623457,0.281371,0.279291,0
0.331841,0.495706,0.74552,0.584071,0.608544,0
0.465645,0.616827,0.617085,0.547765,0.263802,0
0.40434,0.70482,0.267025,0.304289,0.285786,0
0.4083,0.502191,0.296495,0.402088,0.288534,0
0.402101,0.409816,0.787336,0.627411,0.528604,1
0.310315,0.311832,0.466348,0.463581,0.244567,1
0.311521,0.299387,0.493628,0.29907,0.201349,0
0.333219,0.43085,0.478694,0.793964,0.320759,1
0.506113,0.564242,0.47949,0.520989,0.505871,0
0.333907,0.335846,0.853047,0.562741,0.320759,1
0.339762,0.703418,0.279172,0.464261,0.687984,0
0.547787,0.511656,0.29769,0.271386,0.665251,0
0.304116,0.282384,0.433294,0.2285,0.854359,0
0.818667,0.175811,0.417762,0.451101,0.261304,0
0.603926,0.424365,0.32497,0.340141,0.337747,0
0.530911,0.371078,0.872362,0.234627,0.256558,1
0.464095,0.556179,0.522103,0.705922,0.205346,1
0.308421,0.310254,0.448029,0.526208,0.140645,0
0.399862,0.773707,0.212067,0.301566,0.282038,0
0.962976,0.190359,0.460175,0.32993,0.304272,0
0.390391,0.552323,0.589008,0.437486,0.320759,0
0.313415,0.358633,0.151135,0.819832,0.0662,0
0.352678,0.338124,0.858423,0.189017,0.499126,1
0.355261,0.354251,0.747312,0.539823,0.229078,0
0.313587,0.362314,0.431701,0.635353,0.320759,1
0.345273,0.416301,0.600358,0.660086,0.078691,1
0.315826,0.339877,0.652728,0.818017,0.320759,0
0.341829,0.370377,0.552768,0.26821,0.320759,1
0.339418,0.374759,0.544803,0.840254,0.320759,1
0.366454,0.320245,0.768817,0.525074,0.432925,1
0.379542,0.625592,0.491438,0.513955,0.531851,1
0.316859,0.287292,0.425528,0.438393,0.551087,1
0.591527,0.522524,0.673835,0.279101,0.27954,0
0.313415,0.287117,0.44783,0.771273,0.620784,0
0.652488,0.350394,0.34309,0.376447,0.336997,0
0.374892,0.798422,0.239944,0.293397,0.282288,0
0.524539,0.603506,0.302469,0.32108,0.284537,0
0.799724,0.427344,0.436679,0.417291,0.397702,0
0.360944,0.474847,0.706292,0.611527,0.207844,1
0.858791,0.352673,0.41816,0.556388,0.270547,0
0.495609,0.342156,0.688371,0.498979,0.388958,1
0.569485,0.637686,0.287137,0.409122,0.361479,0
0.381953,0.701139,0.660295,0.515543,0.25356,0
0.472017,0.576161,0.299681,0.402995,0.218336,0
0.434992,0.456792,0.756671,0.237803,0.407444,1
0.337179,0.383523,0.499004,0.591559,0.320759,1
0.314792,0.337423,0.635404,0.502609,0.320759,0
0.460823,0.368273,0.326762,0.338098,0.348489,0
0.646633,0.437511,0.422939,0.412072,0.304272,0
0.665232,0.385977,0.437873,0.337191,0.305771,0
0.323403,0.354952,0.464158,0.534831,0.320759,1
0.313587,0.350219,0.636798,0.358747,0.320759,1
0.690374,0.549693,0.290721,0.566826,0.255808,0
0.353539,0.334794,0.750498,0.571364,0.491132,1
0.457035,0.689921,0.281362,0.629907,0.22658,0
0.628035,0.406135,0.399044,0.390515,0.354484,0
0.783193,0.364592,0.618877,0.288405,0.289533,0
0.337007,0.536547,0.548586,0.525301,0.248064,0
0.558808,0.595793,0.477499,0.530747,0.42643,0
0.393663,0.433479,0.586619,0.845246,0.145891,1
0.466162,0.731113,0.278574,0.454504,0.474894,0
0.362149,0.548642,0.595579,0.475834,0.263552,0
0.317203,0.416827,0.753286,0.230769,0.320759,0
0.433787,0.576687,0.583035,0.694577,0.231576,1
0.389358,0.437686,0.65452,0.588382,0.648264,1
0.305149,0.428221,0.30685,0.50034,0.260055,0
0.311004,0.343909,0.413182,0.461538,0.556583,1
0.393146,0.674847,0.494026,0.425686,0.382213,0
0.393318,0.547415,0.682995,0.683458,0.236323,1
0.343379,0.324277,0.793708,0.617427,0.692231,1
0.313243,0.374058,0.620669,0.758566,0.320759,0
0.123644,0.505697,0.297889,0.327887,0.299276,0
0.367832,0.361262,0.499403,0.744044,0.067949,1
0.320303,0.29816,0.416567,0.468119,0.320759,1
0.311348,0.30482,0.46595,0.606081,0.320759,1
0.337696,0.336547,0.603943,0.631722,0.320759,0
0.425521,0.685714,0.228395,0.455412,0.245816,0
0.32633,0.439439,0.634409,0.274109,0.282788,0
0.534527,0.549869,0.294902,0.330383,0.299525,0
0.438609,0.518317,0.29769,0.438393,0.222083,0
0.313931,0.303067,0.540621,0.502836,0.320759,1
0.396763,0.463278,0.705894,0.510551,0.619535,1
0.307904,0.339702,0.501792,0.853642,0.320759,0
0.355778,0.53532,0.527877,0.446335,0.270297,0
0.488893,0.3844,0.410394,0.380531,0.340994,0
0.733253,0.330938,0.477101,0.466531,0.405946,0
0.371276,0.497809,0.80227,0.235081,0.320759,0
0.36146,0.348291,0.953604,0.201951,0.436173,1
0.310487,0.304645,0.505974,0.215339,0.648264,1
0.333907,0.328484,0.442055,0.563876,0.58656,0
0.322886,0.389658,0.814018,0.569322,0.320759,0
0.361633,0.41227,0.842095,0.179714,0.427929,0
0.342173,0.387379,0.539626,0.549807,0.320759,1
0.414844,0.648203,0.627041,0.495348,0.535598,1
0.693818,0.371779,0.42493,0.340141,0.339495,0
0.627691,0.446626,0.599761,0.60177,0.249563,0
0.554503,0.477301,0.316806,0.388927,0.300525,0
0.476149,0.628571,0.266229,0.415929,0.406195,0
0.827277,0.184049,0.393668,0.386431,0.295029,0
0.791803,0.188081,0.386898,0.389381,0.305771,0
0.688652,0.404382,0.518917,0.309508,0.375968,0
0.363699,0.874145,0.242334,0.280917,0.281039,0
0.31617,0.358282,0.591,0.789199,0.320759,1
0.79938,0.334443,0.336918,0.378943,0.335748,0
0.340623,0.374408,0.192752,0.759927,0.14614,1
0.325641,0.30184,0.491039,0.482187,0.320759,0
0.332357,0.539176,0.284349,0.435897,0.290782,0
0.67212,0.45206,0.454998,0.457908,0.262053,0
0.375581,0.684838,0.65691,0.537781,0.260804,0
0.629585,0.484312,0.307447,0.411164,0.295279,0
0.383675,0.773707,0.230785,0.292943,0.274294,0
0.328397,0.432603,0.748307,0.2344,0.263552,0
0.302394,0.275548,0.435484,0.261629,0.320759,0
0.334424,0.351621,0.795102,0.204447,0.456907,1
0.900637,0.185101,0.399044,0.341048,0.338496,0
0.847253,0.337423,0.425926,0.380531,0.307769,0
0.689168,0.294128,0.345082,0.346948,0.332001,0
0.461168,0.375635,0.746714,0.224643,0.567824,1
0.598588,0.429448,0.327758,0.342637,0.338996,0
0.309626,0.291323,0.464158,0.694123,0.320759,0
0.571552,0.504294,0.307248,0.336056,0.320759,0
0.348373,0.444347,0.875348,0.199455,0.212591,0
0.311521,0.310605,0.538033,0.556161,0.320759,1
0.385914,0.66135,0.678216,0.258906,0.267799,0
0.651627,0.567572,0.538829,0.304289,0.359231,0
0.832271,0.34759,0.399044,0.385296,0.304022,0
0.51679,0.686766,0.280366,0.302927,0.249313,0
0.416566,0.693252,0.266029,0.416156,0.262553,0
0.644911,0.325679,0.776981,0.257772,0.28054,0
0.902704,0.174584,0.331541,0.37622,0.336747,0
0.278457,0.148992,0.126245,0,0.320759,0
0.276391,0.164242,0.23636,0.769912,0.320759,1
0.318237,0.412971,0.854241,0.206263,0.320759,0
0.586533,0.623488,0.293907,0.487633,0.446665,0
0.366454,0.37213,0.622262,0.761062,0.168873,0
0.377131,0.427695,0.711669,0.589971,0.576568,1
0.341829,0.476424,0.703903,0.834581,0.320759,1
0.331841,0.352848,0.62963,0.783753,0.153135,0
0.553642,0.423839,0.332736,0.34241,0.337747,0
0.358705,0.528133,0.492433,0.300658,0.278291,0
0.405889,0.318493,0.524691,0.814386,0.180615,0
0.382986,0.610868,0.749303,0.516451,0.483887,0
0.427932,0.727082,0.608722,0.517359,0.412441,1
0.621664,0.319544,0.400438,0.392784,0.283537,0
0.319442,0.377213,0.532457,0.800998,0.154134,0
0.628896,0.32007,0.400438,0.393011,0.283537,0
0.360944,0.351096,0.969136,0.233038,0.449163,1
0.309626,0.354075,0.421545,0.565691,0.651012,1
0.317376,0.398598,0.51812,0.624234,0.320759,1
0.486654,0.607011,0.488252,0.321307,0.273045,0
0.384019,0.631201,0.255277,0.316542,0.352985,0
0.877045,0.298685,0.3409,0.341275,0.30702,0
0.624763,0.617353,0.306452,0.327434,0.296528,0
0.402101,0.838913,0.258463,0.292716,0.403697,0
0.385053,0.80631,0.242732,0.289086,0.231826,0
0.356811,0.31674,0.742135,0.652825,0.522858,0
0.356294,0.534619,0.64098,0.244838,0.250312,0
0.330291,0.434005,0.897252,0.194463,0.214339,0
0.382814,0.664855,0.217443,0.437032,0.320759,0
0.696056,0.548992,0.297292,0.601089,0.251811,0
0.352333,0.545662,0.608921,0.4629,0.268549,0
0.547959,0.508326,0.521306,0.43794,0.4002,0
0.577579,0.49851,0.498407,0.521216,0.527105,0
0.726881,0.316039,0.401235,0.392103,0.308269,0
0.518684,0.474496,0.430108,0.323803,0.302023,0
0.381953,0.311481,0.628833,0.65759,0.824132,1
0.315137,0.354426,0.445639,0.180395,0.320759,1
0.437403,0.623488,0.677021,0.283186,0.281539,1
0.56673,0.426117,0.609319,0.524166,0.47964,1
0.346478,0.42156,0.573676,0.648514,0.320759,1
0.499914,0.628046,0.292115,0.323122,0.29378,0
0.343551,0.401928,0.673636,0.254822,0.420684,1
0.342518,0.44908,0.867981,0.208759,0.231327,0
0.384191,0.834706,0.245121,0.304516,0.27954,0
0.368693,0.585101,0.531661,0.428636,0.320759,0
0.267952,0.445399,0.696137,0.238484,0.2673,0
0.389185,0.648379,0.512545,0.421829,0.370472,0
0.313759,0.353374,0.442254,0.19174,0.320759,1
0.686585,0.191586,0.405814,0.398684,0.299525,0
0.475805,0.685714,0.280366,0.319038,0.291781,0
0.806268,0.293252,0.63182,0.474472,0.262303,0
0.349406,0.308326,0.682995,0.6855,0.124906,0
0.332357,0.394917,0.60912,0.86771,0.320759,1
0.374548,0.74759,0.228196,0.302473,0.283537,0
0.390391,0.321998,0.565711,0.71636,0.166625,1
0.275185,0.3539,0.678614,0.630361,0.320759,0
0.389358,0.767748,0.24094,0.446789,0.277042,0
0.308937,0.394917,0.681402,0.230996,0.244567,0
0.333046,0.359159,0.616687,0.524847,0.650012,1
0.350267,0.462577,0.560135,0.464034,0.270547,0
0.346823,0.611919,0.674632,0.584525,0.580065,0
0.385397,0.352147,0.714855,0.6231,0.705721,1
0.308765,0.308852,0.514934,0.538462,0.320759,1
0.33253,0.431727,0.859419,0.213978,0.320759,0
0.45824,0.476599,0.604938,0.466757,0.63977,1
0.340968,0.329535,0.507368,0.796006,0.125156,1
0.352333,0.397721,0.704102,0.562287,0.458656,0
0.358877,0.784224,0.701314,0.265714,0.277792,1
0.33804,0.392638,0.881322,0.202859,0.236573,0
0.264508,0.29255,0.513939,0.792376,0.034724,1
0.312898,0.332691,0.65691,0.614704,0.233325,0
0.32237,0.348642,0.685982,0.606762,0.320759,0
0.410367,0.847853,0.251095,0.431132,0.389458,0
0.749785,0.435933,0.441856,0.448151,0.375219,0
0.378509,0.807537,0.241935,0.303835,0.320759,0
0.370243,0.358983,0.741935,0.637395,0.711716,1
0.902704,0.331113,0.445241,0.336964,0.30702,0
0.336146,0.436985,0.990044,0.19401,0.219835,0
0.737214,0.361437,0.430904,0.340595,0.337497,0
0.37782,0.647677,0.57268,0.529385,0.248064,1
0.407267,0.75355,0.275787,0.416837,0.289283,0
0.724987,0.418931,0.532656,0.522124,0.268299,0
0.341484,0.422787,0.900637,0.187883,0.219585,0
0.574996,0.665732,0.270211,0.313365,0.29328,0
0.402101,0.780719,0.251493,0.296574,0.222583,0
0.318753,0.285539,0.444444,0.552303,0.71946,0
0.589461,0.612621,0.287933,0.294985,0.501374,0
0.325297,0.327783,0.405217,0.614023,0.684736,1
0.404167,0.795618,0.266826,0.308146,0.284287,0
0.312554,0.342682,0.467145,0.521897,0.503372,0
0.351128,0.43383,0.80446,0.217381,0.477642,0
0.370071,0.336372,0.629431,0.641706,0.820135,1
0.407439,0.558282,0.628634,0.260722,0.195353,0
0.339074,0.499387,0.5908,0.252326,0.405196,0
0.429826,0.328133,0.628634,0.873383,0.157632,0
0.388669,0.337073,0.6818,0.631949,0.491381,1
0.826072,0.333392,0.408403,0.421148,0.301274,0
0.482866,0.596494,0.502589,0.688223,0.242318,0
0.461684,0.630149,0.295898,0.401634,0.28054,0
0.53315,0.616477,0.268419,0.498752,0.565576,0
0.385053,0.371954,0.83174,0.599274,0.234074,0
0.340451,0.431727,0.85444,0.185614,0.218336,0
0.801791,0.295706,0.648945,0.298389,0.288783,0
0.350439,0.617704,0.290323,0.320626,0.294779,0
0.27398,0.420333,0.750896,0.217381,0.223083,0
0.350956,0.309202,0.703106,0.647833,0.566575,0
0.446358,0.469588,0.693349,0.554118,0.534099,1
0.365938,0.484838,0.447431,0.421148,0.320759,0
0.358705,0.618405,0.699721,0.526435,0.234074,0
0.934045,0.179667,0.337515,0.339914,0.305521,0
0.328569,0.340754,0.491039,0.73474,0.320759,1
0.504908,0.420684,0.320589,0.340595,0.30677,0
0.367832,0.681507,0.581442,0.540731,0.320759,0
0.441364,0.645574,0.699522,0.493533,0.274794,1
0.344068,0.524628,0.660892,0.692535,0.169123,1
0.330808,0.476599,0.728196,0.219197,0.254309,0
0.806096,0.325679,0.33632,0.337645,0.30627,0
0.33253,0.38773,0.636798,0.266848,0.271297,1
0.374548,0.405083,0.700518,0.124575,0.114664,1
0.334424,0.306398,0.313819,0.600635,0.713215,1
0.352506,0.317967,0.741139,0.653279,0.49388,0
0.747374,0.342156,0.393867,0.3828,0.335249,0
0.423971,0.48028,0.462565,0.402995,0.300525,0
0.311348,0.364592,0.443051,0.522805,0.643767,0
0.471844,0.695004,0.24313,0.565918,0.259306,0
0.453763,0.700789,0.242533,0.315407,0.518861,0
0.355778,0.494479,0.611509,0.265033,0.275294,0
0.664371,0.387204,0.337515,0.384162,0.348239,0
0.355261,0.712358,0.286738,0.316769,0.362978,0
0.315481,0.322875,0.49542,0.737236,0.489133,1
0.51524,0.4156,0.290522,0.389154,0.320759,0
0.348889,0.355302,0.48646,0.786703,0.077942,1
0.377992,0.61858,0.287336,0.323349,0.298776,0
0.449802,0.371253,0.54082,0.680054,0.461404,1
0.331669,0.455565,0.68638,0.254141,0.320759,0
0.546237,0.36021,0.337117,0.384162,0.350987,0
0.447391,0.478878,0.294504,0.333106,0.320759,0
0.365938,0.764417,0.278773,0.31745,0.365226,0
0.477183,0.39702,0.516129,0.437259,0.375718,0
0.596866,0.487993,0.464357,0.420014,0.51986,0
0.334596,0.319369,0.453604,0.646472,0.58731,1
0.343379,0.312007,0.711071,0.573406,0.605046,0
0.691235,0.350745,0.344883,0.34536,0.33275,0
0.312209,0.285714,0.462166,0.833447,0.091182,0
0.621491,0.675022,0.279769,0.442932,0.271546,0
0.326158,0.453812,0.705496,0.529839,0.320759,0
0.312898,0.321823,0.527877,0.528704,0.320759,1
0.346134,0.399649,0.669654,0.600635,0.161129,1
0.359049,0.450307,0.527877,0.281597,0.437172,0
0.431893,0.528834,0.289128,0.324484,0.295029,0
0.725504,0.293777,0.531262,0.690265,0.228079,0
0.508696,0.678703,0.275388,0.410256,0.361979,0
0.329086,0.509553,0.582238,0.471749,0.320759,0
0.412433,0.445574,0.668658,0.28659,0.254059,1
0.421732,0.679229,0.471127,0.665759,0.238071,0
0.74083,0.303418,0.389088,0.381439,0.335498,0
0.315137,0.301665,0.463959,0.775584,0.566825,0
0.304632,0.279755,0.430108,0.570002,0.713215,0
0.427932,0.734268,0.530864,0.480826,0.468149,0
0.730842,0.369325,0.435285,0.413887,0.45391,0
0.445841,0.421209,0.818797,0.5371,0.22608,1
0.33649,0.5844,0.565114,0.496483,0.678741,0
0.40985,0.627695,0.257069,0.309961,0.320759,0
0.347167,0.362664,0.508363,0.635807,0.100924,1
0.360427,0.478177,0.699124,0.616746,0.208094,1
0.35991,0.451709,0.68419,0.516224,0.207095,0
0.356294,0.766871,0.527877,0.517586,0.320759,0
0.311004,0.314636,0.543409,0.54595,0.181364,1
0.392974,0.319544,0.524293,0.710007,0.154134,1
0.328052,0.328834,0.518718,0.761062,0.187359,0
0.571724,0.695355,0.272003,0.496937,0.267549,0
0.699845,0.363541,0.426922,0.341048,0.337747,0
0.339762,0.540754,0.525687,0.434082,0.361229,0
0.443258,0.697108,0.613102,0.491264,0.273045,1
0.747029,0.31709,0.398646,0.388927,0.307769,0
0.262786,0.518142,0.651732,0.505786,0.417437,0
0.743758,0.382121,0.330944,0.379396,0.308768,0
0.39504,0.776337,0.263043,0.314273,0.286535,0
0.379714,0.326205,0.776583,0.177445,0.320759,1
0.801447,0.399299,0.508164,0.432721,0.289283,0
