@relation ring-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.595108,0.573532,0.491561,0.631896,0.593352,0.517057,0.54422,0.541506,0.453071,0.595754,0.642262,0.682151,0.522928,0.640331,0.55104,0.484671,0.547147,0.561758,0.746988,0.625758,1
0.241948,0.617195,0.185533,0.406649,0.401784,0.155015,0.325181,0.556538,0.480744,0.498535,0.350743,0.468984,0.656567,0.493518,0.644216,0.668901,0.526852,0.488835,0.561446,0.681162,0
0.643118,0.478737,0.35132,0.381098,0.481683,0.303821,0.722665,0.52859,0.324859,0.453785,0.545866,0.433667,0.473591,0.51103,0.374473,0.402752,0.323337,0.341776,0.480572,0.229075,0
0.525904,0.446025,0.515217,0.469004,0.580747,0.494558,0.679582,0.518393,0.526753,0.62542,0.527746,0.649725,0.602859,0.48802,0.508971,0.621417,0.47273,0.634235,0.580346,0.472089,1
0.53821,0.277557,0.333659,0.461164,0.555023,0.657827,0.352552,0.647934,0.305501,0.4179,0.458997,0.607218,0.520853,0.345144,0.548389,0.534222,0.421607,0.5601,0.364834,0.260297,0
0.517168,0.534348,0.608472,0.590302,0.535638,0.544306,0.650007,0.472694,0.491787,0.454643,0.524082,0.577612,0.661753,0.59533,0.622808,0.495865,0.361278,0.619242,0.618373,0.537389,1
0.278639,0.494951,0.501336,0.36099,0.488022,0.284389,0.555737,0.718181,0.457569,0.521767,0.55899,0.525236,0.530039,0.416344,0.58638,0.757379,0.552169,0.49413,0.553389,0.387762,0
0.507976,0.558598,0.598371,0.474085,0.405395,0.695595,0.615598,0.586147,0.501534,0.584817,0.523549,0.468138,0.51026,0.493314,0.584749,0.471981,0.540661,0.658989,0.542922,0.466513,1
0.54801,0.345541,0.555816,0.153165,0.540208,0.517569,0.566615,0.688496,0.482448,0.648724,0.800746,0.63753,0.477146,0.394421,0.547574,0.549337,0.507184,0.631874,0.48366,0.423653,0
0.472045,0.661855,0.516129,0.532956,0.378787,0.359194,0.559861,0.258705,0.783996,0.340267,0.520352,0.356901,0.495,0.435417,0.604594,0.466277,0.572535,0.673536,0.674548,0.436337,0
0.599894,0.518063,0.460606,0.548998,0.482052,0.418365,0.661453,0.603822,0.579238,0.60855,0.552928,0.425067,0.481591,0.484694,0.541525,0.569656,0.561933,0.641189,0.645708,0.459475,1
0.500076,0.568554,0.507527,0.450784,0.539987,0.150267,0.424854,0.16119,0.731034,0.455286,0.528612,0.362611,0.436255,0.304419,0.448484,0.441751,0.630144,0.573625,0.64744,0.642066,0
0.871847,0.653748,0.404692,0.458914,0.321221,0.568632,0.763543,0.434776,0.528389,0.473015,0.305842,0.688073,0.522039,0.394828,0.497349,0.529303,0.229251,0.429756,0.766792,0.474388,0
0.627545,0.399659,0.612708,0.500363,0.652834,0.482796,0.535831,0.48901,0.488583,0.497534,0.590967,0.453687,0.538188,0.699586,0.480087,0.558178,0.552518,0.596976,0.505873,0.465886,1
0.664084,0.234319,0.462822,0.674071,0.401857,0.651837,0.456349,0.577158,0.400995,0.383015,0.599227,0.512195,0.454774,0.392995,0.550972,0.499216,0.328637,0.86417,0.471084,0.502056,0
0.128912,0.517423,0.295536,0.466972,0.390506,0.297173,0.754301,0.422917,0.637244,0.408535,0.599161,0.540674,0.614786,0.51103,0.426329,0.382718,0.441414,0.535983,0.367169,0.526518,0
0.497265,0.403783,0.480743,0.47786,0.570207,0.418219,0.556093,0.570511,0.601663,0.598041,0.578176,0.65043,0.545818,0.64549,0.617507,0.5693,0.511717,0.554677,0.570858,0.473901,1
0.494227,0.5645,0.564679,0.540433,0.63308,0.498356,0.535618,0.500718,0.51612,0.525699,0.638132,0.522205,0.643974,0.54646,0.440873,0.514901,0.545683,0.575858,0.621084,0.391247,1
0.626405,0.611577,0.539133,0.374202,0.57802,0.436628,0.384829,0.501473,0.590894,0.426478,0.55899,0.605809,0.493444,0.512998,0.595623,0.604591,0.750035,0.552507,0.487801,0.485469,1
0.516256,0.520481,0.526426,0.415287,0.723078,0.602674,0.60401,0.518166,0.601936,0.610265,0.397508,0.661145,0.458552,0.544696,0.492048,0.52146,0.516251,0.560801,0.811898,0.593561,1
0.641218,0.606386,0.406452,0.484103,0.488612,0.499744,0.608133,0.493466,0.443187,0.663021,0.535607,0.492739,0.649307,0.633136,0.502107,0.60452,0.502581,0.608141,0.661973,0.536344,1
0.516864,0.564785,0.520756,0.537602,0.500332,0.520345,0.548983,0.525417,0.59955,0.575095,0.638665,0.560341,0.48574,0.550058,0.57938,0.514616,0.425931,0.560546,0.603313,0.535438,1
0.716196,0.513227,0.60782,0.407375,0.596152,0.479144,0.488625,0.532291,0.532343,0.481021,0.352009,0.545608,0.511445,0.40881,0.545671,0.512833,0.501046,0.550785,0.660994,0.640045,1
0.568292,0.510596,0.507853,0.540796,0.601165,0.628242,0.628821,0.530252,0.530979,0.498535,0.59603,0.456788,0.49574,0.620783,0.472951,0.53629,0.521133,0.643295,0.551581,0.46505,1
0.547858,0.791708,0.474226,0.407448,0.661237,0.497334,0.434594,0.621195,0.511213,0.541854,0.50976,0.358734,0.48211,0.500713,0.515563,0.590332,0.420561,0.449279,0.628163,0.547076,0
0.631039,0.55234,0.607103,0.483667,0.584507,0.502593,0.549765,0.521565,0.59846,0.571663,0.511625,0.551318,0.678347,0.51388,0.620905,0.603593,0.574348,0.472566,0.669804,0.438219,1
0.499696,0.575736,0.63884,0.382404,0.5977,0.611732,0.475544,0.614623,0.533024,0.559725,0.541403,0.454392,0.570709,0.552841,0.600313,0.514901,0.477124,0.490621,0.686145,0.617952,1
0.449256,0.510383,0.480938,0.514881,0.503133,0.495288,0.48699,0.538334,0.501397,0.593895,0.568716,0.587481,0.514334,0.516528,0.572448,0.556538,0.53822,0.657841,0.695708,0.399261,1
0.342905,0.636965,0.816487,0.33856,0.480062,0.514866,0.716764,0.259461,0.575762,0.354421,0.473586,0.290709,0.706497,0.490396,0.26118,0.665764,0.625262,0.590341,0.563931,0.742212,0
0.482604,0.626227,0.399479,0.483087,0.491044,0.338228,0.543794,0.546416,0.365756,0.377797,0.432683,0.456013,0.520557,0.588814,0.581351,0.272209,0.658251,0.714878,0.574623,0.631403,0
0.442571,0.215688,0.67566,0.601336,0.378271,0.548981,0.407863,0.513105,0.527708,0.471513,0.534275,0.400959,0.547818,0.504989,0.44998,0.675745,0.756661,0.425545,0.756401,0.522963,0
0.514889,0.589034,0.506224,0.411876,0.352694,0.545986,0.647306,0.590226,0.567991,0.51998,0.45067,0.57169,0.570264,0.486934,0.519505,0.633752,0.570093,0.551678,0.59247,0.47641,1
0.545655,0.685749,0.46608,0.528673,0.525614,0.518592,0.570525,0.592643,0.477882,0.650869,0.497502,0.69907,0.575672,0.581755,0.493747,0.610723,0.407867,0.590851,0.534262,0.481776,1
0.605439,0.452638,0.537374,0.435032,0.571976,0.534298,0.495734,0.530931,0.565537,0.525699,0.50896,0.622656,0.538484,0.695717,0.651488,0.441894,0.542963,0.537195,0.472741,0.527981,1
0.262458,0.783672,0.591137,0.425595,0.486253,0.57506,0.554102,0.403203,0.51871,0.764458,0.658251,0.506626,0.514038,0.484423,0.346201,0.540282,0.545195,0.33814,0.716717,0.727925,0
0.525904,0.549708,0.485044,0.561847,0.58716,0.507123,0.561354,0.565677,0.639493,0.507542,0.548198,0.550754,0.594266,0.567705,0.541457,0.511479,0.538081,0.656948,0.58622,0.513834,1
0.580599,0.508889,0.404171,0.507114,0.383062,0.50683,0.636428,0.426241,0.502897,0.713632,0.491573,0.435429,0.348322,0.581009,0.678062,0.712605,0.446436,0.499298,0.55241,0.698725,0
0.489669,0.453563,0.58045,0.545732,0.764797,0.226021,0.547988,0.683058,0.501465,0.463007,0.346013,0.5301,0.419587,0.366456,0.316705,0.465992,0.617311,0.255774,0.658133,0.429577,0
0.547326,0.523041,0.497621,0.424579,0.512125,0.518445,0.551329,0.492484,0.558244,0.533205,0.548864,0.62033,0.502482,0.547071,0.49932,0.455083,0.722416,0.591553,0.610768,0.552303,1
0.518991,0.510311,0.532942,0.491652,0.591656,0.540507,0.551472,0.53214,0.509577,0.585531,0.520285,0.523615,0.524261,0.605715,0.65577,0.530729,0.528247,0.56061,0.56875,0.51007,1
0.148207,0.555255,0.301531,0.236643,0.376133,0.309226,0.772714,0.732004,0.529821,0.38952,0.601226,0.542154,0.332914,0.385393,0.326084,0.448025,0.527968,0.560482,0.726431,0.602342,0
0.553023,0.532428,0.232584,0.394236,0.589666,0.500183,0.638419,0.794924,0.744053,0.516334,0.75398,0.28084,0.548189,0.522161,0.492456,0.559604,0.594713,0.511484,0.350377,0.65461,0
0.498177,0.655241,0.236233,0.490418,0.613695,0.345825,0.575075,0.596344,0.498194,0.380299,0.638732,0.185817,0.232388,0.429308,0.509719,0.341081,0.613056,0.559079,0.817093,0.473204,0
0.548997,0.510027,0.492147,0.399681,0.760448,0.496092,0.613892,0.600423,0.614341,0.491458,0.627606,0.488439,0.529447,0.589561,0.564564,0.578925,0.469731,0.552061,0.505648,0.49202,1
0.539881,0.919499,0.476312,0.454268,0.350188,0.6251,0.549339,0.512199,0.501057,0.543141,0.402172,0.515297,0.635825,0.488359,0.455077,0.4846,0.376273,0.468866,0.470331,0.475085,0
0.645776,0.421206,0.420789,0.206156,0.477482,0.254584,0.807763,0.736309,0.460773,0.717421,0.331557,0.547653,0.688273,0.115455,0.460582,0.717168,0.499791,0.554677,0.545105,0.472576,0
0.595336,0.459323,0.572825,0.543772,0.535859,0.47498,0.538106,0.493164,0.443255,0.543213,0.37266,0.590935,0.537225,0.492093,0.567283,0.519179,0.53822,0.560227,0.562123,0.525681,1
0.578092,0.47895,0.603389,0.493612,0.540724,0.607203,0.583108,0.679583,0.508009,0.390164,0.478316,0.474905,0.410401,0.514559,0.600109,0.506417,0.459618,0.623453,0.719729,0.555997,1
0.354983,0.406628,0.494102,0.430822,0.521854,0.48791,0.544504,0.536521,0.383546,0.621631,0.456399,0.323276,0.686273,0.520261,0.280549,0.850706,0.51925,0.660329,0.399849,0.628615,0
0.467639,0.705234,0.509547,0.545587,0.612516,0.60881,0.558297,0.650578,0.511622,0.500465,0.564586,0.578951,0.536336,0.508383,0.534593,0.439612,0.454596,0.557739,0.606627,0.49202,1
0.440747,0.545726,0.564027,0.400987,0.538881,0.559135,0.552751,0.527985,0.654761,0.582243,0.689161,0.64331,0.536262,0.441051,0.56171,0.597747,0.534175,0.675195,0.545181,0.442261,1
0.47911,0.460034,0.398697,0.578615,0.535269,0.403243,0.772288,0.39784,0.448913,0.511116,0.25941,0.483998,0.50989,0.782393,0.161683,0.466206,0.490654,0.506699,0.559714,0.441912,0
0.631723,0.247404,0.309221,0.498911,0.653055,0.398787,0.615669,0.690687,0.48497,0.442348,0.615882,0.490484,0.363879,0.544628,0.608536,0.686725,0.514019,0.816767,0.870858,0.24594,0
0.787375,0.52105,0.499251,0.482143,0.548021,0.490321,0.410636,0.528514,0.514075,0.400886,0.633469,0.528408,0.446255,0.582773,0.495447,0.604449,0.645488,0.503509,0.501506,0.373894,0
0.425782,0.608591,0.402411,0.327962,0.444903,0.587114,0.380492,0.38802,0.631859,0.379941,0.521551,0.46271,0.543374,0.518971,0.491777,0.506345,0.724299,0.409149,0.301657,0.445327,0
0.480553,0.53705,0.569892,0.684959,0.537775,0.500402,0.638988,0.517486,0.569082,0.51855,0.588768,0.536021,0.482777,0.526369,0.523855,0.63974,0.485493,0.606099,0.587425,0.482473,1
0.417198,0.503627,0.488172,0.341899,0.606103,0.671999,0.553604,0.259461,0.54618,0.69619,0.47232,0.560341,0.761167,0.3839,0.297744,0.230073,0.493862,0.644443,0.741867,0.348108,0
0.587739,0.509671,0.511763,0.425958,0.636987,0.497334,0.676312,0.659718,0.517143,0.625992,0.448937,0.513393,0.54767,0.509808,0.519913,0.445102,0.613126,0.506699,0.513404,0.518573,1
0.425858,0.464301,0.558227,0.440331,0.5007,0.422529,0.614745,0.472845,0.51278,0.563157,0.493372,0.520161,0.662642,0.635105,0.493815,0.506844,0.558795,0.658224,0.648494,0.518085,1
0.605059,0.472195,0.468231,0.515099,0.494656,0.526262,0.630812,0.555556,0.502215,0.606405,0.505429,0.678133,0.520557,0.451639,0.511622,0.440539,0.518831,0.530815,0.559563,0.468534,1
0.449787,0.569762,0.543956,0.451437,0.680696,0.588721,0.556377,0.479341,0.586668,0.558582,0.553861,0.499084,0.563894,0.613589,0.510738,0.506631,0.507463,0.566926,0.691867,0.475573,1
0.524992,0.576234,0.515934,0.561847,0.618633,0.546278,0.600028,0.474809,0.473928,0.522339,0.537939,0.405188,0.505963,0.463789,0.527593,0.607301,0.485702,0.523606,0.566642,0.579134,1
0.650562,0.450647,0.383122,0.60286,0.703324,0.275258,0.759633,0.520432,0.287438,0.467081,0.361402,0.739955,0.733165,0.514491,0.507204,0.730786,0.373413,0.640743,0.627108,0.362813,0
0.595868,0.475679,0.460476,0.573534,0.547505,0.656878,0.603441,0.525719,0.557563,0.599042,0.517354,0.570069,0.693755,0.659065,0.374473,0.565949,0.52462,0.579686,0.573268,0.576626,1
0.471741,0.507254,0.63115,0.490346,0.575514,0.366133,0.562065,0.283707,0.545498,0.515762,0.519619,0.329057,0.542485,0.35132,0.491369,0.522743,0.484447,0.437667,0.585919,0.368179,0
0.456092,0.510383,0.255002,0.6536,0.578831,0.506465,0.802289,0.30599,0.423284,0.745586,0.390713,0.433385,0.534706,0.532342,0.53602,0.603094,0.568978,0.712326,0.455196,0.437661,0
0.392738,0.665197,0.445683,0.554152,0.430456,0.642998,0.555595,0.358864,0.411219,0.62592,0.558724,0.548921,0.926291,0.634358,0.627837,0.545772,0.579579,0.555123,0.656702,0.470765,0
0.650638,0.556393,0.520495,0.563153,0.539323,0.537585,0.503626,0.521036,0.539091,0.533705,0.523016,0.599323,0.524039,0.563361,0.515767,0.662199,0.523922,0.597103,0.506852,0.353753,1
0.507065,0.753449,0.500358,0.506025,0.535933,0.570093,0.488625,0.60994,0.612501,0.607978,0.567517,0.605456,0.573894,0.522908,0.462349,0.592257,0.496861,0.571265,0.672364,0.438079,1
0.653601,0.587399,0.430629,0.439387,0.563647,0.588429,0.493815,0.515447,0.590962,0.533276,0.52728,0.591146,0.543744,0.482929,0.407163,0.729716,0.546032,0.63315,0.598268,0.48296,1
0.62086,0.535984,0.470512,0.525261,0.515663,0.550807,0.550832,0.514767,0.543726,0.595396,0.514423,0.561751,0.507519,0.529492,0.574215,0.610438,0.493862,0.524627,0.608509,0.493902,1
0.462625,0.440122,0.425285,0.487805,0.511535,0.46899,0.553462,0.536521,0.606775,0.498892,0.713477,0.478641,0.639603,0.347316,0.466223,0.660915,0.48898,0.607184,0.455949,0.610356,0
0.609009,0.614351,0.497817,0.55241,0.561657,0.560815,0.45386,0.513332,0.589667,0.517049,0.503031,0.634428,0.513223,0.532682,0.506796,0.496221,0.369298,0.572732,0.616416,0.450275,1
0.583485,0.524676,0.508374,0.452308,0.450726,0.57433,0.553036,0.599592,0.54543,0.61677,0.584305,0.537854,0.541373,0.522025,0.484505,0.554185,0.62568,0.550785,0.493298,0.607638,1
0.51808,0.497298,0.604692,0.402512,0.558561,0.468917,0.497441,0.569001,0.464317,0.372793,0.502298,0.516989,0.493592,0.51388,0.481106,0.572722,0.502999,0.562971,0.547515,0.483588,1
0.549301,0.517921,0.583773,0.55045,0.515958,0.593761,0.554884,0.621422,0.571127,0.421117,0.39038,0.535317,0.528039,0.438743,0.674188,0.56217,0.53292,0.60259,0.630798,0.586452,1
0.645321,0.619258,0.684653,0.380952,0.529004,0.532106,0.482866,0.483722,0.673778,0.487383,0.51762,0.475257,0.535521,0.664087,0.52569,0.478754,0.495188,0.511994,0.656476,0.510628,1
0.519295,0.565638,0.587814,0.545804,0.54065,0.504785,0.575359,0.520205,0.61884,0.638931,0.463727,0.54011,0.574857,0.656146,0.570205,0.632896,0.499791,0.647378,0.625678,0.510767,1
0.543984,0.610866,0.361746,0.484248,0.538955,0.595003,0.551969,0.603898,0.402563,0.570734,0.539071,0.343155,0.449663,0.620172,0.331929,0.486882,0.700237,0.670473,0.503238,0.302878,0
0.530386,0.554473,0.571848,0.568815,0.475566,0.591716,0.479454,0.471335,0.499421,0.578169,0.524216,0.692302,0.533373,0.595941,0.500748,0.516826,0.462408,0.585428,0.523795,0.469301,1
0.520586,0.523752,0.576149,0.546675,0.652318,0.626708,0.573439,0.694614,0.539636,0.570377,0.629272,0.546525,0.526113,0.550872,0.499184,0.532226,0.597852,0.567181,0.718298,0.56429,1
0.591158,0.440549,0.600912,0.495427,0.583843,0.60545,0.503128,0.547171,0.530979,0.558367,0.492372,0.456788,0.39114,0.560239,0.498165,0.510338,0.488771,0.549317,0.671913,0.486236,1
0.526664,0.338288,0.589312,0.557128,0.668165,0.62437,0.480307,0.56107,0.545907,0.543284,0.548398,0.584238,0.67805,0.53594,0.600109,0.548054,0.621844,0.560929,0.604895,0.556067,1
0.583029,0.52169,0.568459,0.506098,0.545957,0.51808,0.5637,0.518846,0.605139,0.60905,0.575511,0.416396,0.577672,0.516324,0.411921,0.490945,0.519389,0.633533,0.443148,0.545613,1
0.399347,0.45527,0.522581,0.407811,0.666691,0.316458,0.499645,0.309313,0.557017,0.620345,0.640664,0.520443,0.379287,0.474241,0.514272,0.606445,0.389106,0.440794,0.57741,0.46721,0
0.470374,0.469634,0.590551,0.449768,0.390875,0.626269,0.559434,0.625954,0.460977,0.52141,0.57338,0.5989,0.518927,0.58257,0.488242,0.47141,0.682801,0.605397,0.589608,0.472228,1
0.425782,0.556038,0.555099,0.501234,0.619886,0.489079,0.553676,0.590226,0.508009,0.470656,0.635267,0.50853,0.641381,0.455712,0.517534,0.559604,0.511578,0.559079,0.581777,0.511116,1
0.340778,0.326767,0.55738,0.487732,0.560035,0.699686,0.485568,0.212252,0.495058,0.504754,0.50976,0.315663,0.355878,0.704269,0.590526,0.282262,0.544358,0.458466,0.394654,0.504147,0
0.556594,0.50896,0.747996,0.383566,0.527014,0.535466,0.40182,0.713725,0.493831,0.47137,0.648058,0.598689,0.536632,0.320641,0.712111,0.399758,0.478449,0.449343,0.699473,0.480521,0
0.534184,0.547859,0.576409,0.460511,0.590993,0.659727,0.57479,0.508044,0.490832,0.593752,0.525348,0.450021,0.570561,0.591529,0.566535,0.517111,0.564932,0.636787,0.722741,0.565475,1
0.517016,0.467786,0.648876,0.611208,0.611557,0.695303,0.606853,0.468615,0.475496,0.517192,0.488175,0.423587,0.704126,0.645558,0.457455,0.425496,0.505022,0.581281,0.555422,0.530351,1
0.667502,0.525245,0.717302,0.540868,0.560551,0.49916,0.614958,0.483949,0.792175,0.393238,0.51822,0.31665,0.535966,0.509672,0.496738,0.51212,0.349003,0.670027,0.511069,0.495784,0
0.544287,0.633267,0.492538,0.699332,0.379819,0.378552,0.475331,0.582144,0.43828,0.51998,0.575378,0.461511,0.332839,0.538587,0.703412,0.416084,0.473567,0.642912,0.645256,0.38386,0
0.767092,0.475964,0.531313,0.56221,0.534237,0.534736,0.540737,0.688043,0.48129,0.524198,0.510692,0.509657,0.771687,0.275979,0.68812,0.358049,0.513809,0.741993,0.809639,0.519618,0
0.511015,0.549566,0.524405,0.621008,0.633744,0.61575,0.57671,0.673767,0.364392,0.512188,0.609486,0.624418,0.567079,0.516867,0.533234,0.503208,0.56835,0.596721,0.569202,0.454666,1
0.372455,0.38636,0.783773,0.733014,0.676347,0.56812,0.571947,0.134451,0.459205,0.072843,0.522217,0.345411,0.514334,0.540691,0.629876,0.770854,0.536825,0.569925,0.591867,0.496481,0
0.484199,0.542526,0.457152,0.504138,0.559077,0.588283,0.493388,0.583126,0.411833,0.554793,0.558724,0.573523,0.598415,0.465554,0.374405,0.515043,0.504324,0.615733,0.652485,0.529514,1
0.492631,0.432086,0.56911,0.506388,0.620329,0.392432,0.596971,0.498527,0.497989,0.525127,0.519486,0.390667,0.524039,0.488631,0.334172,0.658563,0.497559,0.484816,0.613404,0.408739,0
0.757141,0.786801,0.38071,0.468859,0.465468,0.803857,0.564197,0.433114,0.378025,0.567946,0.401972,0.420133,0.692866,0.642028,0.385755,0.507344,0.531176,0.334503,0.447741,0.486794,0
0.575509,0.502205,0.550863,0.637776,0.517579,0.375484,0.435945,0.48123,0.496558,0.64129,0.438945,0.502538,0.533743,0.561325,0.316026,0.487951,0.572186,0.636787,0.593449,0.590215,0
0.571635,0.413384,0.457999,0.639445,0.504238,0.626708,0.565833,0.612811,0.624361,0.348703,0.598361,0.367968,0.593007,0.323084,0.538263,0.522102,0.512484,0.583068,0.54006,0.553558,1
0.376253,0.540393,0.64275,0.58856,0.493035,0.497772,0.547419,0.233401,0.416195,0.470941,0.627806,0.60179,0.664346,0.335777,0.506253,0.709254,0.372018,0.377632,0.294503,0.229842,0
0.499924,0.46359,0.198762,0.318089,0.738557,0.42735,0.295322,0.689629,0.587486,0.447351,0.518153,0.53292,0.498704,0.602457,0.590866,0.795237,0.469731,0.654204,0.606777,0.309778,0
0.414008,0.52169,0.60378,0.551176,0.44424,0.506465,0.538888,0.528439,0.504874,0.506755,0.659383,0.622586,0.498111,0.507025,0.516583,0.739555,0.469173,0.435179,0.470105,0.558785,0
0.637876,0.514152,0.506875,0.394817,0.639493,0.53627,0.497156,0.601783,0.593347,0.568232,0.50443,0.673199,0.526483,0.52922,0.504078,0.505918,0.517645,0.560227,0.418072,0.485957,1
0.488757,0.618618,0.560508,0.507622,0.664259,0.572503,0.62676,0.516504,0.522664,0.556723,0.534541,0.412449,0.515742,0.516731,0.696955,0.494368,0.582299,0.633661,0.661145,0.594118,1
0.554695,0.481084,0.490648,0.292465,0.658141,0.620279,0.558794,0.549588,0.557017,0.586818,0.551462,0.694488,0.652493,0.714722,0.505165,0.45601,0.50272,0.563991,0.712199,0.416754,1
0.522941,0.538828,0.517172,0.613313,0.500995,0.639199,0.598891,0.521943,0.490423,0.612338,0.583439,0.45418,0.489962,0.567705,0.52467,0.62213,0.512694,0.542555,0.568148,0.58234,1
0.684898,0.518561,0.615705,0.335729,0.589298,0.458032,0.614531,0.525795,0.285938,0.746873,0.449737,0.5,0.38151,0.526369,0.513728,0.573364,0.528944,0.549317,0.645331,0.530769,0
0.523093,0.530366,0.600326,0.606199,0.595268,0.511213,0.608844,0.674749,0.452048,0.466366,0.582573,0.56873,0.458108,0.543542,0.458407,0.419721,0.469452,0.556463,0.701732,0.555091,1
0.479414,0.582563,0.60202,0.697154,0.306626,0.534517,0.557657,0.47851,0.777111,0.850239,0.580774,0.496052,0.711386,0.373583,0.395474,0.665193,0.398521,0.54517,0.523419,0.57342,0
0.596931,0.639738,0.516781,0.516042,0.516032,0.659142,0.600526,0.507818,0.602413,0.682465,0.429752,0.573171,0.582043,0.558881,0.519913,0.44667,0.552448,0.602909,0.567696,0.432504,1
0.838119,0.496089,0.494558,0.520761,0.658436,0.514135,0.332717,0.510915,0.345034,0.418043,0.313837,0.523051,0.465516,0.651938,0.710208,0.760516,0.571628,0.637106,0.491114,0.468604,0
0.590474,0.511947,0.475269,0.35511,0.659689,0.502886,0.550263,0.693481,0.522255,0.51662,0.631404,0.364303,0.594711,0.501934,0.579992,0.523884,0.498047,0.525073,0.630798,0.588752,1
0.257141,0.389418,0.426328,0.145761,0.576915,0.50873,0.414972,0.370345,0.573308,0.354779,0.384784,0.394262,0.317209,0.655196,0.563477,0.364751,0.471195,0.593339,0.68381,0.448394,0
0.529474,0.598777,0.384816,0.42908,0.971254,0.622982,0.549836,0.694463,0.659737,0.488241,0.634002,0.321937,0.504704,0.240684,0.645576,0.395979,0.454038,0.33278,0.683358,0.28225,0
0.618201,0.516072,0.589443,0.652657,0.539176,0.552853,0.580122,0.630712,0.511417,0.517621,0.519552,0.568589,0.462775,0.550329,0.513457,0.460145,0.56284,0.603164,0.682078,0.514879,1
0.487162,0.529512,0.548908,0.4518,0.262107,0.4939,0.50846,0.324647,0.556199,0.525198,0.534608,0.504018,0.573524,0.543202,0.463096,0.640525,0.568071,0.667475,0.576506,0.30929,0
0.425706,0.705661,0.639101,0.647575,0.529594,0.377529,0.77762,0.509102,0.492604,0.375581,0.509493,0.53863,0.316986,0.542931,0.504961,0.728789,0.369787,0.872464,0.582831,0.399052,0
0.536539,0.586119,0.381427,0.582607,0.518906,0.564541,0.700768,0.466425,0.385727,0.616556,0.631404,0.520231,0.579895,0.473631,0.518418,0.525168,0.443716,0.544915,0.677786,0.639139,1
