@relation banana-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute At1 numeric
@attribute At2 numeric
@attribute Class {-1.0,1.0}

@data
0.562712,0.222222,-1.0
0.786441,0.625448,1.0
0.607966,0.655914,-1.0
0.422203,0.68638,-1.0
0.681017,0.688172,1.0
0.757627,0.65233,1.0
0.376949,0.393011,1.0
0.385254,0.287993,-1.0
0.561186,0.454659,1.0
0.470508,0.26362,-1.0
0.659661,0.581004,-1.0
0.735593,0.181004,1.0
0.691695,0.231183,1.0
0.36661,0.321685,1.0
0.611356,0.734767,-1.0
0.685085,0.288172,1.0
0.487288,0.389427,1.0
0.488644,0.182796,-1.0
0.485932,0.724014,1.0
0.374237,0.298208,-1.0
0.397119,0.337097,1.0
0.738983,0.335305,-1.0
0.525254,0.594624,1.0
0.325424,0.533333,-1.0
0.612034,0.528674,1.0
0.352542,0.56595,-1.0
0.626271,0.496057,1.0
0.425085,0.323118,1.0
0.544915,0.206093,-1.0
0.443898,0.26362,-1.0
0.761017,0.525269,-1.0
0.776271,0.154122,1.0
0.601525,0.731183,1.0
0.554746,0.22043,-1.0
0.506102,0.514337,1.0
0.514559,0.193548,-1.0
0.647119,0.563082,-1.0
0.332203,0.54552,-1.0
0.478814,0.734767,-1.0
0.191525,0.349104,1.0
0.638136,0.587097,-1.0
0.225424,0.189964,1.0
0.198305,0.218638,1.0
0.283051,0.177419,-1.0
0.457627,0.247312,-1.0
0.416271,0.645161,-1.0
0.48678,0.240143,-1.0
0.58,0.333871,1.0
0.552712,0.338351,1.0
0.162712,0.096774,1.0
0.528356,0.305914,-1.0
0.508525,0.407706,1.0
0.625932,0.750896,1.0
0.519797,0.206093,-1.0
0.272881,0.597491,-1.0
0.521576,0.227599,-1.0
0.424237,0.609319,-1.0
0.551356,0.225806,-1.0
0.681356,0.544803,-1.0
0.777966,0.417419,-1.0
0.508288,0.41319,1.0
0.801695,0.373118,-1.0
0.592203,0.231183,-1.0
0.755932,0.650538,1.0
0.316949,0.40914,1.0
0.414915,0.18638,-1.0
0.493051,0.231183,-1.0
0.48678,0.270251,-1.0
0.407966,0.453226,1.0
0.472034,0.639785,-1.0
0.322034,0.574194,-1.0
0.395254,0.570609,-1.0
0.661186,0.620072,-1.0
0.769492,0.243728,1.0
0.495085,0.320609,1.0
0.602034,0.767025,-1.0
0.20339,0.22043,1.0
0.520356,0.191756,-1.0
0.45661,0.168459,-1.0
0.340678,0.587814,-1.0
0.629492,0.37724,1.0
0.493729,0.698925,-1.0
0.449661,0.286918,-1.0
0.730508,0.693548,1.0
0.360847,0.56362,-1.0
0.245763,0.530824,-1.0
0.750847,0.477419,-1.0
0.720339,0.382796,-1.0
0.459322,0.188172,-1.0
0.679322,0.736559,1.0
0.330508,0.262186,1.0
0.436271,0.689964,-1.0
0.555593,0.713262,1.0
0.267797,0.379928,1.0
0.728814,0.455376,-1.0
0.701695,0.229391,1.0
0.588983,0.236559,1.0
0.500169,0.363262,1.0
0.685254,0.195341,1.0
0.64661,0.666667,-1.0
0.540102,0.238351,-1.0
0.464915,0.222222,-1.0
0.513475,0.724014,-1.0
0.205085,0.202509,1.0
0.605763,0.351792,1.0
0.418983,0.337634,1.0
0.50322,0.240143,-1.0
0.495085,0.404122,1.0
0.30678,0.331183,1.0
0.798305,0.404839,-1.0
0.448136,0.154122,-1.0
0.720339,0.364337,1.0
0.574237,0.270968,-1.0
0.276271,0.62724,-1.0
0.394237,0.467384,1.0
0.676441,0.257706,1.0
0.685593,0.453763,1.0
0.333898,0.218638,-1.0
0.509407,0.634409,-1.0
0.380678,0.494803,1.0
0.281356,0.444642,1.0
0.357966,0.240143,1.0
0.371356,0.181004,-1.0
0.68339,0.756272,1.0
0.752542,0.549642,-1.0
0.408814,0.715054,-1.0
0.499153,0.724014,-1.0
0.752542,0.335484,-1.0
0.262712,0.321147,1.0
0.713559,0.632616,-1.0
0.402542,0.16129,-1.0
0.354237,0.269713,-1.0
0.46322,0.698925,-1.0
0.378136,0.654122,-1.0
0.659322,0.707885,-1.0
0.264407,0.570789,-1.0
0.643559,0.288889,1.0
0.249153,0.466487,-1.0
0.382034,0.184588,-1.0
0.211864,0.377419,1.0
0.407627,0.558602,1.0
0.672034,0.164875,1.0
0.510339,0.468996,1.0
0.647627,0.740143,1.0
0.328814,0.310215,1.0
0.252542,0.569534,-1.0
0.504407,0.579928,1.0
0.330508,0.621864,-1.0
0.547966,0.579749,-1.0
0.638644,0.600538,-1.0
0.456441,0.529211,1.0
0.375932,0.547133,-1.0
0.479322,0.734767,1.0
0.320339,0.177419,-1.0
0.70678,0.444086,-1.0
0.612373,0.181004,-1.0
0.732203,0.412652,-1.0
0.715254,0.114695,1.0
0.444746,0.275806,-1.0
0.46678,0.460932,1.0
0.7,0.444606,1.0
0.617458,0.397491,1.0
0.546441,0.238351,-1.0
0.374237,0.319355,1.0
0.733898,0.507348,-1.0
0.402712,0.132616,-1.0
0.616441,0.634409,-1.0
0.274576,0.600358,-1.0
0.597797,0.849462,-1.0
0.432373,0.480645,1.0
0.615763,0.591935,-1.0
0.29661,0.240143,1.0
0.468475,0.442097,1.0
0.66661,0.541935,-1.0
0.600339,0.391756,1.0
0.688814,0.585484,-1.0
0.857627,0.435663,-1.0
0.617627,0.346953,1.0
0.305085,0.381004,1.0
0.323729,0.267384,1.0
0.70678,0.673835,1.0
0.347458,0.236559,-1.0
0.468644,0.601971,1.0
0.645763,0.549642,-1.0
0.659831,0.49086,-1.0
0.255932,0.285305,1.0
0.744068,0.366308,-1.0
0.58,0.304659,1.0
0.521559,0.200717,-1.0
0.213559,0.496237,-1.0
0.318644,0.607527,-1.0
0.394915,0.202509,-1.0
0.411017,0.716846,-1.0
0.713559,0.348208,1.0
0.484746,0.786738,1.0
0.493898,0.391219,1.0
0.227119,0.084229,1.0
0.422203,0.65233,-1.0
0.540847,0.586201,1.0
0.47322,0.22043,-1.0
0.694915,0.474373,-1.0
0.442542,0.591398,-1.0
0.451186,0.337097,1.0
0.228814,0.494086,-1.0
0.631695,0.65233,-1.0
0.525219,0.691756,-1.0
0.472542,0.407527,1.0
0.550339,0.599642,-1.0
0.419153,0.716846,-1.0
0.682034,0.485663,-1.0
0.485424,0.168459,-1.0
0.410678,0.267921,-1.0
0.518017,0.184588,-1.0
0.516763,0.485663,1.0
0.222034,0.319534,1.0
0.439831,0.663082,-1.0
0.384237,0.558961,-1.0
0.678983,0.423746,1.0
0.811864,0.428728,-1.0
0.428305,0.659498,-1.0
0.355085,0.337455,1.0
0.288136,0.259319,1.0
0.227119,0.136201,1.0
0.649492,0.561649,-1.0
0.45,0.154122,-1.0
0.908475,0.479211,-1.0
0.55339,0.269355,-1.0
0.722034,0.673835,-1.0
0.227119,0.200717,1.0
0.298305,0.585663,-1.0
0.48339,0.740143,1.0
0.691525,0.611111,-1.0
0.201695,0.58172,-1.0
0.245763,0.22043,1.0
0.45339,0.51129,1.0
0.597458,0.499462,1.0
0.471864,0.836918,-1.0
0.620169,0.634409,-1.0
0.7,0.218638,1.0
0.30678,0.227599,1.0
0.342373,0.66129,-1.0
0.487966,0.314158,-1.0
0.506102,0.222222,-1.0
0.520864,0.260036,-1.0
0.286441,0.472581,1.0
0.371695,0.254122,-1.0
0.238983,0.343728,1.0
0.634746,0.736559,1.0
0.425424,0.324552,1.0
0.640339,0.270968,1.0
0.786441,0.427337,-1.0
0.142373,0.458244,-1.0
0.566441,0.474552,1.0
0.784746,0.294086,-1.0
0.269492,0.443495,1.0
0.379492,0.202509,-1.0
0.455424,0.314337,1.0
0.500339,0.243728,-1.0
0.852542,0.65233,1.0
0.41339,0.629032,-1.0
0.428475,0.227599,-1.0
0.805085,0.356272,-1.0
0.301695,0.471147,1.0
0.521814,0.28853,-1.0
0.537644,0.356989,1.0
0.415424,0.550179,1.0
0.271186,0.38871,1.0
0.522712,0.370968,1.0
0.656271,0.403405,1.0
0.298305,0.589068,-1.0
0.322034,0.289606,1.0
0.545254,0.775986,-1.0
0.305085,0.387097,1.0
0.652542,0.22043,1.0
0.355593,0.42552,1.0
0.45661,0.645161,-1.0
0.411017,0.241935,-1.0
0.733898,0.189964,1.0
0.486441,0.227599,-1.0
0.262712,0.529032,-1.0
0.49678,0.40681,1.0
0.698305,0.28405,1.0
0.417797,0.675627,-1.0
0.220339,0.406093,1.0
0.51261,0.146953,-1.0
0.713559,0.265591,1.0
0.30678,0.3819,1.0
0.471356,0.636201,-1.0
0.417797,0.307348,-1.0
0.396271,0.407348,1.0
0.337288,0.486022,1.0
0.708475,0.695341,1.0
0.37678,0.466667,1.0
0.624746,0.397491,1.0
0.404407,0.555556,-1.0
0.637627,0.709677,-1.0
0.757627,0.553405,-1.0
0.29661,0.52509,-1.0
0.596441,0.775986,1.0
0.588305,0.716846,1.0
0.545593,0.268996,-1.0
0.352542,0.412043,1.0
0.41339,0.333692,1.0
0.531169,0.792115,1.0
0.122034,0.426523,-1.0
0.43,0.305197,1.0
0.274576,0.2819,1.0
0.754237,0.35448,-1.0
0.849153,0.436004,-1.0
0.409661,0.396595,1.0
0.747458,0.467384,-1.0
0.561186,0.597849,1.0
0.701695,0.589427,-1.0
0.68339,0.47276,-1.0
0.235593,0.107527,1.0
0.584576,0.700717,-1.0
0.358136,0.542832,1.0
0.350847,0.215054,-1.0
0.439661,0.681004,-1.0
0.769492,0.47724,-1.0
0.720339,0.231183,1.0
0.374915,0.166667,-1.0
0.690339,0.464695,-1.0
0.552034,0.286201,1.0
0.240678,0.625448,-1.0
0.30678,0.343907,1.0
0.710169,0.560932,-1.0
0.597458,0.663082,1.0
0.284746,0.364337,1.0
0.523483,0.302867,1.0
0.777966,0.250358,-1.0
0.481695,0.125448,-1.0
0.384915,0.21147,-1.0
0.825424,0.477061,-1.0
0.347458,0.630824,-1.0
0.432881,0.282437,-1.0
0.411356,0.164875,-1.0
0.583898,0.38853,1.0
0.606102,0.605914,-1.0
0.298305,0.40681,1.0
0.688983,0.188172,1.0
0.59678,0.722222,1.0
0.436271,0.263441,1.0
0.531847,0.238351,-1.0
0.347458,0.234767,-1.0
0.393729,0.213262,-1.0
0.627627,0.670251,-1.0
0.382373,0.382079,1.0
0.603898,0.229391,1.0
0.399322,0.65233,-1.0
0.89661,0.632616,1.0
0.448644,0.611111,-1.0
0.427458,0.271864,-1.0
0.447119,0.299821,1.0
0.547458,0.65233,-1.0
0.730508,0.486559,-1.0
0.89322,0.630824,1.0
0.781356,0.484767,-1.0
0.476949,0.215054,-1.0
0.474576,0.553763,1.0
0.316949,0.460036,1.0
0.659153,0.250896,1.0
0.520966,0.236559,-1.0
0.779661,0.364695,-1.0
0.59678,0.166667,-1.0
0.478983,0.224014,-1.0
0.716949,0.537097,-1.0
0.437627,0.303943,1.0
0.783051,0.469176,-1.0
0.874576,0.673835,1.0
0.825424,0.609319,1.0
0.520763,0.21147,-1.0
0.473729,0.200717,-1.0
0.397797,0.551075,1.0
0.592373,0.213262,-1.0
0.58322,0.255556,-1.0
0.556271,0.775986,1.0
0.37678,0.623656,-1.0
0.728814,0.563082,-1.0
0.616102,0.657706,-1.0
0.690678,0.448746,-1.0
0.431525,0.279391,-1.0
0.713559,0.480824,-1.0
0.279661,0.344086,1.0
0.510678,0.763441,1.0
0.361695,0.62724,-1.0
0.752542,0.255914,1.0
0.56339,0.354301,1.0
0.377797,0.21147,-1.0
0.625254,0.632616,-1.0
0.289831,0.280287,1.0
0.291525,0.594624,-1.0
0.590678,0.645161,-1.0
0.694915,0.35,1.0
0.710169,0.218638,1.0
0.693051,0.227599,1.0
0.459153,0.263978,-1.0
0.662203,0.259677,1.0
0.554915,0.528315,1.0
0.467119,0.188172,-1.0
0.688814,0.191756,1.0
0.634746,0.632616,-1.0
0.488305,0.364516,1.0
0.437119,0.702509,-1.0
0.372712,0.317742,1.0
0.532966,0.191756,-1.0
0.616102,0.398746,1.0
0.742373,0.515771,-1.0
0.585424,0.380108,1.0
0.335593,0.483513,1.0
0.452373,0.232975,-1.0
0.667627,0.59086,-1.0
0.325424,0.621864,-1.0
0.630339,0.317742,1.0
0.595593,0.437867,1.0
0.554068,0.763441,-1.0
0.754237,0.407348,-1.0
0.69661,0.558961,-1.0
0.566441,0.358602,1.0
0.430678,0.612903,-1.0
0.738983,0.567204,-1.0
0.520475,0.243728,-1.0
0.301695,0.441004,1.0
0.401864,0.471685,1.0
0.416441,0.474373,1.0
0.440508,0.150538,-1.0
0.211864,0.362724,1.0
0.446271,0.252151,-1.0
0.427966,0.413584,1.0
0.591695,0.193548,-1.0
0.428644,0.287276,1.0
0.228814,0.553226,-1.0
0.65,0.585484,-1.0
0.628305,0.668459,1.0
0.223729,0.215054,1.0
0.842373,0.486559,-1.0
0.708475,0.456093,-1.0
0.538966,0.232975,-1.0
0.562542,0.538172,1.0
0.701695,0.310932,1.0
0.328814,0.330645,1.0
0.429661,0.591039,-1.0
0.769492,0.466129,-1.0
0.546102,0.16129,-1.0
0.69322,0.54552,-1.0
0.441186,0.285484,-1.0
0.632712,0.365412,1.0
0.511119,0.345341,1.0
0.515661,0.206093,-1.0
0.604746,0.510753,1.0
0.456271,0.198925,-1.0
0.580508,0.634409,-1.0
0.456441,0.231183,-1.0
0.629661,0.675627,1.0
0.413898,0.300538,1.0
0.455932,0.222222,-1.0
0.652881,0.368459,1.0
0.546949,0.775986,1.0
0.400678,0.218638,-1.0
0.332203,0.609319,-1.0
0.750847,0.315054,1.0
0.519305,0.181004,-1.0
0.318644,0.209677,-1.0
0.786441,0.514695,-1.0
0.389153,0.650538,-1.0
0.611356,0.689964,-1.0
0.377119,0.715054,-1.0
0.257627,0.327778,1.0
0.579492,0.536918,-1.0
0.607966,0.827957,-1.0
0.434068,0.493728,1.0
0.215254,0.513262,-1.0
0.684407,0.604839,-1.0
0.441017,0.193548,-1.0
0.771186,0.238351,1.0
0.240678,0.586022,-1.0
0.930508,0.643369,1.0
0.789831,0.265412,1.0
0.499322,0.729391,-1.0
0.544576,0.377599,1.0
0.315254,0.253226,-1.0
0.237288,0.538351,-1.0
0.813559,0.258961,-1.0
0.500847,0.231183,-1.0
0.294915,0.326165,1.0
0.521746,0.188172,-1.0
0.745763,0.455376,-1.0
0.690339,0.537814,-1.0
0.266102,0.427715,1.0
0.689153,0.650538,-1.0
0.528322,0.756272,1.0
0.286441,0.603943,-1.0
0.447458,0.262007,-1.0
0.169492,0.536559,-1.0
0.600847,0.585484,-1.0
0.556441,0.736559,-1.0
0.472203,0.697133,-1.0
0.188136,0.310932,1.0
0.519712,0.249104,-1.0
0.492542,0.177419,-1.0
0.601356,0.400179,1.0
0.277966,0.209677,1.0
0.497966,0.229391,-1.0
0.520203,0.743728,1.0
0.745763,0.465591,-1.0
0.344068,0.15233,-1.0
0.313559,0.446237,1.0
0.644915,0.66129,-1.0
0.223729,0.346774,1.0
0.650847,0.72043,1.0
0.713559,0.503943,-1.0
0.842373,0.225806,-1.0
0.675254,0.295341,1.0
0.651864,0.415609,1.0
0.399322,0.586201,-1.0
0.574746,0.197133,-1.0
0.595932,0.463082,1.0
0.19661,0.600358,-1.0
0.567458,0.514695,1.0
0.569831,0.141577,-1.0
0.55661,0.200717,-1.0
0.137288,0.24552,1.0
0.261017,0.318996,1.0
0.29322,0.370251,1.0
0.671017,0.531541,-1.0
0.79322,0.408423,-1.0
0.451864,0.432025,1.0
0.628983,0.664875,1.0
0.517508,0.402509,1.0
0.648305,0.595341,-1.0
0.818644,0.463262,-1.0
0.442034,0.444498,1.0
0.489661,0.670251,-1.0
0.50878,0.637993,-1.0
0.664576,0.670251,-1.0
0.652881,0.489964,-1.0
0.655424,0.484229,-1.0
0.661525,0.61828,-1.0
0.437797,0.767025,-1.0
0.551356,0.234767,-1.0
0.371186,0.582079,-1.0
0.842373,0.376523,-1.0
0.57,0.749104,-1.0
0.772881,0.333154,-1.0
0.385763,0.469534,1.0
0.452203,0.385125,1.0
0.692542,0.689964,1.0
0.531051,0.179211,-1.0
0.623898,0.351792,1.0
0.405424,0.298208,1.0
0.432881,0.641577,-1.0
0.433898,0.446416,1.0
0.607458,0.639785,-1.0
0.472034,0.463082,1.0
0.53861,0.234767,-1.0
0.396271,0.489606,1.0
0.54661,0.437849,1.0
0.515915,0.724014,-1.0
0.742373,0.436147,-1.0
0.43322,0.207885,-1.0
0.478136,0.673835,-1.0
0.387627,0.232975,-1.0
0.678814,0.634409,-1.0
0.638305,0.594086,-1.0
0.740678,0.495161,-1.0
0.405254,0.363978,1.0
0.486102,0.474731,1.0
0.252542,0.170251,1.0
0.411017,0.492294,1.0
0.419492,0.25448,-1.0
0.682712,0.382616,1.0
0.36678,0.592473,-1.0
0.378983,0.360394,1.0
0.420169,0.198925,-1.0
0.352542,0.492294,1.0
0.322034,0.632616,-1.0
0.400339,0.292115,1.0
0.393559,0.265412,-1.0
0.494407,0.713262,-1.0
0.562542,0.72043,-1.0
0.610678,0.561111,-1.0
0.510627,0.209677,-1.0
0.504407,0.159498,-1.0
0.30339,0.544982,1.0
0.608475,0.564875,1.0
0.328814,0.327599,1.0
0.673559,0.291039,1.0
0.383051,0.234767,-1.0
0.252542,0.191756,1.0
0.656102,0.591577,-1.0
0.3,0.435466,1.0
0.637797,0.879928,-1.0
0.378814,0.646953,-1.0
0.538864,0.231183,-1.0
0.266102,0.250358,1.0
0.463559,0.657706,-1.0
0.57,0.168459,-1.0
0.308475,0.305018,1.0
0.550339,0.31147,1.0
0.323729,0.637993,-1.0
0.398983,0.224014,-1.0
0.625932,0.454301,1.0
0.646102,0.494265,-1.0
0.459322,0.200717,-1.0
0.805085,0.359498,-1.0
0.503729,0.202509,-1.0
0.640508,0.394803,1.0
0.373559,0.200717,-1.0
0.274576,0.521505,-1.0
0.705085,0.548029,-1.0
0.194915,0.291935,1.0
0.59322,0.609319,-1.0
0.391525,0.182796,-1.0
0.582034,0.675627,1.0
0.561017,0.184588,-1.0
0.418475,0.62724,-1.0
0.643559,0.673835,-1.0
0.556949,0.743728,-1.0
0.598305,0.260573,-1.0
0.755932,0.467563,-1.0
0.571864,0.761649,-1.0
0.769492,0.458602,-1.0
0.68322,0.689964,-1.0
0.477119,0.141577,-1.0
0.269492,0.478853,1.0
0.544237,0.467563,1.0
0.20678,0.495161,-1.0
0.267797,0.316129,1.0
0.762712,0.485484,-1.0
0.679492,0.571326,-1.0
0.614068,0.743728,-1.0
0.666949,0.429595,1.0
0.489322,0.654122,-1.0
0.435593,0.670251,-1.0
0.511932,0.267742,-1.0
0.368814,0.485125,1.0
0.407119,0.224014,-1.0
0.705085,0.499821,-1.0
0.454068,0.188172,-1.0
0.680339,0.582616,-1.0
0.371017,0.225806,-1.0
0.786441,0.422849,-1.0
0.718644,0.52957,-1.0
0.42678,0.636201,-1.0
0.55,0.765233,-1.0
0.766102,0.282079,1.0
0.378305,0.213262,-1.0
0.512678,0.541398,1.0
0.550847,0.317921,1.0
0.264407,0.5181,-1.0
0.277966,0.224014,1.0
0.504576,0.810036,1.0
0.482881,0.36129,1.0
0.440678,0.168459,-1.0
0.377797,0.254122,-1.0
0.716949,0.466308,-1.0
0.449153,0.195341,-1.0
0.357627,0.16129,-1.0
0.237288,0.396774,1.0
0.666102,0.682796,-1.0
0.358983,0.513082,1.0
0.410508,0.593011,-1.0
0.647797,0.516667,-1.0
0.614407,0.689964,1.0
0.286441,0.39552,1.0
0.737288,0.482975,-1.0
0.354915,0.251971,1.0
0.43322,0.177419,-1.0
0.647966,0.594265,-1.0
0.62322,0.434247,1.0
0.525847,0.30914,-1.0
0.665254,0.650538,-1.0
0.364068,0.222222,-1.0
0.529966,0.385484,1.0
0.777966,0.697133,1.0
0.397627,0.179211,-1.0
0.443729,0.476165,1.0
0.575254,0.716846,-1.0
0.516288,0.482975,1.0
0.191525,0.232975,1.0
0.745763,0.458781,-1.0
0.222034,0.382975,1.0
0.318644,0.592832,-1.0
0.601186,0.462545,1.0
0.692881,0.494624,-1.0
0.610678,0.697133,-1.0
0.402712,0.399462,1.0
0.535966,0.750896,-1.0
0.749153,0.416254,-1.0
0.609831,0.368996,1.0
0.669831,0.206093,1.0
0.633898,0.761649,-1.0
0.818644,0.402688,-1.0
0.594407,0.15233,-1.0
0.602712,0.478674,1.0
0.816949,0.603763,1.0
0.470508,0.299283,-1.0
0.540356,0.511649,1.0
0.340678,0.609319,-1.0
0.925424,0.620072,1.0
0.547966,0.287455,-1.0
0.529153,0.159498,-1.0
0.648983,0.811828,-1.0
0.590847,0.752688,1.0
0.614915,0.675627,-1.0
0.529237,0.166667,-1.0
0.457458,0.664875,-1.0
0.405932,0.621864,-1.0
0.211864,0.276703,1.0
0.384068,0.625448,-1.0
0.720339,0.206093,1.0
0.642373,0.632616,-1.0
0.494915,0.639785,-1.0
0.507932,0.512903,1.0
0.551525,0.216846,-1.0
0.598814,0.704301,-1.0
0.316949,0.443297,1.0
0.491864,0.200717,-1.0
0.542203,0.334767,1.0
0.798305,0.641577,1.0
0.379153,0.492473,1.0
0.237288,0.224014,1.0
0.64661,0.250896,1.0
0.566102,0.231183,-1.0
0.316949,0.530287,1.0
0.63,0.450717,-1.0
0.511881,0.213262,-1.0
0.624407,0.750896,-1.0
0.371017,0.148746,-1.0
0.69661,0.445789,-1.0
0.498475,0.425,1.0
0.485424,0.232975,-1.0
0.711864,0.551075,-1.0
0.472712,0.731183,-1.0
0.603559,0.348566,1.0
0.383559,0.648746,-1.0
0.409831,0.420896,1.0
0.626441,0.271147,-1.0
0.415254,0.554659,1.0
0.547458,0.284946,-1.0
0.595763,0.21147,-1.0
0.687458,0.392652,1.0
0.70339,0.541039,-1.0
0.665932,0.222222,1.0
0.587966,0.740143,-1.0
0.625932,0.249104,-1.0
0.445254,0.213262,-1.0
0.723729,0.682796,1.0
0.708475,0.227599,1.0
0.676271,0.184588,1.0
0.711864,0.231183,1.0
0.771186,0.408423,-1.0
0.564746,0.490502,1.0
0.637119,0.603943,-1.0
0.320339,0.280287,1.0
0.332203,0.594624,-1.0
0.388305,0.62724,-1.0
0.505424,0.732975,-1.0
0.323729,0.55233,-1.0
0.390339,0.408065,1.0
0.453898,0.304839,-1.0
0.447119,0.522222,1.0
0.572881,0.336022,1.0
0.435932,0.264516,-1.0
0.337288,0.503405,1.0
0.750847,0.68638,1.0
0.276271,0.534767,-1.0
0.419831,0.625448,-1.0
0.777966,0.436237,-1.0
0.750847,0.423441,-1.0
0.498983,0.272581,-1.0
0.536034,0.193548,-1.0
0.490169,0.309857,1.0
0.510576,0.18638,-1.0
0.316949,0.306452,1.0
0.722034,0.501254,-1.0
0.750847,0.446201,-1.0
0.735593,0.204301,1.0
0.644407,0.695341,1.0
0.436271,0.264337,-1.0
0.247458,0.558781,-1.0
0.43661,0.21147,-1.0
0.713559,0.575627,-1.0
0.510847,0.227599,-1.0
0.408814,0.353584,1.0
0.371695,0.241935,-1.0
0.713559,0.49552,-1.0
0.194915,0.139785,1.0
0.395593,0.306631,-1.0
0.663559,0.198925,1.0
0.828814,0.439194,-1.0
0.542034,0.21147,-1.0
0.89322,0.645161,1.0
0.631186,0.493907,1.0
0.737288,0.571505,-1.0
0.404746,0.282975,-1.0
0.46678,0.418943,1.0
0.400169,0.697133,-1.0
0.744068,0.562545,-1.0
0.571695,0.498925,1.0
0.565593,0.724014,1.0
0.559661,0.752688,-1.0
0.70678,0.315771,-1.0
0.379322,0.37491,1.0
0.223729,0.322222,1.0
0.481186,0.486918,1.0
0.594407,0.198925,-1.0
0.50339,0.209677,-1.0
0.152542,0.195341,1.0
0.881356,0.597133,1.0
0.487458,0.386201,1.0
0.701695,0.467563,-1.0
0.377458,0.459498,1.0
0.565085,0.682796,-1.0
0.536017,0.535125,1.0
0.29661,0.58405,-1.0
0.508915,0.236559,-1.0
0.447119,0.209677,-1.0
0.688644,0.545341,-1.0
0.678136,0.279211,1.0
0.575085,0.259857,-1.0
0.571525,0.291935,1.0
0.811864,0.329032,-1.0
0.635424,0.657706,-1.0
0.491186,0.570072,1.0
0.595593,0.722222,1.0
0.423729,0.241935,-1.0
0.869492,0.672043,1.0
0.335593,0.365412,1.0
0.208475,0.109319,1.0
0.333898,0.371864,1.0
0.365763,0.24552,-1.0
0.813559,0.35233,-1.0
0.64678,0.316129,1.0
0.276271,0.546057,-1.0
0.464915,0.225806,-1.0
0.318644,0.22043,1.0
0.615424,0.681004,-1.0
0.580339,0.614695,-1.0
0.745763,0.449462,-1.0
0.637797,0.45914,1.0
0.716949,0.583513,-1.0
0.460678,0.229391,-1.0
0.742373,0.543728,-1.0
0.737288,0.204301,1.0
0.592881,0.309319,1.0
0.581186,0.586201,-1.0
0.524195,0.418369,1.0
0.382034,0.311828,1.0
0.665763,0.697133,-1.0
0.286441,0.15233,1.0
0.656949,0.663082,-1.0
0.374576,0.501254,1.0
0.691017,0.474552,-1.0
0.838983,0.390143,-1.0
0.264407,0.55,-1.0
0.333898,0.553584,-1.0
0.322034,0.369534,1.0
0.664237,0.373656,-1.0
0.720339,0.580108,-1.0
0.450169,0.231183,-1.0
0.493729,0.168459,-1.0
0.501525,0.743728,1.0
0.725424,0.483692,-1.0
0.555763,0.670251,-1.0
0.540051,0.181004,-1.0
0.356102,0.514337,-1.0
0.433559,0.460753,1.0
0.643051,0.265233,1.0
0.472712,0.75448,1.0
0.533237,0.342473,1.0
0.715254,0.200717,1.0
0.488814,0.222222,-1.0
0.453729,0.637993,-1.0
0.318644,0.275269,1.0
0.694915,0.527778,-1.0
0.672712,0.612903,-1.0
0.646441,0.554839,-1.0
0.179661,0.207885,1.0
0.593898,0.453584,1.0
0.602712,0.486022,1.0
0.767797,0.477778,-1.0
0.688136,0.634409,-1.0
0.710169,0.71147,1.0
0.645593,0.564337,-1.0
0.705085,0.520072,-1.0
0.396102,0.234767,-1.0
0.447288,0.736559,-1.0
0.313559,0.301792,1.0
0.554068,0.241935,-1.0
0.56,0.34767,1.0
0.585424,0.274552,-1.0
0.347458,0.404839,1.0
0.57,0.729391,-1.0
0.725424,0.480108,-1.0
0.449831,0.257348,-1.0
0.455424,0.34086,1.0
0.388136,0.725806,-1.0
0.525176,0.663082,-1.0
0.772881,0.170251,1.0
0.715254,0.620072,-1.0
0.337288,0.560394,-1.0
0.40322,0.600358,-1.0
0.830508,0.32957,-1.0
0.459153,0.234767,-1.0
0.862712,0.734767,1.0
0.29661,0.575986,-1.0
0.492542,0.293728,1.0
0.62678,0.216846,1.0
0.685932,0.325806,1.0
0.482542,0.206093,-1.0
0.678644,0.47491,-1.0
0.642542,0.529391,-1.0
0.752542,0.666667,1.0
0.589322,0.285305,-1.0
0.350847,0.172043,-1.0
0.813559,0.637993,1.0
0.493559,0.32957,1.0
0.450169,0.22043,-1.0
0.610508,0.340502,1.0
0.450169,0.829749,-1.0
0.155932,0.334588,1.0
0.723729,0.565591,-1.0
0.522122,0.3681,1.0
0.547797,0.303226,1.0
0.30678,0.528495,-1.0
0.352542,0.363262,1.0
0.228814,0.603047,-1.0
0.750847,0.236559,1.0
0.740678,0.670251,1.0
0.477288,0.250896,-1.0
0.759322,0.439229,-1.0
0.29322,0.603226,-1.0
0.691525,0.566487,-1.0
0.215254,0.367204,1.0
0.595424,0.740143,-1.0
0.764407,0.391039,1.0
0.479492,0.464875,1.0
0.237288,0.554839,-1.0
0.313559,0.339247,1.0
0.511186,0.781362,1.0
0.761017,0.225806,1.0
0.59339,0.691756,-1.0
0.267797,0.37724,1.0
0.713559,0.209677,1.0
0.41322,0.632616,-1.0
0.62678,0.430735,1.0
0.528559,0.736559,1.0
0.470339,0.232975,-1.0
0.561356,0.691756,1.0
0.46,0.253584,-1.0
0.46339,0.419122,1.0
0.452542,0.62724,-1.0
0.325424,0.415233,1.0
0.385424,0.529032,-1.0
0.69661,0.507168,-1.0
